"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Bairro","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Bairro","Sexo","Grupo de idade","2010"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"3104205001","Calciolândia - Arcos (MG)","Total","50 a 54 anos","7","-","-","1","2","2","-","-","-","-","-","-","2","-"
"3104205001","Calciolândia - Arcos (MG)","Total","55 a 59 anos","7","-","-","-","1","2","1","2","-","-","-","-","1","-"
"3104205001","Calciolândia - Arcos (MG)","Total","60 a 69 anos","14","-","-","3","4","1","-","2","1","-","1","-","2","-"
"3104205001","Calciolândia - Arcos (MG)","Total","70 anos ou mais","11","-","-","4","1","2","1","-","1","-","-","-","2","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","10 a 14 anos","533","7","1","3","2","2","-","2","-","-","-","-","516","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","15 a 19 anos","596","4","10","70","51","5","2","-","-","-","-","-","454","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","15 a 17 anos","340","3","7","24","12","1","1","-","-","-","-","-","292","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","18 ou 19 anos","256","1","3","46","39","4","1","-","-","-","-","-","162","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","20 a 24 anos","716","1","5","146","194","63","35","14","1","1","-","-","256","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","25 a 29 anos","795","2","5","82","228","129","97","78","12","-","3","1","158","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","30 a 34 anos","689","3","4","50","148","106","115","116","18","13","-","2","114","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","35 a 39 anos","688","1","6","50","154","89","100","116","32","19","8","2","111","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","40 a 44 anos","728","3","6","53","141","105","113","138","30","16","10","1","112","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","45 a 49 anos","806","-","7","81","141","100","115","153","45","22","11","3","128","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","50 a 54 anos","641","2","6","77","127","84","85","104","31","17","7","4","97","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","55 a 59 anos","481","-","4","47","78","60","68","84","20","21","7","6","86","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","60 a 69 anos","745","1","4","104","114","83","109","135","29","21","16","3","126","-"
"3106200001","Santa Inês - Belo Horizonte (MG)","Total","70 anos ou mais","953","-","1","208","181","139","136","118","23","29","9","6","103","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","10 a 14 anos","380","6","7","6","1","-","-","-","-","-","-","-","360","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","15 a 19 anos","426","-","10","85","22","1","-","-","-","-","-","-","308","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","15 a 17 anos","246","-","8","29","3","-","-","-","-","-","-","-","206","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","18 ou 19 anos","180","-","2","56","19","1","-","-","-","-","-","-","102","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","20 a 24 anos","573","2","2","160","178","44","15","2","1","-","-","-","169","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","25 a 29 anos","516","1","2","114","166","54","33","18","2","2","-","-","124","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","30 a 34 anos","449","3","2","90","155","54","34","18","5","3","-","-","85","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","35 a 39 anos","364","2","2","72","116","52","35","22","-","1","-","-","62","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","40 a 44 anos","410","-","6","82","126","50","51","29","5","3","-","-","58","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","45 a 49 anos","452","5","10","85","120","55","48","46","3","2","1","-","77","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","50 a 54 anos","455","1","4","88","120","64","49","26","5","3","2","2","91","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","55 a 59 anos","368","2","6","64","105","45","47","18","2","-","-","1","78","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","60 a 69 anos","545","2","1","142","118","73","63","48","7","6","-","1","84","-"
"3106200002","Horto Florestal - Belo Horizonte (MG)","Total","70 anos ou mais","522","-","-","138","131","92","72","26","6","3","2","1","51","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","10 a 14 anos","7","-","-","-","-","-","-","-","-","-","-","-","7","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","15 a 19 anos","10","-","-","4","2","-","-","-","-","-","-","-","4","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","15 a 17 anos","6","-","-","2","1","-","-","-","-","-","-","-","3","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","18 ou 19 anos","4","-","-","2","1","-","-","-","-","-","-","-","1","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","20 a 24 anos","20","-","-","9","7","-","-","1","-","-","-","-","3","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","25 a 29 anos","11","-","-","2","6","1","-","-","-","-","-","-","2","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","30 a 34 anos","8","-","-","2","1","1","2","-","-","-","-","-","2","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","35 a 39 anos","5","-","-","-","2","1","1","-","-","-","-","-","1","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","40 a 44 anos","11","-","-","5","1","2","2","1","-","-","-","-","-","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","45 a 49 anos","12","-","-","2","4","2","-","-","-","-","-","-","4","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","50 a 54 anos","10","-","-","5","1","2","-","-","-","-","-","-","2","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","55 a 59 anos","7","-","-","3","2","-","-","-","-","-","-","-","2","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","60 a 69 anos","8","-","-","2","1","2","-","1","-","-","-","-","2","-"
"3106200003","Camponesa 1ª seção - Belo Horizonte (MG)","Total","70 anos ou mais","4","-","-","2","2","-","-","-","-","-","-","-","-","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","10 a 14 anos","1774","7","10","20","10","5","4","2","-","-","-","-","1716","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","15 a 19 anos","2183","14","32","259","165","20","14","4","1","1","-","-","1673","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","15 a 17 anos","1185","11","16","78","26","7","4","2","1","1","-","-","1039","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","18 ou 19 anos","998","3","16","181","139","13","10","2","-","-","-","-","634","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","20 a 24 anos","2861","6","17","536","750","241","149","66","5","1","-","-","1090","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","25 a 29 anos","3303","7","10","316","790","488","503","410","83","39","4","3","650","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","30 a 34 anos","3100","-","9","233","655","442","540","594","124","65","23","4","411","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","35 a 39 anos","2496","2","6","179","493","309","406","519","112","72","26","12","360","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","40 a 44 anos","2462","6","10","188","444","326","409","500","111","86","25","13","344","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","45 a 49 anos","2779","2","14","222","456","348","421","580","144","111","51","21","409","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","50 a 54 anos","2673","3","10","221","421","297","383","556","146","107","54","28","447","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","55 a 59 anos","2196","5","9","215","298","252","371","415","109","78","41","22","381","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","60 a 69 anos","2830","4","2","401","447","359","465","457","112","97","53","24","409","-"
"3106200004","Sagrada Família - Belo Horizonte (MG)","Total","70 anos ou mais","2873","11","8","722","528","346","392","345","91","54","34","15","327","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","10 a 14 anos","593","4","5","7","4","-","1","-","-","-","-","-","572","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","15 a 19 anos","627","4","16","98","49","3","3","-","-","-","-","-","454","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","15 a 17 anos","385","4","13","45","11","-","-","-","-","-","-","-","312","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","18 ou 19 anos","242","-","3","53","38","3","3","-","-","-","-","-","142","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","20 a 24 anos","728","2","2","188","216","49","32","4","-","-","-","-","235","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","25 a 29 anos","753","-","4","154","261","97","61","33","4","-","2","1","136","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","30 a 34 anos","716","2","6","129","226","99","78","39","4","3","1","-","129","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","35 a 39 anos","631","1","6","99","195","94","68","50","8","3","-","-","107","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","40 a 44 anos","633","-","5","96","181","73","77","57","8","6","2","-","128","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","45 a 49 anos","613","1","4","87","183","81","66","66","17","8","-","2","98","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","50 a 54 anos","530","1","2","109","135","68","62","45","9","6","2","3","88","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","55 a 59 anos","460","3","1","104","115","57","48","33","9","5","3","-","82","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","60 a 69 anos","638","1","2","159","139","70","88","58","10","10","2","3","96","-"
"3106200005","Nova Vista - Belo Horizonte (MG)","Total","70 anos ou mais","597","-","2","222","141","69","58","50","7","3","1","1","43","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","10 a 14 anos","1238","14","10","23","5","-","-","-","-","-","-","-","1186","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","15 a 19 anos","1370","5","39","243","114","10","3","1","-","-","-","-","955","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","15 a 17 anos","793","3","29","88","19","-","-","1","-","-","-","-","653","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","18 ou 19 anos","577","2","10","155","95","10","3","-","-","-","-","-","302","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","20 a 24 anos","1662","-","12","463","529","103","64","17","1","-","-","-","473","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","25 a 29 anos","1686","1","9","340","565","221","142","84","8","1","2","-","313","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","30 a 34 anos","1444","9","14","297","422","208","141","75","9","11","1","-","257","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","35 a 39 anos","1220","6","13","230","419","153","132","63","2","3","-","-","199","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","40 a 44 anos","1303","6","9","264","413","166","142","87","11","5","3","2","195","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","45 a 49 anos","1381","7","19","274","399","180","148","96","14","6","5","1","232","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","50 a 54 anos","1167","6","8","232","338","130","135","84","13","4","6","5","206","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","55 a 59 anos","870","4","11","206","243","83","86","49","5","10","2","4","167","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","60 a 69 anos","1171","3","4","349","290","119","123","71","18","12","5","8","169","-"
"3106200006","Boa Vista - Belo Horizonte (MG)","Total","70 anos ou mais","1135","-","3","497","251","113","87","69","7","10","3","4","91","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","10 a 14 anos","112","-","4","2","-","-","-","-","-","-","-","-","106","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","15 a 19 anos","95","3","4","21","6","-","-","-","-","-","-","-","61","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","15 a 17 anos","61","3","3","11","2","-","-","-","-","-","-","-","42","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","18 ou 19 anos","34","-","1","10","4","-","-","-","-","-","-","-","19","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","20 a 24 anos","78","1","1","43","9","4","3","-","-","-","-","-","17","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","25 a 29 anos","80","-","2","25","32","1","1","-","-","-","-","-","19","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","30 a 34 anos","78","1","2","28","23","5","4","1","-","-","-","-","14","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","35 a 39 anos","80","-","3","30","23","6","2","1","-","1","-","-","14","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","40 a 44 anos","68","2","4","24","22","9","-","-","-","-","-","-","7","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","45 a 49 anos","59","1","1","22","22","2","1","1","-","-","-","-","9","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","50 a 54 anos","62","2","2","22","15","4","1","-","-","-","-","-","16","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","55 a 59 anos","39","1","2","16","10","1","1","1","-","-","-","-","7","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","60 a 69 anos","43","1","1","25","5","2","1","-","1","-","-","-","7","-"
"3106200007","Vila Boa Vista - Belo Horizonte (MG)","Total","70 anos ou mais","39","-","1","27","8","1","1","-","-","-","1","-","-","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","10 a 14 anos","546","14","3","11","-","-","-","-","-","-","-","-","518","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","15 a 19 anos","586","6","11","114","39","-","3","1","-","-","-","-","412","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","15 a 17 anos","355","5","8","42","13","-","2","-","-","-","-","-","285","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","18 ou 19 anos","231","1","3","72","26","-","1","1","-","-","-","-","127","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","20 a 24 anos","580","3","6","187","149","23","7","2","-","-","-","-","203","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","25 a 29 anos","587","2","2","138","214","54","37","5","1","-","-","-","134","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","30 a 34 anos","522","-","4","116","204","48","30","16","2","-","1","-","101","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","35 a 39 anos","469","2","4","115","172","42","41","17","-","1","-","-","75","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","40 a 44 anos","510","-","4","116","180","59","32","23","3","-","-","-","93","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","45 a 49 anos","439","2","9","99","145","36","33","23","3","2","2","-","85","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","50 a 54 anos","377","2","3","93","100","37","32","32","2","2","1","2","71","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","55 a 59 anos","275","1","2","51","70","35","24","19","6","1","3","2","61","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","60 a 69 anos","349","3","4","111","88","26","26","27","5","3","-","-","56","-"
"3106200008","Casa Branca - Belo Horizonte (MG)","Total","70 anos ou mais","295","1","-","149","68","21","11","20","3","3","2","1","16","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","10 a 14 anos","495","9","4","9","4","2","-","-","-","-","-","-","467","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","15 a 19 anos","679","9","4","73","46","11","4","4","-","1","-","-","527","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","15 a 17 anos","371","7","3","24","6","2","1","-","-","1","-","-","327","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","18 ou 19 anos","308","2","1","49","40","9","3","4","-","-","-","-","200","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","20 a 24 anos","968","-","4","171","235","87","45","29","-","-","-","1","396","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","25 a 29 anos","1024","-","2","90","226","165","176","151","22","6","3","1","182","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","30 a 34 anos","867","-","3","48","177","145","165","167","34","20","11","-","97","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","35 a 39 anos","659","1","3","46","125","83","117","137","31","19","6","1","90","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","40 a 44 anos","661","1","4","51","112","56","109","159","37","29","6","4","93","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","45 a 49 anos","823","-","2","59","124","84","144","197","64","25","16","7","101","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","50 a 54 anos","693","1","1","64","86","67","110","171","50","33","18","11","81","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","55 a 59 anos","650","-","1","43","91","69","106","171","49","24","15","3","78","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","60 a 69 anos","957","1","1","106","141","112","173","202","37","51","30","8","95","-"
"3106200009","Colégio Batista - Belo Horizonte (MG)","Total","70 anos ou mais","1005","-","2","179","161","108","179","156","55","35","21","11","98","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","10 a 14 anos","468","2","3","3","2","1","-","-","-","-","-","-","457","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","15 a 19 anos","696","1","10","68","55","8","3","-","-","-","-","-","551","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","15 a 17 anos","344","1","5","14","8","1","1","-","-","-","-","-","314","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","18 ou 19 anos","352","-","5","54","47","7","2","-","-","-","-","-","237","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","20 a 24 anos","1144","1","5","146","268","123","79","38","1","-","-","-","483","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","25 a 29 anos","1375","2","1","96","257","199","281","239","35","11","2","5","247","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","30 a 34 anos","945","1","1","52","164","110","195","215","39","28","10","6","124","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","35 a 39 anos","748","1","-","33","123","97","133","177","35","29","12","4","104","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","40 a 44 anos","686","-","3","41","100","75","118","157","46","29","15","9","93","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","45 a 49 anos","923","1","2","57","125","117","156","221","52","40","20","5","127","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","50 a 54 anos","854","2","2","55","134","79","136","211","55","39","19","5","117","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","55 a 59 anos","735","1","2","53","84","82","111","191","55","30","21","3","102","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","60 a 69 anos","1187","1","3","90","170","131","204","282","72","54","35","20","125","-"
"3106200010","Floresta - Belo Horizonte (MG)","Total","70 anos ou mais","1430","3","2","184","223","178","272","276","57","64","38","13","120","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","10 a 14 anos","810","6","8","9","9","-","-","1","-","-","-","-","777","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","15 a 19 anos","933","8","10","85","56","8","3","3","-","-","1","-","759","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","15 a 17 anos","515","7","8","26","9","3","-","-","-","-","-","-","462","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","18 ou 19 anos","418","1","2","59","47","5","3","3","-","-","1","-","297","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","20 a 24 anos","1349","5","11","262","338","112","71","27","1","2","-","-","520","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","25 a 29 anos","1500","2","7","150","339","191","280","185","24","13","5","1","303","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","30 a 34 anos","1282","3","6","110","238","161","216","247","69","39","6","8","179","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","35 a 39 anos","1063","2","9","83","194","130","182","210","52","33","14","7","147","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","40 a 44 anos","1116","1","4","96","206","120","172","243","55","50","22","5","142","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","45 a 49 anos","1224","3","6","86","191","143","199","282","64","60","32","7","151","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","50 a 54 anos","1205","-","3","110","178","118","188","244","79","66","40","16","163","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","55 a 59 anos","935","2","7","74","145","90","158","211","54","43","26","8","117","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","60 a 69 anos","1400","1","4","192","223","151","229","276","78","40","33","16","157","-"
"3106200011","Santa Tereza - Belo Horizonte (MG)","Total","70 anos ou mais","1597","2","5","306","278","180","250","250","61","68","16","19","162","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","10 a 14 anos","57","1","-","-","-","-","-","-","-","-","-","-","56","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","15 a 19 anos","55","3","4","10","2","-","-","-","-","-","-","-","36","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","15 a 17 anos","31","2","2","2","-","-","-","-","-","-","-","-","25","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","18 ou 19 anos","24","1","2","8","2","-","-","-","-","-","-","-","11","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","20 a 24 anos","47","1","1","23","12","-","-","-","-","-","-","-","10","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","25 a 29 anos","63","-","1","26","12","5","-","-","-","-","-","-","19","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","30 a 34 anos","42","-","2","20","13","2","1","-","-","-","-","-","4","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","35 a 39 anos","29","1","-","13","8","1","-","-","-","-","-","-","6","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","40 a 44 anos","29","-","2","8","11","4","1","1","-","-","-","-","2","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","45 a 49 anos","33","1","1","13","10","1","-","-","-","-","-","-","7","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","50 a 54 anos","26","-","1","10","10","-","1","-","-","-","-","-","4","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","55 a 59 anos","18","-","2","6","8","1","-","-","-","-","-","-","1","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","60 a 69 anos","21","-","-","14","5","-","-","-","-","-","-","-","2","-"
"3106200012","São Vicente - Belo Horizonte (MG)","Total","70 anos ou mais","12","-","1","6","2","1","-","1","-","-","-","-","1","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","10 a 14 anos","99","8","2","1","-","-","-","-","-","-","-","-","88","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","15 a 19 anos","109","7","3","24","4","3","-","-","-","-","-","-","68","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","15 a 17 anos","65","5","2","5","1","-","-","-","-","-","-","-","52","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","18 ou 19 anos","44","2","1","19","3","3","-","-","-","-","-","-","16","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","20 a 24 anos","97","2","4","36","32","1","3","-","-","-","-","-","19","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","25 a 29 anos","109","1","4","48","34","7","2","-","-","-","-","-","13","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","30 a 34 anos","93","-","4","38","23","3","6","1","-","-","-","-","18","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","35 a 39 anos","65","2","2","27","24","3","3","-","-","-","-","-","4","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","40 a 44 anos","70","1","2","24","24","6","2","2","-","-","-","-","9","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","45 a 49 anos","46","1","4","14","11","4","3","1","1","-","-","-","7","-"
"3106200013","Buraco Quente - Belo Horizonte (MG)","Total","50 a 54 anos","47","1","-","21","13","4","1","-","-","-","-","-","7","-"
