"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Bairro","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Bairro","Sexo","Grupo de idade","2010"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"2300507003","Caldeirão - Alcântaras (CE)","Total","15 a 17 anos","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","18 ou 19 anos","1","-","1","-","-","-","-","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","20 a 24 anos","2","-","-","2","-","-","-","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","25 a 29 anos","4","1","1","-","1","-","-","-","-","-","-","-","1","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","30 a 34 anos","2","-","-","1","-","-","-","-","-","-","-","-","1","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","35 a 39 anos","4","-","-","3","-","-","1","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","40 a 44 anos","5","-","1","1","2","-","-","-","-","-","-","-","1","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","45 a 49 anos","2","1","-","1","-","-","-","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","50 a 54 anos","3","-","-","-","-","1","-","-","-","-","-","-","2","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","55 a 59 anos","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","60 a 69 anos","3","-","-","1","-","-","2","-","-","-","-","-","-","-"
"2300507003","Caldeirão - Alcântaras (CE)","Total","70 anos ou mais","4","-","-","4","-","-","-","-","-","-","-","-","-","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","10 a 14 anos","179","6","2","2","-","-","-","-","-","-","-","-","169","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","15 a 19 anos","188","16","14","19","2","-","1","-","-","-","-","-","136","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","15 a 17 anos","112","9","5","5","-","-","1","-","-","-","-","-","92","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","18 ou 19 anos","76","7","9","14","2","-","-","-","-","-","-","-","44","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","20 a 24 anos","183","26","22","51","20","3","2","-","-","-","-","-","59","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","25 a 29 anos","145","18","20","43","27","5","1","-","-","-","-","-","31","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","30 a 34 anos","146","31","19","39","22","5","4","2","-","-","-","-","24","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","35 a 39 anos","111","22","16","39","20","2","1","-","-","-","-","-","11","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","40 a 44 anos","134","27","18","46","19","4","1","-","-","-","-","-","19","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","45 a 49 anos","100","15","21","33","11","1","1","-","-","1","1","-","16","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","50 a 54 anos","70","12","9","29","6","-","2","-","-","-","-","-","12","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","55 a 59 anos","64","6","7","29","10","2","1","1","-","-","-","-","8","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","60 a 69 anos","96","1","3","63","16","1","-","1","-","1","-","-","10","-"
"2300507004","Bela Vista - Alcântaras (CE)","Total","70 anos ou mais","118","-","-","77","38","1","1","1","-","-","-","-","-","-"
"2300507005","São José - Alcântaras (CE)","Total","10 a 14 anos","13","-","1","-","-","-","-","-","-","-","-","-","12","-"
"2300507005","São José - Alcântaras (CE)","Total","15 a 19 anos","6","-","-","-","-","-","-","-","-","-","-","-","6","-"
"2300507005","São José - Alcântaras (CE)","Total","15 a 17 anos","4","-","-","-","-","-","-","-","-","-","-","-","4","-"
"2300507005","São José - Alcântaras (CE)","Total","18 ou 19 anos","2","-","-","-","-","-","-","-","-","-","-","-","2","-"
"2300507005","São José - Alcântaras (CE)","Total","20 a 24 anos","9","1","3","2","1","-","-","-","-","-","-","-","2","-"
"2300507005","São José - Alcântaras (CE)","Total","25 a 29 anos","5","-","-","1","2","1","-","-","-","-","-","-","1","-"
"2300507005","São José - Alcântaras (CE)","Total","30 a 34 anos","10","-","1","5","2","2","-","-","-","-","-","-","-","-"
"2300507005","São José - Alcântaras (CE)","Total","35 a 39 anos","7","1","-","4","-","-","-","2","-","-","-","-","-","-"
"2300507005","São José - Alcântaras (CE)","Total","40 a 44 anos","8","-","-","2","2","1","-","-","-","-","-","-","3","-"
"2300507005","São José - Alcântaras (CE)","Total","45 a 49 anos","6","1","-","4","1","-","-","-","-","-","-","-","-","-"
"2300507005","São José - Alcântaras (CE)","Total","50 a 54 anos","6","1","-","3","-","-","-","1","-","-","-","-","1","-"
"2300507005","São José - Alcântaras (CE)","Total","55 a 59 anos","5","-","-","1","1","1","-","1","-","-","-","-","1","-"
"2300507005","São José - Alcântaras (CE)","Total","60 a 69 anos","5","-","-","3","-","-","-","2","-","-","-","-","-","-"
"2300507005","São José - Alcântaras (CE)","Total","70 anos ou mais","4","-","-","2","2","-","-","-","-","-","-","-","-","-"
"2300705001","Centro - Alto Santo (CE)","Total","10 a 14 anos","100","6","2","1","-","-","-","-","-","-","-","-","91","-"
"2300705001","Centro - Alto Santo (CE)","Total","15 a 19 anos","115","4","12","18","2","-","-","-","-","-","-","-","79","-"
"2300705001","Centro - Alto Santo (CE)","Total","15 a 17 anos","67","1","7","6","2","-","-","-","-","-","-","-","51","-"
"2300705001","Centro - Alto Santo (CE)","Total","18 ou 19 anos","48","3","5","12","-","-","-","-","-","-","-","-","28","-"
"2300705001","Centro - Alto Santo (CE)","Total","20 a 24 anos","143","7","10","57","15","2","1","-","-","-","-","-","51","-"
"2300705001","Centro - Alto Santo (CE)","Total","25 a 29 anos","126","1","8","64","14","8","2","2","-","-","-","-","27","-"
"2300705001","Centro - Alto Santo (CE)","Total","30 a 34 anos","102","4","13","37","18","4","2","5","-","-","-","-","19","-"
"2300705001","Centro - Alto Santo (CE)","Total","35 a 39 anos","97","7","6","35","17","15","4","1","-","-","-","-","12","-"
"2300705001","Centro - Alto Santo (CE)","Total","40 a 44 anos","127","6","11","50","27","10","6","3","-","-","-","-","14","-"
"2300705001","Centro - Alto Santo (CE)","Total","45 a 49 anos","91","5","5","26","14","12","7","5","-","-","-","1","16","-"
"2300705001","Centro - Alto Santo (CE)","Total","50 a 54 anos","81","7","11","23","13","4","11","6","1","-","-","-","5","-"
"2300705001","Centro - Alto Santo (CE)","Total","55 a 59 anos","68","3","4","26","10","2","10","4","1","-","-","-","8","-"
"2300705001","Centro - Alto Santo (CE)","Total","60 a 69 anos","106","-","1","72","15","5","4","3","-","-","-","-","6","-"
"2300705001","Centro - Alto Santo (CE)","Total","70 anos ou mais","126","-","1","84","30","4","2","1","1","-","-","-","3","-"
"2300705002","Alípios - Alto Santo (CE)","Total","10 a 14 anos","45","1","-","1","-","-","-","-","-","-","-","-","43","-"
"2300705002","Alípios - Alto Santo (CE)","Total","15 a 19 anos","66","1","9","10","1","-","1","-","-","-","-","-","44","-"
"2300705002","Alípios - Alto Santo (CE)","Total","15 a 17 anos","42","1","5","3","-","-","1","-","-","-","-","-","32","-"
"2300705002","Alípios - Alto Santo (CE)","Total","18 ou 19 anos","24","-","4","7","1","-","-","-","-","-","-","-","12","-"
"2300705002","Alípios - Alto Santo (CE)","Total","20 a 24 anos","70","1","6","36","2","-","1","1","-","-","-","-","23","-"
"2300705002","Alípios - Alto Santo (CE)","Total","25 a 29 anos","68","4","3","22","12","3","4","2","-","-","-","-","18","-"
"2300705002","Alípios - Alto Santo (CE)","Total","30 a 34 anos","44","2","7","16","6","-","-","-","-","-","-","-","13","-"
"2300705002","Alípios - Alto Santo (CE)","Total","35 a 39 anos","43","7","3","10","7","5","-","-","-","-","-","-","11","-"
"2300705002","Alípios - Alto Santo (CE)","Total","40 a 44 anos","49","3","5","11","4","3","3","1","-","-","-","-","19","-"
"2300705002","Alípios - Alto Santo (CE)","Total","45 a 49 anos","60","9","7","16","8","1","3","1","-","-","-","-","15","-"
"2300705002","Alípios - Alto Santo (CE)","Total","50 a 54 anos","41","2","6","13","1","3","1","-","-","-","1","-","14","-"
"2300705002","Alípios - Alto Santo (CE)","Total","55 a 59 anos","36","3","3","12","8","-","2","-","-","-","-","-","8","-"
"2300705002","Alípios - Alto Santo (CE)","Total","60 a 69 anos","47","1","2","37","4","2","-","-","-","-","-","-","1","-"
"2300705002","Alípios - Alto Santo (CE)","Total","70 anos ou mais","74","-","-","57","13","-","2","-","-","-","-","-","2","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","10 a 14 anos","80","4","1","-","-","-","-","-","-","-","-","-","75","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","15 a 19 anos","80","7","8","16","1","-","-","-","-","-","-","-","48","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","15 a 17 anos","46","4","4","8","1","-","-","-","-","-","-","-","29","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","18 ou 19 anos","34","3","4","8","-","-","-","-","-","-","-","-","19","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","20 a 24 anos","70","8","6","34","6","-","-","-","-","-","-","-","16","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","25 a 29 anos","71","12","9","29","8","1","-","-","-","-","-","-","12","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","30 a 34 anos","72","5","10","29","12","6","1","-","-","-","-","-","9","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","35 a 39 anos","49","6","11","16","5","2","1","-","-","-","-","-","8","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","40 a 44 anos","51","5","6","12","13","1","2","1","-","-","-","-","11","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","45 a 49 anos","47","6","10","16","4","2","1","-","-","-","-","-","8","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","50 a 54 anos","37","6","6","12","3","1","1","-","-","-","-","-","8","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","55 a 59 anos","33","2","3","25","-","1","1","-","-","-","-","-","1","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","60 a 69 anos","56","-","2","42","6","-","1","1","-","-","-","-","4","-"
"2300705003","Menino Deus - Alto Santo (CE)","Total","70 anos ou mais","57","-","-","50","6","-","1","-","-","-","-","-","-","-"
"2300705004","Jardim - Alto Santo (CE)","Total","10 a 14 anos","58","4","2","1","-","-","-","-","-","-","-","-","51","-"
"2300705004","Jardim - Alto Santo (CE)","Total","15 a 19 anos","68","7","12","7","-","-","-","-","-","-","-","-","42","-"
"2300705004","Jardim - Alto Santo (CE)","Total","15 a 17 anos","46","3","7","2","-","-","-","-","-","-","-","-","34","-"
"2300705004","Jardim - Alto Santo (CE)","Total","18 ou 19 anos","22","4","5","5","-","-","-","-","-","-","-","-","8","-"
"2300705004","Jardim - Alto Santo (CE)","Total","20 a 24 anos","76","5","14","28","6","-","-","-","-","-","-","-","23","-"
"2300705004","Jardim - Alto Santo (CE)","Total","25 a 29 anos","54","7","12","21","4","-","-","1","-","-","-","-","9","-"
"2300705004","Jardim - Alto Santo (CE)","Total","30 a 34 anos","61","17","6","18","6","1","1","-","-","-","-","-","12","-"
"2300705004","Jardim - Alto Santo (CE)","Total","35 a 39 anos","55","11","6","21","2","-","1","-","-","-","-","-","14","-"
"2300705004","Jardim - Alto Santo (CE)","Total","40 a 44 anos","37","11","5","8","5","-","-","-","-","-","-","-","8","-"
"2300705004","Jardim - Alto Santo (CE)","Total","45 a 49 anos","45","9","8","9","8","1","1","-","-","-","-","-","9","-"
"2300705004","Jardim - Alto Santo (CE)","Total","50 a 54 anos","32","4","3","12","1","3","-","2","-","-","-","-","7","-"
"2300705004","Jardim - Alto Santo (CE)","Total","55 a 59 anos","21","1","2","13","1","1","-","-","-","-","-","-","3","-"
"2300705004","Jardim - Alto Santo (CE)","Total","60 a 69 anos","27","1","-","17","4","1","-","1","-","-","-","-","3","-"
"2300705004","Jardim - Alto Santo (CE)","Total","70 anos ou mais","36","-","-","30","5","-","-","1","-","-","-","-","-","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","10 a 14 anos","96","4","3","2","-","-","-","-","-","-","-","-","87","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","15 a 19 anos","95","7","15","15","3","-","-","-","-","-","-","-","55","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","15 a 17 anos","65","5","8","7","1","-","-","-","-","-","-","-","44","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","18 ou 19 anos","30","2","7","8","2","-","-","-","-","-","-","-","11","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","20 a 24 anos","74","11","8","24","8","-","-","-","-","-","-","-","23","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","25 a 29 anos","86","6","12","45","9","-","-","-","-","-","-","-","14","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","30 a 34 anos","59","6","10","27","5","-","-","-","-","-","-","-","11","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","35 a 39 anos","46","6","11","14","5","1","-","1","-","-","-","-","8","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","40 a 44 anos","43","8","9","11","4","-","-","-","-","-","-","-","11","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","45 a 49 anos","39","10","6","12","4","-","-","-","-","-","-","-","7","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","50 a 54 anos","44","3","6","20","2","-","-","1","-","-","-","-","12","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","55 a 59 anos","24","-","3","13","4","-","-","-","-","-","-","-","4","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","60 a 69 anos","53","-","-","44","3","1","-","-","-","-","-","-","5","-"
"2300705005","Tibolo - Alto Santo (CE)","Total","70 anos ou mais","32","-","-","31","-","-","-","-","-","-","-","-","1","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","10 a 14 anos","41","2","1","-","-","-","-","-","-","-","-","-","38","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","15 a 19 anos","37","3","5","4","-","-","-","-","-","-","-","-","25","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","15 a 17 anos","24","1","3","2","-","-","-","-","-","-","-","-","18","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","18 ou 19 anos","13","2","2","2","-","-","-","-","-","-","-","-","7","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","20 a 24 anos","40","3","3","15","1","-","-","-","-","-","-","-","18","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","25 a 29 anos","34","7","3","17","1","-","-","-","-","-","-","-","6","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","30 a 34 anos","28","2","6","9","4","-","-","-","-","-","-","-","7","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","35 a 39 anos","30","3","5","12","2","-","-","-","-","-","-","-","8","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","40 a 44 anos","24","5","4","10","2","-","-","-","-","-","-","-","3","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","45 a 49 anos","28","5","8","8","2","-","-","-","-","-","-","-","5","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","50 a 54 anos","24","7","4","8","1","-","-","-","-","-","-","-","4","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","55 a 59 anos","10","1","3","5","-","-","-","-","-","-","-","-","1","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","60 a 69 anos","35","1","-","28","4","1","-","-","-","-","-","-","1","-"
"2300705006","Pão de Açúcar - Alto Santo (CE)","Total","70 anos ou mais","30","-","-","24","4","-","-","-","-","-","-","-","2","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","10 a 14 anos","70","-","1","-","-","-","-","-","-","-","-","-","69","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","15 a 19 anos","82","7","11","12","1","-","-","-","-","-","-","-","51","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","15 a 17 anos","53","4","7","4","-","-","-","-","-","-","-","-","38","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","18 ou 19 anos","29","3","4","8","1","-","-","-","-","-","-","-","13","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","20 a 24 anos","86","10","11","35","11","-","-","-","-","-","-","-","19","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","25 a 29 anos","80","12","13","31","12","-","-","-","-","-","-","-","12","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","30 a 34 anos","59","13","5","26","8","1","1","1","-","-","-","-","4","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","35 a 39 anos","41","6","5","17","6","-","1","-","-","-","-","-","6","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","40 a 44 anos","51","9","11","19","5","-","1","-","-","-","-","-","6","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","45 a 49 anos","64","11","14","14","11","2","2","-","1","-","-","-","9","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","50 a 54 anos","34","8","6","11","2","1","-","-","-","-","-","-","6","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","55 a 59 anos","35","3","7","19","3","-","-","-","-","-","-","-","3","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","60 a 69 anos","40","1","-","33","4","-","-","-","-","-","-","-","2","-"
"2300705007","Dom Pompeu - Alto Santo (CE)","Total","70 anos ou mais","48","1","1","42","3","1","-","-","-","-","-","-","-","-"
"2301109001","Centro - Aracati (CE)","Total","10 a 14 anos","229","3","-","1","-","-","-","-","-","-","-","-","225","-"
"2301109001","Centro - Aracati (CE)","Total","15 a 19 anos","256","2","10","21","1","-","-","-","-","-","-","-","222","-"
"2301109001","Centro - Aracati (CE)","Total","15 a 17 anos","154","1","2","5","-","-","-","-","-","-","-","-","146","-"
"2301109001","Centro - Aracati (CE)","Total","18 ou 19 anos","102","1","8","16","1","-","-","-","-","-","-","-","76","-"
"2301109001","Centro - Aracati (CE)","Total","20 a 24 anos","274","1","12","88","32","7","2","4","-","-","-","-","128","-"
"2301109001","Centro - Aracati (CE)","Total","25 a 29 anos","279","7","5","89","50","19","16","10","2","-","-","-","81","-"
"2301109001","Centro - Aracati (CE)","Total","30 a 34 anos","267","7","14","70","50","21","19","14","1","1","1","1","68","-"
"2301109001","Centro - Aracati (CE)","Total","35 a 39 anos","271","1","10","74","57","36","22","9","3","2","-","-","57","-"
"2301109001","Centro - Aracati (CE)","Total","40 a 44 anos","238","8","8","63","58","22","21","13","2","-","-","-","43","-"
"2301109001","Centro - Aracati (CE)","Total","45 a 49 anos","254","5","13","71","47","16","17","16","2","1","-","-","66","-"
"2301109001","Centro - Aracati (CE)","Total","50 a 54 anos","223","4","13","47","35","22","22","14","2","5","-","-","59","-"
"2301109001","Centro - Aracati (CE)","Total","55 a 59 anos","185","3","6","46","30","17","22","14","1","2","1","-","43","-"
"2301109001","Centro - Aracati (CE)","Total","60 a 69 anos","321","4","3","135","57","22","23","24","6","4","1","3","39","-"
"2301109001","Centro - Aracati (CE)","Total","70 anos ou mais","349","2","-","198","65","27","21","11","4","3","1","1","16","-"
"2301109002","Farias Brito - Aracati (CE)","Total","10 a 14 anos","202","2","4","-","-","-","-","-","-","-","-","-","196","-"
"2301109002","Farias Brito - Aracati (CE)","Total","15 a 19 anos","227","8","11","15","3","-","-","-","-","-","-","-","190","-"
"2301109002","Farias Brito - Aracati (CE)","Total","15 a 17 anos","150","4","5","7","-","-","-","-","-","-","-","-","134","-"
"2301109002","Farias Brito - Aracati (CE)","Total","18 ou 19 anos","77","4","6","8","3","-","-","-","-","-","-","-","56","-"
"2301109002","Farias Brito - Aracati (CE)","Total","20 a 24 anos","226","12","11","68","20","3","1","2","-","-","-","-","109","-"
"2301109002","Farias Brito - Aracati (CE)","Total","25 a 29 anos","239","14","17","76","41","12","5","2","-","1","-","-","71","-"
"2301109002","Farias Brito - Aracati (CE)","Total","30 a 34 anos","209","10","9","68","41","14","7","5","-","1","-","-","54","-"
"2301109002","Farias Brito - Aracati (CE)","Total","35 a 39 anos","223","18","16","70","38","14","17","7","1","1","1","1","39","-"
"2301109002","Farias Brito - Aracati (CE)","Total","40 a 44 anos","197","19","9","50","39","24","12","8","1","-","1","-","34","-"
"2301109002","Farias Brito - Aracati (CE)","Total","45 a 49 anos","167","15","12","48","24","11","12","1","1","1","-","-","42","-"
"2301109002","Farias Brito - Aracati (CE)","Total","50 a 54 anos","129","8","10","45","23","12","7","5","-","1","-","-","18","-"
"2301109002","Farias Brito - Aracati (CE)","Total","55 a 59 anos","86","4","6","36","8","1","2","3","3","-","-","-","23","-"
"2301109002","Farias Brito - Aracati (CE)","Total","60 a 69 anos","178","7","1","103","34","5","6","4","-","-","-","-","18","-"
"2301109002","Farias Brito - Aracati (CE)","Total","70 anos ou mais","127","-","3","100","11","2","2","3","2","-","-","-","4","-"
"2301109003","Pedregal - Aracati (CE)","Total","10 a 14 anos","369","5","2","4","-","-","-","-","-","-","-","-","358","-"
"2301109003","Pedregal - Aracati (CE)","Total","15 a 19 anos","353","11","20","27","2","-","-","-","-","-","-","-","293","-"
"2301109003","Pedregal - Aracati (CE)","Total","15 a 17 anos","217","7","10","7","1","-","-","-","-","-","-","-","192","-"
"2301109003","Pedregal - Aracati (CE)","Total","18 ou 19 anos","136","4","10","20","1","-","-","-","-","-","-","-","101","-"
"2301109003","Pedregal - Aracati (CE)","Total","20 a 24 anos","327","23","28","80","20","-","2","-","-","-","-","-","174","-"
"2301109003","Pedregal - Aracati (CE)","Total","25 a 29 anos","324","29","30","102","33","5","9","-","-","-","-","-","116","-"
"2301109003","Pedregal - Aracati (CE)","Total","30 a 34 anos","329","32","33","121","39","9","5","8","1","-","-","-","81","-"
"2301109003","Pedregal - Aracati (CE)","Total","35 a 39 anos","239","18","40","66","30","5","10","3","-","-","-","-","67","-"
"2301109003","Pedregal - Aracati (CE)","Total","40 a 44 anos","214","42","20","64","25","5","3","1","-","-","1","-","53","-"
