"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Bairro","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Bairro","Sexo","Grupo de idade","2010"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"3200607009","Guaxindiba - Aracruz (ES)","Total","15 a 19 anos","163","3","11","29","21","1","-","-","-","-","-","-","98","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","15 a 17 anos","91","2","9","10","4","-","-","-","-","-","-","-","66","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","18 ou 19 anos","72","1","2","19","17","1","-","-","-","-","-","-","32","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","20 a 24 anos","175","1","4","39","65","8","5","1","-","-","-","-","52","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","25 a 29 anos","187","1","2","23","70","18","14","8","-","-","-","-","51","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","30 a 34 anos","175","2","4","26","60","18","22","12","-","-","-","-","31","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","35 a 39 anos","150","3","2","27","47","15","17","8","-","-","-","-","31","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","40 a 44 anos","144","-","4","29","41","18","15","7","-","-","1","-","29","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","45 a 49 anos","104","1","4","19","22","17","11","5","-","1","-","-","24","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","50 a 54 anos","74","2","1","14","11","11","5","4","-","-","-","-","26","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","55 a 59 anos","64","-","2","15","16","7","7","-","-","-","-","-","17","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","60 a 69 anos","71","-","1","32","14","8","1","-","-","-","-","-","15","-"
"3200607009","Guaxindiba - Aracruz (ES)","Total","70 anos ou mais","54","-","-","39","13","-","-","1","-","-","-","-","1","-"
"3200607010","Itaputera - Aracruz (ES)","Total","10 a 14 anos","68","8","-","2","1","-","-","-","-","-","-","-","57","-"
"3200607010","Itaputera - Aracruz (ES)","Total","15 a 19 anos","87","1","5","16","13","-","-","-","-","-","-","-","52","-"
"3200607010","Itaputera - Aracruz (ES)","Total","15 a 17 anos","52","-","5","4","2","-","-","-","-","-","-","-","41","-"
"3200607010","Itaputera - Aracruz (ES)","Total","18 ou 19 anos","35","1","-","12","11","-","-","-","-","-","-","-","11","-"
"3200607010","Itaputera - Aracruz (ES)","Total","20 a 24 anos","92","1","3","19","25","5","4","-","-","-","-","-","35","-"
"3200607010","Itaputera - Aracruz (ES)","Total","25 a 29 anos","94","2","1","19","29","11","6","1","-","-","-","-","25","-"
"3200607010","Itaputera - Aracruz (ES)","Total","30 a 34 anos","56","-","1","14","18","4","4","1","-","-","-","-","14","-"
"3200607010","Itaputera - Aracruz (ES)","Total","35 a 39 anos","55","-","-","6","20","10","4","1","1","-","-","-","13","-"
"3200607010","Itaputera - Aracruz (ES)","Total","40 a 44 anos","64","1","-","13","18","12","4","4","-","-","-","-","12","-"
"3200607010","Itaputera - Aracruz (ES)","Total","45 a 49 anos","51","-","-","13","10","12","3","1","-","-","-","-","12","-"
"3200607010","Itaputera - Aracruz (ES)","Total","50 a 54 anos","32","-","-","7","5","3","1","2","1","-","-","-","13","-"
"3200607010","Itaputera - Aracruz (ES)","Total","55 a 59 anos","26","-","-","6","6","2","2","1","-","-","-","-","9","-"
"3200607010","Itaputera - Aracruz (ES)","Total","60 a 69 anos","37","-","-","11","9","2","-","1","-","-","-","-","14","-"
"3200607010","Itaputera - Aracruz (ES)","Total","70 anos ou mais","18","-","-","13","3","-","1","-","-","-","-","-","1","-"
"3200607011","Jardins - Aracruz (ES)","Total","10 a 14 anos","26","-","-","-","-","-","-","-","-","-","-","-","26","-"
"3200607011","Jardins - Aracruz (ES)","Total","15 a 19 anos","20","-","-","-","2","-","-","-","-","-","-","-","18","-"
"3200607011","Jardins - Aracruz (ES)","Total","15 a 17 anos","13","-","-","-","-","-","-","-","-","-","-","-","13","-"
"3200607011","Jardins - Aracruz (ES)","Total","18 ou 19 anos","7","-","-","-","2","-","-","-","-","-","-","-","5","-"
"3200607011","Jardins - Aracruz (ES)","Total","20 a 24 anos","15","-","-","1","1","1","-","2","-","-","-","-","10","-"
"3200607011","Jardins - Aracruz (ES)","Total","25 a 29 anos","17","-","-","1","3","1","6","3","1","-","-","-","2","-"
"3200607011","Jardins - Aracruz (ES)","Total","30 a 34 anos","33","-","-","-","3","3","10","8","3","3","1","-","2","-"
"3200607011","Jardins - Aracruz (ES)","Total","35 a 39 anos","37","-","-","2","2","1","9","15","4","2","1","-","1","-"
"3200607011","Jardins - Aracruz (ES)","Total","40 a 44 anos","28","-","-","-","1","1","5","13","1","3","-","1","3","-"
"3200607011","Jardins - Aracruz (ES)","Total","45 a 49 anos","37","-","-","-","3","3","5","16","4","2","-","1","3","-"
"3200607011","Jardins - Aracruz (ES)","Total","50 a 54 anos","15","-","-","-","1","-","2","2","1","5","1","-","3","-"
"3200607011","Jardins - Aracruz (ES)","Total","55 a 59 anos","7","-","-","-","2","1","-","1","-","-","3","-","-","-"
"3200607011","Jardins - Aracruz (ES)","Total","60 a 69 anos","14","-","-","-","3","-","2","2","2","3","-","-","2","-"
"3200607011","Jardins - Aracruz (ES)","Total","70 anos ou mais","5","-","-","-","-","1","2","1","-","-","-","-","1","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","10 a 14 anos","187","-","1","3","2","-","-","-","-","-","-","-","181","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","15 a 19 anos","227","1","13","28","24","-","-","-","-","-","-","-","161","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","15 a 17 anos","122","1","11","5","4","-","-","-","-","-","-","-","101","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","18 ou 19 anos","105","-","2","23","20","-","-","-","-","-","-","-","60","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","20 a 24 anos","258","-","2","40","86","23","9","8","1","1","-","-","88","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","25 a 29 anos","283","2","1","38","73","35","40","30","3","2","-","-","59","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","30 a 34 anos","249","-","1","28","71","40","30","26","-","1","1","1","50","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","35 a 39 anos","192","3","1","20","46","40","25","18","2","2","-","-","35","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","40 a 44 anos","184","-","1","21","51","29","30","16","2","2","-","-","32","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","45 a 49 anos","188","-","2","19","40","30","26","28","6","3","-","-","34","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","50 a 54 anos","208","1","1","32","44","29","31","13","2","2","-","-","53","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","55 a 59 anos","178","-","3","20","35","24","34","18","3","-","-","-","41","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","60 a 69 anos","182","-","2","27","39","18","29","8","1","-","-","-","58","-"
"3200607012","Jequitibá - Aracruz (ES)","Total","70 anos ou mais","141","-","-","56","14","16","3","4","-","-","-","-","48","-"
"3200607013","Limão - Aracruz (ES)","Total","10 a 14 anos","134","1","4","1","-","-","-","-","-","-","-","-","128","-"
"3200607013","Limão - Aracruz (ES)","Total","15 a 19 anos","134","3","14","18","9","1","-","-","-","-","-","-","89","-"
"3200607013","Limão - Aracruz (ES)","Total","15 a 17 anos","84","2","13","6","1","-","-","-","-","-","-","-","62","-"
"3200607013","Limão - Aracruz (ES)","Total","18 ou 19 anos","50","1","1","12","8","1","-","-","-","-","-","-","27","-"
"3200607013","Limão - Aracruz (ES)","Total","20 a 24 anos","125","1","3","29","43","5","4","-","-","-","-","-","40","-"
"3200607013","Limão - Aracruz (ES)","Total","25 a 29 anos","136","1","2","27","43","12","9","2","-","-","-","-","40","-"
"3200607013","Limão - Aracruz (ES)","Total","30 a 34 anos","95","-","3","25","27","11","6","4","-","1","-","-","18","-"
"3200607013","Limão - Aracruz (ES)","Total","35 a 39 anos","109","-","5","29","47","9","3","1","-","-","-","-","15","-"
"3200607013","Limão - Aracruz (ES)","Total","40 a 44 anos","92","-","2","32","26","9","5","1","-","-","-","-","17","-"
"3200607013","Limão - Aracruz (ES)","Total","45 a 49 anos","66","-","1","12","29","4","4","1","-","-","-","-","15","-"
"3200607013","Limão - Aracruz (ES)","Total","50 a 54 anos","54","1","1","19","15","3","1","1","-","-","-","-","13","-"
"3200607013","Limão - Aracruz (ES)","Total","55 a 59 anos","40","-","2","11","12","5","3","-","-","-","-","-","7","-"
"3200607013","Limão - Aracruz (ES)","Total","60 a 69 anos","55","-","1","17","10","3","4","-","1","-","-","-","19","-"
"3200607013","Limão - Aracruz (ES)","Total","70 anos ou mais","50","-","1","33","8","2","1","-","-","-","-","-","5","-"
"3200607014","Morobá - Aracruz (ES)","Total","10 a 14 anos","98","1","1","-","1","-","-","-","-","-","-","-","95","-"
"3200607014","Morobá - Aracruz (ES)","Total","15 a 19 anos","129","4","9","17","9","-","-","-","-","-","-","-","90","-"
"3200607014","Morobá - Aracruz (ES)","Total","15 a 17 anos","77","3","8","5","1","-","-","-","-","-","-","-","60","-"
"3200607014","Morobá - Aracruz (ES)","Total","18 ou 19 anos","52","1","1","12","8","-","-","-","-","-","-","-","30","-"
"3200607014","Morobá - Aracruz (ES)","Total","20 a 24 anos","123","3","2","25","40","7","1","1","-","-","-","-","44","-"
"3200607014","Morobá - Aracruz (ES)","Total","25 a 29 anos","101","5","1","20","38","11","6","1","1","-","-","-","18","-"
"3200607014","Morobá - Aracruz (ES)","Total","30 a 34 anos","102","5","4","25","30","11","7","2","1","-","-","-","17","-"
"3200607014","Morobá - Aracruz (ES)","Total","35 a 39 anos","74","3","4","17","24","4","3","3","-","-","-","-","16","-"
"3200607014","Morobá - Aracruz (ES)","Total","40 a 44 anos","45","2","-","8","17","4","2","2","-","-","-","-","10","-"
"3200607014","Morobá - Aracruz (ES)","Total","45 a 49 anos","65","2","1","18","20","3","1","1","-","-","-","-","19","-"
"3200607014","Morobá - Aracruz (ES)","Total","50 a 54 anos","53","1","4","22","11","2","2","1","-","-","-","-","10","-"
"3200607014","Morobá - Aracruz (ES)","Total","55 a 59 anos","34","-","2","5","13","-","1","1","1","-","-","-","11","-"
"3200607014","Morobá - Aracruz (ES)","Total","60 a 69 anos","46","1","1","19","10","1","1","1","-","-","-","-","12","-"
"3200607014","Morobá - Aracruz (ES)","Total","70 anos ou mais","23","-","-","12","7","-","1","-","-","-","-","-","3","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","10 a 14 anos","69","5","3","3","-","-","-","-","-","-","-","-","58","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","15 a 19 anos","83","4","8","10","16","-","-","-","-","-","-","-","45","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","15 a 17 anos","40","1","5","2","2","-","-","-","-","-","-","-","30","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","18 ou 19 anos","43","3","3","8","14","-","-","-","-","-","-","-","15","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","20 a 24 anos","86","2","5","21","38","3","2","-","-","-","-","-","15","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","25 a 29 anos","68","2","6","7","30","8","2","1","-","-","-","-","12","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","30 a 34 anos","76","2","6","14","40","3","5","-","-","-","-","-","6","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","35 a 39 anos","49","1","2","13","19","1","4","1","-","-","-","-","8","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","40 a 44 anos","41","1","-","9","20","4","1","1","-","-","-","-","5","-"
"3200607015","Nova Conquista - Aracruz (ES)","Total","45 a 49 anos","31","-","-","6","13","-","2","-","-","-","-","-","10","-"
