"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Bairro","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Bairro","Sexo","Grupo de idade","2010"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2304103007","Venâncio - Crateús (CE)","Total","70 anos ou mais","289","-","2","209","37","6","9","3","-","-","-","1","22","-"
"2304103008","São Vicente - Crateús (CE)","Total","10 a 14 anos","398","16","2","9","1","-","-","-","-","-","-","-","370","-"
"2304103008","São Vicente - Crateús (CE)","Total","15 a 19 anos","423","7","29","46","8","1","1","-","-","-","-","-","331","-"
"2304103008","São Vicente - Crateús (CE)","Total","15 a 17 anos","247","4","15","16","1","1","1","-","-","-","-","-","209","-"
"2304103008","São Vicente - Crateús (CE)","Total","18 ou 19 anos","176","3","14","30","7","-","-","-","-","-","-","-","122","-"
"2304103008","São Vicente - Crateús (CE)","Total","20 a 24 anos","443","10","33","124","35","16","5","7","-","-","-","-","213","-"
"2304103008","São Vicente - Crateús (CE)","Total","25 a 29 anos","475","13","28","119","73","41","45","16","3","3","-","1","133","-"
"2304103008","São Vicente - Crateús (CE)","Total","30 a 34 anos","434","9","21","108","82","37","37","21","4","3","2","1","109","-"
"2304103008","São Vicente - Crateús (CE)","Total","35 a 39 anos","434","11","13","124","80","38","43","24","1","3","1","-","96","-"
"2304103008","São Vicente - Crateús (CE)","Total","40 a 44 anos","398","9","20","98","72","42","30","25","3","5","1","2","91","-"
"2304103008","São Vicente - Crateús (CE)","Total","45 a 49 anos","363","12","18","107","51","33","32","41","2","2","3","-","62","-"
"2304103008","São Vicente - Crateús (CE)","Total","50 a 54 anos","305","4","14","68","52","27","35","18","3","3","1","-","80","-"
"2304103008","São Vicente - Crateús (CE)","Total","55 a 59 anos","243","6","8","72","38","26","12","20","2","1","1","-","57","-"
"2304103008","São Vicente - Crateús (CE)","Total","60 a 69 anos","404","5","6","174","64","29","35","19","4","2","3","-","63","-"
"2304103008","São Vicente - Crateús (CE)","Total","70 anos ou mais","460","1","-","283","68","34","32","12","1","2","1","-","26","-"
"2304103009","Ipase - Crateús (CE)","Total","10 a 14 anos","107","6","-","1","-","-","-","-","-","-","-","-","100","-"
"2304103009","Ipase - Crateús (CE)","Total","15 a 19 anos","109","11","8","9","1","-","-","-","-","-","-","-","80","-"
"2304103009","Ipase - Crateús (CE)","Total","15 a 17 anos","78","9","7","5","1","-","-","-","-","-","-","-","56","-"
"2304103009","Ipase - Crateús (CE)","Total","18 ou 19 anos","31","2","1","4","-","-","-","-","-","-","-","-","24","-"
"2304103009","Ipase - Crateús (CE)","Total","20 a 24 anos","92","9","5","30","8","1","-","-","-","-","-","-","39","-"
"2304103009","Ipase - Crateús (CE)","Total","25 a 29 anos","116","10","13","39","23","2","4","-","-","-","-","-","25","-"
"2304103009","Ipase - Crateús (CE)","Total","30 a 34 anos","104","12","13","31","15","3","6","3","-","1","-","-","20","-"
"2304103009","Ipase - Crateús (CE)","Total","35 a 39 anos","86","13","8","16","13","5","8","1","-","1","-","-","21","-"
"2304103009","Ipase - Crateús (CE)","Total","40 a 44 anos","91","4","5","25","22","4","3","6","-","-","-","-","22","-"
"2304103009","Ipase - Crateús (CE)","Total","45 a 49 anos","80","7","6","27","14","6","-","2","-","-","-","-","18","-"
"2304103009","Ipase - Crateús (CE)","Total","50 a 54 anos","76","11","5","22","14","2","1","3","-","-","-","-","18","-"
"2304103009","Ipase - Crateús (CE)","Total","55 a 59 anos","35","2","3","14","4","1","1","1","-","-","-","-","9","-"
"2304103009","Ipase - Crateús (CE)","Total","60 a 69 anos","78","6","3","38","12","4","2","3","-","-","-","-","10","-"
"2304103009","Ipase - Crateús (CE)","Total","70 anos ou mais","68","1","-","51","5","2","5","2","1","-","-","-","1","-"
"2304103010","Maratoan - Crateús (CE)","Total","10 a 14 anos","100","-","-","1","-","-","-","-","-","-","-","-","99","-"
"2304103010","Maratoan - Crateús (CE)","Total","15 a 19 anos","72","9","5","5","1","-","-","-","-","-","-","-","52","-"
"2304103010","Maratoan - Crateús (CE)","Total","15 a 17 anos","47","6","2","2","1","-","-","-","-","-","-","-","36","-"
"2304103010","Maratoan - Crateús (CE)","Total","18 ou 19 anos","25","3","3","3","-","-","-","-","-","-","-","-","16","-"
"2304103010","Maratoan - Crateús (CE)","Total","20 a 24 anos","78","11","7","27","4","-","-","-","-","-","-","-","29","-"
"2304103010","Maratoan - Crateús (CE)","Total","25 a 29 anos","43","9","9","10","6","-","-","-","-","-","-","-","9","-"
"2304103010","Maratoan - Crateús (CE)","Total","30 a 34 anos","51","10","9","16","4","-","-","-","-","-","-","-","12","-"
"2304103010","Maratoan - Crateús (CE)","Total","35 a 39 anos","52","5","15","16","4","1","1","-","-","-","-","-","10","-"
"2304103010","Maratoan - Crateús (CE)","Total","40 a 44 anos","34","8","8","11","1","2","2","-","-","-","-","-","2","-"
"2304103010","Maratoan - Crateús (CE)","Total","45 a 49 anos","44","8","10","14","1","1","-","-","-","-","-","-","10","-"
"2304103010","Maratoan - Crateús (CE)","Total","50 a 54 anos","29","8","7","7","2","-","-","-","-","-","-","-","5","-"
"2304103010","Maratoan - Crateús (CE)","Total","55 a 59 anos","29","3","5","12","1","1","-","-","-","-","-","-","7","-"
"2304103010","Maratoan - Crateús (CE)","Total","60 a 69 anos","30","1","-","23","5","-","-","-","-","-","-","-","1","-"
"2304103010","Maratoan - Crateús (CE)","Total","70 anos ou mais","26","-","-","24","2","-","-","-","-","-","-","-","-","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","10 a 14 anos","70","1","1","-","-","-","-","-","-","-","-","-","68","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","15 a 19 anos","65","2","5","2","-","-","-","-","-","-","-","-","56","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","15 a 17 anos","44","1","2","-","-","-","-","-","-","-","-","-","41","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","18 ou 19 anos","21","1","3","2","-","-","-","-","-","-","-","-","15","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","20 a 24 anos","66","6","8","25","2","-","-","-","-","-","-","-","25","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","25 a 29 anos","49","13","7","17","2","1","-","-","-","-","-","-","9","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","30 a 34 anos","50","12","9","16","2","1","-","-","-","-","-","-","10","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","35 a 39 anos","33","9","5","10","3","-","-","-","-","-","-","-","6","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","40 a 44 anos","41","5","8","15","4","1","-","-","-","-","-","-","8","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","45 a 49 anos","40","7","9","16","2","-","-","-","-","-","-","-","6","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","50 a 54 anos","27","5","4","10","-","-","-","-","-","-","-","-","8","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","55 a 59 anos","32","5","6","12","1","-","-","1","-","-","-","-","7","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","60 a 69 anos","37","1","2","29","2","-","-","-","-","-","-","-","3","-"
"2304103011","Santa Luzia - Crateús (CE)","Total","70 anos ou mais","39","-","-","37","2","-","-","-","-","-","-","-","-","-"
"2304103012","Campo Velho - Crateús (CE)","Total","10 a 14 anos","123","6","1","-","-","-","-","-","-","-","-","-","116","-"
"2304103012","Campo Velho - Crateús (CE)","Total","15 a 19 anos","111","12","8","10","-","-","-","-","-","-","-","-","81","-"
"2304103012","Campo Velho - Crateús (CE)","Total","15 a 17 anos","68","5","1","3","-","-","-","-","-","-","-","-","59","-"
"2304103012","Campo Velho - Crateús (CE)","Total","18 ou 19 anos","43","7","7","7","-","-","-","-","-","-","-","-","22","-"
"2304103012","Campo Velho - Crateús (CE)","Total","20 a 24 anos","94","22","10","16","7","2","-","-","-","-","-","-","37","-"
"2304103012","Campo Velho - Crateús (CE)","Total","25 a 29 anos","98","16","32","31","2","-","-","-","-","-","-","-","17","-"
"2304103012","Campo Velho - Crateús (CE)","Total","30 a 34 anos","71","19","19","18","6","-","-","-","-","-","-","-","9","-"
"2304103012","Campo Velho - Crateús (CE)","Total","35 a 39 anos","60","10","19","18","2","1","-","-","-","1","-","-","9","-"
"2304103012","Campo Velho - Crateús (CE)","Total","40 a 44 anos","68","12","21","27","3","-","-","-","-","-","-","-","5","-"
"2304103012","Campo Velho - Crateús (CE)","Total","45 a 49 anos","57","17","12","10","-","-","1","-","-","1","-","-","16","-"
"2304103012","Campo Velho - Crateús (CE)","Total","50 a 54 anos","35","13","4","13","1","-","1","-","-","-","-","-","3","-"
"2304103012","Campo Velho - Crateús (CE)","Total","55 a 59 anos","27","7","6","10","-","-","-","-","-","-","-","-","4","-"
"2304103012","Campo Velho - Crateús (CE)","Total","60 a 69 anos","42","1","2","31","2","1","-","-","-","-","-","-","5","-"
"2304103012","Campo Velho - Crateús (CE)","Total","70 anos ou mais","37","1","1","33","2","-","-","-","-","-","-","-","-","-"
"2304103013","Nova Terra - Crateús (CE)","Total","10 a 14 anos","71","1","-","-","-","-","-","-","-","-","-","-","70","-"
"2304103013","Nova Terra - Crateús (CE)","Total","15 a 19 anos","74","6","2","-","1","-","-","-","-","-","-","-","65","-"
"2304103013","Nova Terra - Crateús (CE)","Total","15 a 17 anos","47","3","1","-","-","-","-","-","-","-","-","-","43","-"
"2304103013","Nova Terra - Crateús (CE)","Total","18 ou 19 anos","27","3","1","-","1","-","-","-","-","-","-","-","22","-"
"2304103013","Nova Terra - Crateús (CE)","Total","20 a 24 anos","59","8","9","11","-","2","-","-","-","-","-","-","29","-"
"2304103013","Nova Terra - Crateús (CE)","Total","25 a 29 anos","59","8","3","17","5","2","-","-","-","-","-","-","24","-"
"2304103013","Nova Terra - Crateús (CE)","Total","30 a 34 anos","39","3","3","11","2","2","1","-","-","-","-","-","17","-"
"2304103013","Nova Terra - Crateús (CE)","Total","35 a 39 anos","55","11","8","12","2","1","2","-","-","-","-","-","19","-"
"2304103013","Nova Terra - Crateús (CE)","Total","40 a 44 anos","41","5","7","10","6","-","-","1","-","-","-","-","12","-"
"2304103013","Nova Terra - Crateús (CE)","Total","45 a 49 anos","39","5","7","12","3","-","1","1","-","-","-","-","10","-"
"2304103013","Nova Terra - Crateús (CE)","Total","50 a 54 anos","32","7","5","11","3","-","-","-","-","-","-","-","6","-"
"2304103013","Nova Terra - Crateús (CE)","Total","55 a 59 anos","16","1","1","6","1","-","-","-","-","-","-","-","7","-"
"2304103013","Nova Terra - Crateús (CE)","Total","60 a 69 anos","37","2","-","28","-","1","-","-","-","-","-","-","6","-"
"2304103013","Nova Terra - Crateús (CE)","Total","70 anos ou mais","16","-","1","12","-","1","-","-","-","-","-","-","2","-"
"2304103014","Planalto - Crateús (CE)","Total","10 a 14 anos","263","11","1","-","-","-","-","-","-","-","-","-","251","-"
"2304103014","Planalto - Crateús (CE)","Total","15 a 19 anos","240","17","16","20","5","-","-","-","-","-","-","-","182","-"
"2304103014","Planalto - Crateús (CE)","Total","15 a 17 anos","139","9","5","5","-","-","-","-","-","-","-","-","120","-"
"2304103014","Planalto - Crateús (CE)","Total","18 ou 19 anos","101","8","11","15","5","-","-","-","-","-","-","-","62","-"
"2304103014","Planalto - Crateús (CE)","Total","20 a 24 anos","208","13","26","58","28","3","5","-","-","-","-","-","75","-"
"2304103014","Planalto - Crateús (CE)","Total","25 a 29 anos","211","12","30","58","34","7","8","5","-","-","-","-","57","-"
"2304103014","Planalto - Crateús (CE)","Total","30 a 34 anos","233","30","31","58","27","13","19","6","-","-","-","1","48","-"
"2304103014","Planalto - Crateús (CE)","Total","35 a 39 anos","176","17","31","48","23","8","6","6","-","1","1","-","35","-"
"2304103014","Planalto - Crateús (CE)","Total","40 a 44 anos","178","17","23","50","19","15","7","8","1","3","1","1","33","-"
"2304103014","Planalto - Crateús (CE)","Total","45 a 49 anos","153","26","18","33","14","18","5","9","3","2","1","2","22","-"
"2304103014","Planalto - Crateús (CE)","Total","50 a 54 anos","111","16","17","20","8","4","8","8","-","3","-","-","27","-"
"2304103014","Planalto - Crateús (CE)","Total","55 a 59 anos","83","3","3","33","7","5","4","5","-","2","1","-","20","-"
"2304103014","Planalto - Crateús (CE)","Total","60 a 69 anos","154","2","2","92","12","6","8","7","-","2","-","1","22","-"
"2304103014","Planalto - Crateús (CE)","Total","70 anos ou mais","106","1","-","78","12","3","8","-","-","-","-","-","4","-"
"2304103015","Fátima II - Crateús (CE)","Total","10 a 14 anos","405","13","5","4","-","-","-","1","-","-","-","-","382","-"
"2304103015","Fátima II - Crateús (CE)","Total","15 a 19 anos","462","21","33","42","7","-","-","-","-","-","-","-","359","-"
"2304103015","Fátima II - Crateús (CE)","Total","15 a 17 anos","272","8","17","10","1","-","-","-","-","-","-","-","236","-"
"2304103015","Fátima II - Crateús (CE)","Total","18 ou 19 anos","190","13","16","32","6","-","-","-","-","-","-","-","123","-"
"2304103015","Fátima II - Crateús (CE)","Total","20 a 24 anos","413","19","37","125","27","7","-","2","-","-","-","-","196","-"
"2304103015","Fátima II - Crateús (CE)","Total","25 a 29 anos","416","27","35","132","53","13","19","3","-","-","-","-","134","-"
"2304103015","Fátima II - Crateús (CE)","Total","30 a 34 anos","323","22","30","102","42","23","8","5","2","1","-","-","88","-"
"2304103015","Fátima II - Crateús (CE)","Total","35 a 39 anos","340","37","31","92","64","13","14","14","-","2","-","2","71","-"
"2304103015","Fátima II - Crateús (CE)","Total","40 a 44 anos","339","25","36","108","62","11","21","4","1","-","1","-","70","-"
"2304103015","Fátima II - Crateús (CE)","Total","45 a 49 anos","263","23","24","73","49","12","15","6","-","1","-","-","60","-"
"2304103015","Fátima II - Crateús (CE)","Total","50 a 54 anos","231","15","24","57","41","10","8","10","1","-","1","-","64","-"
"2304103015","Fátima II - Crateús (CE)","Total","55 a 59 anos","175","9","15","73","25","4","4","5","-","-","-","-","40","-"
"2304103015","Fátima II - Crateús (CE)","Total","60 a 69 anos","326","8","9","216","36","4","4","5","-","2","-","-","42","-"
"2304103015","Fátima II - Crateús (CE)","Total","70 anos ou mais","336","1","1","275","33","4","7","-","-","-","-","-","15","-"
"2304103016","Fátima I - Crateús (CE)","Total","10 a 14 anos","312","16","4","3","-","-","-","-","-","-","-","-","289","-"
"2304103016","Fátima I - Crateús (CE)","Total","15 a 19 anos","335","28","30","32","4","1","1","-","-","-","-","-","239","-"
"2304103016","Fátima I - Crateús (CE)","Total","15 a 17 anos","203","18","12","8","1","-","1","-","-","-","-","-","163","-"
"2304103016","Fátima I - Crateús (CE)","Total","18 ou 19 anos","132","10","18","24","3","1","-","-","-","-","-","-","76","-"
"2304103016","Fátima I - Crateús (CE)","Total","20 a 24 anos","317","42","47","72","13","2","2","-","-","-","-","-","139","-"
"2304103016","Fátima I - Crateús (CE)","Total","25 a 29 anos","268","37","41","88","26","5","1","4","-","-","1","-","65","-"
"2304103016","Fátima I - Crateús (CE)","Total","30 a 34 anos","233","50","33","83","19","6","2","1","-","-","-","-","39","-"
"2304103016","Fátima I - Crateús (CE)","Total","35 a 39 anos","211","39","44","65","25","6","1","4","-","-","-","-","27","-"
"2304103016","Fátima I - Crateús (CE)","Total","40 a 44 anos","217","48","29","75","20","6","3","-","1","-","-","1","34","-"
"2304103016","Fátima I - Crateús (CE)","Total","45 a 49 anos","158","33","26","42","20","3","1","2","-","-","-","-","31","-"
"2304103016","Fátima I - Crateús (CE)","Total","50 a 54 anos","136","31","10","40","15","3","4","2","-","-","-","-","31","-"
"2304103016","Fátima I - Crateús (CE)","Total","55 a 59 anos","110","15","7","53","9","2","2","1","-","-","-","-","21","-"
"2304103016","Fátima I - Crateús (CE)","Total","60 a 69 anos","170","12","7","107","20","4","-","-","1","-","-","-","19","-"
"2304103016","Fátima I - Crateús (CE)","Total","70 anos ou mais","189","-","1","158","18","2","1","1","-","-","-","-","8","-"
"2304103017","Altamira - Crateús (CE)","Total","10 a 14 anos","362","12","5","-","-","-","-","-","-","-","-","-","345","-"
"2304103017","Altamira - Crateús (CE)","Total","15 a 19 anos","381","28","23","37","3","-","-","-","-","-","-","-","290","-"
"2304103017","Altamira - Crateús (CE)","Total","15 a 17 anos","250","12","15","10","1","-","-","-","-","-","-","-","212","-"
"2304103017","Altamira - Crateús (CE)","Total","18 ou 19 anos","131","16","8","27","2","-","-","-","-","-","-","-","78","-"
"2304103017","Altamira - Crateús (CE)","Total","20 a 24 anos","315","26","35","86","17","5","4","1","-","-","-","-","141","-"
"2304103017","Altamira - Crateús (CE)","Total","25 a 29 anos","286","19","41","86","28","10","8","5","-","-","-","-","89","-"
"2304103017","Altamira - Crateús (CE)","Total","30 a 34 anos","323","42","36","94","41","9","6","2","-","-","-","-","93","-"
"2304103017","Altamira - Crateús (CE)","Total","35 a 39 anos","277","32","37","93","31","7","8","6","1","-","-","-","62","-"
"2304103017","Altamira - Crateús (CE)","Total","40 a 44 anos","248","30","27","80","25","9","7","4","-","-","-","-","66","-"
"2304103017","Altamira - Crateús (CE)","Total","45 a 49 anos","212","14","17","71","26","11","5","3","-","-","-","-","65","-"
"2304103017","Altamira - Crateús (CE)","Total","50 a 54 anos","196","21","17","78","22","7","2","3","-","-","-","-","46","-"
"2304103017","Altamira - Crateús (CE)","Total","55 a 59 anos","145","18","8","62","9","1","6","3","-","-","-","-","38","-"
"2304103017","Altamira - Crateús (CE)","Total","60 a 69 anos","250","7","4","158","23","9","7","6","-","-","-","-","36","-"
"2304103017","Altamira - Crateús (CE)","Total","70 anos ou mais","269","1","1","222","23","5","7","1","-","-","-","-","9","-"
"2304103018","São José - Crateús (CE)","Total","10 a 14 anos","175","7","1","2","-","-","-","-","-","-","-","-","165","-"
"2304103018","São José - Crateús (CE)","Total","15 a 19 anos","183","10","14","19","3","-","-","-","-","-","-","-","137","-"
"2304103018","São José - Crateús (CE)","Total","15 a 17 anos","107","6","7","5","-","-","-","-","-","-","-","-","89","-"
"2304103018","São José - Crateús (CE)","Total","18 ou 19 anos","76","4","7","14","3","-","-","-","-","-","-","-","48","-"
"2304103018","São José - Crateús (CE)","Total","20 a 24 anos","184","5","22","49","15","1","5","2","-","-","-","-","85","-"
"2304103018","São José - Crateús (CE)","Total","25 a 29 anos","190","10","21","72","23","10","7","3","-","-","-","-","44","-"
"2304103018","São José - Crateús (CE)","Total","30 a 34 anos","186","12","16","61","20","10","13","7","-","-","-","-","47","-"
"2304103018","São José - Crateús (CE)","Total","35 a 39 anos","183","6","13","56","32","12","4","8","-","-","-","-","52","-"
"2304103018","São José - Crateús (CE)","Total","40 a 44 anos","161","9","12","51","24","10","10","9","-","1","-","-","35","-"
"2304103018","São José - Crateús (CE)","Total","45 a 49 anos","148","8","9","56","16","9","9","5","-","-","-","-","36","-"
"2304103018","São José - Crateús (CE)","Total","50 a 54 anos","134","6","8","42","21","8","7","13","1","-","-","-","28","-"
"2304103018","São José - Crateús (CE)","Total","55 a 59 anos","123","1","4","42","20","7","8","5","3","-","1","-","32","-"
"2304103018","São José - Crateús (CE)","Total","60 a 69 anos","210","5","6","103","35","4","10","8","-","1","-","-","38","-"
"2304103018","São José - Crateús (CE)","Total","70 anos ou mais","259","1","-","194","29","8","4","3","1","-","-","-","19","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","10 a 14 anos","51","1","2","-","-","-","-","-","-","-","-","-","48","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","15 a 19 anos","57","4","5","9","-","-","-","-","-","-","-","-","39","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","15 a 17 anos","38","-","4","3","-","-","-","-","-","-","-","-","31","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","18 ou 19 anos","19","4","1","6","-","-","-","-","-","-","-","-","8","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","20 a 24 anos","50","2","5","16","3","1","-","-","-","-","-","-","23","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","25 a 29 anos","38","1","4","16","4","1","2","-","-","-","-","-","10","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","30 a 34 anos","21","1","1","9","4","-","-","-","-","-","-","-","6","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","35 a 39 anos","36","2","2","16","4","3","1","-","-","-","-","-","8","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","40 a 44 anos","32","2","2","15","4","-","1","-","-","-","-","-","8","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","45 a 49 anos","36","4","3","22","1","1","-","-","-","-","-","-","5","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","50 a 54 anos","24","1","3","8","2","1","-","2","-","-","-","-","7","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","55 a 59 anos","24","1","2","16","1","-","-","1","-","-","-","-","3","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","60 a 69 anos","35","1","1","21","6","2","-","1","-","-","-","-","3","-"
"2304103019","Ponte Preta - Crateús (CE)","Total","70 anos ou mais","31","-","-","24","4","-","-","-","-","-","-","-","3","-"
"2304202001","Centro - Crato (CE)","Total","10 a 14 anos","221","6","3","10","1","-","-","-","-","-","-","-","201","-"
"2304202001","Centro - Crato (CE)","Total","15 a 19 anos","379","5","24","45","16","2","-","1","-","-","-","-","286","-"
"2304202001","Centro - Crato (CE)","Total","15 a 17 anos","197","3","6","17","3","-","-","-","-","-","-","-","168","-"
"2304202001","Centro - Crato (CE)","Total","18 ou 19 anos","182","2","18","28","13","2","-","1","-","-","-","-","118","-"
"2304202001","Centro - Crato (CE)","Total","20 a 24 anos","491","4","28","117","62","20","24","5","-","-","-","1","230","-"
"2304202001","Centro - Crato (CE)","Total","25 a 29 anos","334","4","9","104","64","26","35","15","2","1","-","-","74","-"
"2304202001","Centro - Crato (CE)","Total","30 a 34 anos","295","1","5","101","47","30","34","22","3","1","-","-","51","-"
"2304202001","Centro - Crato (CE)","Total","35 a 39 anos","177","7","3","49","33","15","12","15","1","2","-","-","40","-"
"2304202001","Centro - Crato (CE)","Total","40 a 44 anos","230","3","5","64","46","26","26","18","1","1","3","-","37","-"
"2304202001","Centro - Crato (CE)","Total","45 a 49 anos","266","5","10","55","69","30","34","16","8","4","-","-","35","-"
"2304202001","Centro - Crato (CE)","Total","50 a 54 anos","239","2","8","44","42","29","31","30","7","4","1","-","41","-"
"2304202001","Centro - Crato (CE)","Total","55 a 59 anos","208","2","2","51","33","19","38","24","5","1","2","-","31","-"
"2304202001","Centro - Crato (CE)","Total","60 a 69 anos","321","-","2","86","55","31","48","46","7","3","2","-","41","-"
"2304202001","Centro - Crato (CE)","Total","70 anos ou mais","406","-","-","130","92","46","42","52","7","8","1","3","25","-"
"2304202002","Pimenta - Crato (CE)","Total","10 a 14 anos","113","-","1","2","-","-","-","-","-","-","-","-","110","-"
"2304202002","Pimenta - Crato (CE)","Total","15 a 19 anos","171","-","6","22","2","1","2","-","-","-","-","-","138","-"
"2304202002","Pimenta - Crato (CE)","Total","15 a 17 anos","105","-","5","8","-","1","1","-","-","-","-","-","90","-"
"2304202002","Pimenta - Crato (CE)","Total","18 ou 19 anos","66","-","1","14","2","-","1","-","-","-","-","-","48","-"
"2304202002","Pimenta - Crato (CE)","Total","20 a 24 anos","228","-","12","51","26","11","5","2","1","-","-","-","120","-"
"2304202002","Pimenta - Crato (CE)","Total","25 a 29 anos","170","2","3","38","32","10","14","14","1","2","1","-","53","-"
"2304202002","Pimenta - Crato (CE)","Total","30 a 34 anos","132","1","2","37","21","10","15","20","3","1","1","-","21","-"
"2304202002","Pimenta - Crato (CE)","Total","35 a 39 anos","107","-","-","17","15","11","21","19","2","1","-","1","20","-"
"2304202002","Pimenta - Crato (CE)","Total","40 a 44 anos","119","1","3","24","23","15","11","12","5","-","1","1","23","-"
"2304202002","Pimenta - Crato (CE)","Total","45 a 49 anos","138","1","-","27","21","15","19","24","4","3","1","2","21","-"
"2304202002","Pimenta - Crato (CE)","Total","50 a 54 anos","117","-","-","16","15","19","12","25","6","1","1","-","22","-"
"2304202002","Pimenta - Crato (CE)","Total","55 a 59 anos","100","-","1","17","10","13","19","21","6","1","-","1","11","-"
"2304202002","Pimenta - Crato (CE)","Total","60 a 69 anos","159","-","2","27","29","15","27","29","7","5","-","1","17","-"
"2304202002","Pimenta - Crato (CE)","Total","70 anos ou mais","191","-","1","52","33","22","25","26","8","9","1","-","14","-"
"2304202003","Seminário - Crato (CE)","Total","10 a 14 anos","1141","31","8","10","-","1","-","-","-","-","-","-","1091","-"
"2304202003","Seminário - Crato (CE)","Total","15 a 19 anos","1187","43","68","121","16","-","-","-","-","-","-","-","939","-"
"2304202003","Seminário - Crato (CE)","Total","15 a 17 anos","708","26","30","30","4","-","-","-","-","-","-","-","618","-"
"2304202003","Seminário - Crato (CE)","Total","18 ou 19 anos","479","17","38","91","12","-","-","-","-","-","-","-","321","-"
"2304202003","Seminário - Crato (CE)","Total","20 a 24 anos","1308","62","88","477","120","16","9","3","-","-","-","-","533","-"
"2304202003","Seminário - Crato (CE)","Total","25 a 29 anos","1173","59","88","475","181","38","14","11","1","2","-","-","304","-"
"2304202003","Seminário - Crato (CE)","Total","30 a 34 anos","1077","49","88","441","175","47","27","10","-","-","-","-","240","-"
"2304202003","Seminário - Crato (CE)","Total","35 a 39 anos","877","49","64","336","170","37","21","9","2","1","1","-","187","-"
"2304202003","Seminário - Crato (CE)","Total","40 a 44 anos","843","45","66","334","157","34","15","8","1","-","-","-","183","-"
"2304202003","Seminário - Crato (CE)","Total","45 a 49 anos","734","41","45","289","135","35","28","15","1","-","-","-","145","-"
"2304202003","Seminário - Crato (CE)","Total","50 a 54 anos","592","34","43","212","71","25","25","20","5","1","-","-","156","-"
"2304202003","Seminário - Crato (CE)","Total","55 a 59 anos","473","27","29","198","52","22","19","11","-","1","-","-","114","-"
"2304202003","Seminário - Crato (CE)","Total","60 a 69 anos","760","17","18","441","89","25","26","15","-","-","-","-","129","-"
"2304202003","Seminário - Crato (CE)","Total","70 anos ou mais","722","2","3","591","73","20","13","2","-","-","-","-","18","-"
"2304202004","Vila Alta - Crato (CE)","Total","10 a 14 anos","479","23","10","2","-","-","-","-","-","-","-","-","444","-"
"2304202004","Vila Alta - Crato (CE)","Total","15 a 19 anos","572","23","35","54","9","-","-","-","-","-","-","-","451","-"
"2304202004","Vila Alta - Crato (CE)","Total","15 a 17 anos","332","16","17","13","-","-","-","-","-","-","-","-","286","-"
"2304202004","Vila Alta - Crato (CE)","Total","18 ou 19 anos","240","7","18","41","9","-","-","-","-","-","-","-","165","-"
"2304202004","Vila Alta - Crato (CE)","Total","20 a 24 anos","718","17","44","247","71","11","9","3","-","-","-","-","316","-"
"2304202004","Vila Alta - Crato (CE)","Total","25 a 29 anos","634","21","27","240","118","33","33","16","5","1","-","-","140","-"
"2304202004","Vila Alta - Crato (CE)","Total","30 a 34 anos","485","20","30","167","95","35","21","13","2","-","-","-","102","-"
