"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"2700300","Arapiraca (AL)","Total","55 a 59 anos","7879","479","424","2875","954","306","297","300","31","29","13","11","2160","-"
"2700300","Arapiraca (AL)","Total","60 a 69 anos","11316","229","269","6769","1195","312","286","282","43","29","13","7","1882","-"
"2700300","Arapiraca (AL)","Total","70 anos ou mais","8283","16","29","6364","823","186","159","121","23","16","10","2","534","-"
"2700409","Atalaia (AL)","Total","10 a 14 anos","5320","255","33","41","4","-","-","-","-","-","-","-","4987","-"
"2700409","Atalaia (AL)","Total","15 a 19 anos","4670","215","132","282","44","3","-","-","-","-","-","-","3994","-"
"2700409","Atalaia (AL)","Total","15 a 17 anos","2915","135","65","72","3","1","-","-","-","-","-","-","2639","-"
"2700409","Atalaia (AL)","Total","18 ou 19 anos","1755","80","67","210","41","2","-","-","-","-","-","-","1355","-"
"2700409","Atalaia (AL)","Total","20 a 24 anos","4015","334","219","918","208","26","9","3","-","-","-","-","2298","-"
"2700409","Atalaia (AL)","Total","25 a 29 anos","3820","379","299","1067","411","57","26","8","-","1","-","-","1572","-"
"2700409","Atalaia (AL)","Total","30 a 34 anos","3378","341","365","1030","441","68","34","24","2","2","-","-","1071","-"
"2700409","Atalaia (AL)","Total","35 a 39 anos","2701","303","274","847","346","69","47","13","2","2","-","1","797","-"
"2700409","Atalaia (AL)","Total","40 a 44 anos","2343","302","161","745","285","78","42","19","1","2","-","-","708","-"
"2700409","Atalaia (AL)","Total","45 a 49 anos","2004","259","139","588","260","51","65","19","5","-","-","-","618","-"
"2700409","Atalaia (AL)","Total","50 a 54 anos","1731","218","89","567","196","40","33","16","1","1","2","-","568","-"
"2700409","Atalaia (AL)","Total","55 a 59 anos","1493","158","73","540","178","39","30","13","-","1","-","-","461","-"
"2700409","Atalaia (AL)","Total","60 a 69 anos","2010","103","40","1114","186","45","41","19","4","1","1","2","454","-"
"2700409","Atalaia (AL)","Total","70 anos ou mais","1457","3","12","1114","119","18","16","12","4","-","-","-","159","-"
"2700508","Barra de Santo Antônio (AL)","Total","10 a 14 anos","1762","35","5","15","1","-","-","-","-","-","-","-","1706","-"
"2700508","Barra de Santo Antônio (AL)","Total","15 a 19 anos","1571","56","30","75","5","2","-","-","-","-","-","-","1403","-"
"2700508","Barra de Santo Antônio (AL)","Total","15 a 17 anos","1006","34","13","18","3","-","-","-","-","-","-","-","938","-"
"2700508","Barra de Santo Antônio (AL)","Total","18 ou 19 anos","565","22","17","57","2","2","-","-","-","-","-","-","465","-"
"2700508","Barra de Santo Antônio (AL)","Total","20 a 24 anos","1324","94","85","289","57","3","1","-","-","-","-","-","795","-"
"2700508","Barra de Santo Antônio (AL)","Total","25 a 29 anos","1273","129","120","374","101","19","11","9","-","-","-","-","510","-"
"2700508","Barra de Santo Antônio (AL)","Total","30 a 34 anos","1063","111","118","314","138","20","15","3","-","-","-","-","344","-"
"2700508","Barra de Santo Antônio (AL)","Total","35 a 39 anos","980","86","83","331","128","27","15","3","2","1","-","-","304","-"
"2700508","Barra de Santo Antônio (AL)","Total","40 a 44 anos","762","96","56","271","93","23","15","8","1","1","-","-","198","-"
"2700508","Barra de Santo Antônio (AL)","Total","45 a 49 anos","641","51","54","197","88","16","20","9","2","1","-","-","203","-"
"2700508","Barra de Santo Antônio (AL)","Total","50 a 54 anos","573","59","29","189","61","26","8","16","2","-","-","-","183","-"
"2700508","Barra de Santo Antônio (AL)","Total","55 a 59 anos","429","44","17","152","52","11","8","6","5","-","-","-","134","-"
"2700508","Barra de Santo Antônio (AL)","Total","60 a 69 anos","587","17","12","327","56","14","18","11","2","1","-","-","129","-"
"2700508","Barra de Santo Antônio (AL)","Total","70 anos ou mais","394","1","2","303","34","6","3","4","1","3","-","-","37","-"
"2700607","Barra de São Miguel (AL)","Total","10 a 14 anos","876","29","1","12","1","-","1","-","1","-","-","-","831","-"
"2700607","Barra de São Miguel (AL)","Total","15 a 19 anos","789","38","28","76","18","1","-","-","-","1","-","-","627","-"
"2700607","Barra de São Miguel (AL)","Total","15 a 17 anos","505","23","18","20","3","-","-","-","-","1","-","-","440","-"
"2700607","Barra de São Miguel (AL)","Total","18 ou 19 anos","284","15","10","56","15","1","-","-","-","-","-","-","187","-"
"2700607","Barra de São Miguel (AL)","Total","20 a 24 anos","745","52","46","267","66","8","2","1","-","-","1","-","302","-"
"2700607","Barra de São Miguel (AL)","Total","25 a 29 anos","714","60","52","288","94","19","3","4","-","-","-","-","194","-"
"2700607","Barra de São Miguel (AL)","Total","30 a 34 anos","681","55","40","288","95","21","17","9","1","-","-","-","155","-"
"2700607","Barra de São Miguel (AL)","Total","35 a 39 anos","528","48","42","221","85","26","13","3","-","-","-","-","90","-"
"2700607","Barra de São Miguel (AL)","Total","40 a 44 anos","472","43","25","177","79","21","18","7","2","1","3","-","96","-"
"2700607","Barra de São Miguel (AL)","Total","45 a 49 anos","408","24","22","166","65","16","11","14","-","1","2","-","87","-"
"2700607","Barra de São Miguel (AL)","Total","50 a 54 anos","287","20","16","92","54","11","5","10","2","2","1","1","73","-"
"2700607","Barra de São Miguel (AL)","Total","55 a 59 anos","222","6","9","81","35","16","10","16","3","4","1","1","40","-"
"2700607","Barra de São Miguel (AL)","Total","60 a 69 anos","262","7","8","117","23","15","13","12","5","4","1","1","56","-"
"2700607","Barra de São Miguel (AL)","Total","70 anos ou mais","180","-","-","117","26","9","5","7","1","2","1","-","12","-"
"2700706","Batalha (AL)","Total","10 a 14 anos","1858","42","17","17","3","-","-","-","-","-","-","-","1779","-"
"2700706","Batalha (AL)","Total","15 a 19 anos","1787","109","73","112","14","1","-","-","-","-","-","-","1478","-"
"2700706","Batalha (AL)","Total","15 a 17 anos","1106","52","38","32","5","-","-","-","-","-","-","-","979","-"
"2700706","Batalha (AL)","Total","18 ou 19 anos","681","57","35","80","9","1","-","-","-","-","-","-","499","-"
"2700706","Batalha (AL)","Total","20 a 24 anos","1748","233","182","395","96","8","4","3","-","-","1","-","826","-"
"2700706","Batalha (AL)","Total","25 a 29 anos","1432","206","206","411","111","21","18","8","1","1","-","1","448","-"
"2700706","Batalha (AL)","Total","30 a 34 anos","1263","178","224","372","140","23","23","6","-","1","-","1","295","-"
"2700706","Batalha (AL)","Total","35 a 39 anos","1031","167","168","325","135","18","23","7","2","-","-","1","185","-"
"2700706","Batalha (AL)","Total","40 a 44 anos","1015","134","133","335","138","25","25","8","1","-","-","1","215","-"
"2700706","Batalha (AL)","Total","45 a 49 anos","859","125","105","282","95","27","20","20","2","2","-","-","181","-"
"2700706","Batalha (AL)","Total","50 a 54 anos","650","119","54","211","71","15","17","15","2","3","1","1","141","-"
"2700706","Batalha (AL)","Total","55 a 59 anos","581","53","32","251","73","12","17","10","3","2","-","-","128","-"
"2700706","Batalha (AL)","Total","60 a 69 anos","905","18","14","632","92","19","14","14","2","2","1","-","97","-"
"2700706","Batalha (AL)","Total","70 anos ou mais","672","2","3","541","77","15","9","8","1","-","-","-","16","-"
"2700805","Belém (AL)","Total","10 a 14 anos","499","18","4","1","-","-","-","-","-","-","-","-","476","-"
"2700805","Belém (AL)","Total","15 a 19 anos","482","47","14","18","3","1","1","-","-","-","-","-","398","-"
"2700805","Belém (AL)","Total","15 a 17 anos","307","25","11","6","-","-","1","-","-","-","-","-","264","-"
"2700805","Belém (AL)","Total","18 ou 19 anos","175","22","3","12","3","1","-","-","-","-","-","-","134","-"
"2700805","Belém (AL)","Total","20 a 24 anos","406","86","22","70","13","1","1","1","-","-","-","-","212","-"
"2700805","Belém (AL)","Total","25 a 29 anos","374","83","46","99","25","8","4","-","-","-","-","-","109","-"
"2700805","Belém (AL)","Total","30 a 34 anos","326","65","41","88","45","8","3","1","-","-","-","-","75","-"
"2700805","Belém (AL)","Total","35 a 39 anos","306","61","53","84","35","6","4","1","-","-","-","-","62","-"
"2700805","Belém (AL)","Total","40 a 44 anos","262","45","33","57","38","7","6","4","-","-","-","1","71","-"
"2700805","Belém (AL)","Total","45 a 49 anos","226","45","25","74","21","7","4","5","-","1","1","-","43","-"
"2700805","Belém (AL)","Total","50 a 54 anos","191","42","19","56","19","4","5","4","-","-","-","-","42","-"
"2700805","Belém (AL)","Total","55 a 59 anos","158","15","8","76","15","5","2","3","-","1","-","-","33","-"
"2700805","Belém (AL)","Total","60 a 69 anos","324","3","4","220","52","16","2","3","-","-","-","-","24","-"
"2700805","Belém (AL)","Total","70 anos ou mais","257","3","3","183","51","3","-","-","1","-","-","-","13","-"
"2700904","Belo Monte (AL)","Total","10 a 14 anos","886","20","3","14","-","-","-","-","-","-","-","-","849","-"
"2700904","Belo Monte (AL)","Total","15 a 19 anos","846","53","16","35","6","-","-","-","-","-","-","-","736","-"
"2700904","Belo Monte (AL)","Total","15 a 17 anos","551","25","5","14","1","-","-","-","-","-","-","-","506","-"
"2700904","Belo Monte (AL)","Total","18 ou 19 anos","295","28","11","21","5","-","-","-","-","-","-","-","230","-"
"2700904","Belo Monte (AL)","Total","20 a 24 anos","639","92","38","85","16","3","1","-","-","-","-","-","404","-"
"2700904","Belo Monte (AL)","Total","25 a 29 anos","548","101","65","85","24","6","1","-","1","-","-","-","265","-"
"2700904","Belo Monte (AL)","Total","30 a 34 anos","438","85","65","74","28","8","3","-","-","-","-","-","175","-"
"2700904","Belo Monte (AL)","Total","35 a 39 anos","411","65","68","67","36","7","8","5","-","-","-","1","154","-"
"2700904","Belo Monte (AL)","Total","40 a 44 anos","430","83","72","59","27","6","7","3","-","-","-","-","173","-"
"2700904","Belo Monte (AL)","Total","45 a 49 anos","364","68","45","74","29","2","2","3","1","-","-","1","139","-"
"2700904","Belo Monte (AL)","Total","50 a 54 anos","288","67","28","57","17","3","-","1","-","-","-","-","115","-"
"2700904","Belo Monte (AL)","Total","55 a 59 anos","225","36","12","76","20","2","-","-","-","-","-","-","79","-"
"2700904","Belo Monte (AL)","Total","60 a 69 anos","335","10","5","225","36","3","4","1","-","-","-","-","51","-"
"2700904","Belo Monte (AL)","Total","70 anos ou mais","320","1","1","266","28","1","3","1","-","-","-","1","18","-"
"2701001","Boca da Mata (AL)","Total","10 a 14 anos","2915","78","22","27","4","-","-","-","-","-","-","-","2784","-"
"2701001","Boca da Mata (AL)","Total","15 a 19 anos","2697","122","67","118","17","-","1","-","-","-","-","-","2372","-"
"2701001","Boca da Mata (AL)","Total","15 a 17 anos","1693","76","32","40","5","-","1","-","-","-","-","-","1539","-"
"2701001","Boca da Mata (AL)","Total","18 ou 19 anos","1004","46","35","78","12","-","-","-","-","-","-","-","833","-"
"2701001","Boca da Mata (AL)","Total","20 a 24 anos","2276","176","153","420","115","15","5","3","-","-","-","-","1389","-"
"2701001","Boca da Mata (AL)","Total","25 a 29 anos","2315","224","181","549","293","44","16","4","-","2","-","-","1002","-"
"2701001","Boca da Mata (AL)","Total","30 a 34 anos","2006","180","204","536","310","49","33","8","1","-","-","-","685","-"
"2701001","Boca da Mata (AL)","Total","35 a 39 anos","1684","155","140","427","264","92","31","18","-","-","-","-","557","-"
"2701001","Boca da Mata (AL)","Total","40 a 44 anos","1470","126","107","355","256","76","41","15","1","2","-","-","491","-"
"2701001","Boca da Mata (AL)","Total","45 a 49 anos","1281","113","90","327","212","58","40","20","2","1","-","-","418","-"
"2701001","Boca da Mata (AL)","Total","50 a 54 anos","1066","80","57","298","140","37","37","21","4","-","-","-","392","-"
"2701001","Boca da Mata (AL)","Total","55 a 59 anos","962","55","49","320","115","27","24","22","-","2","1","-","347","-"
"2701001","Boca da Mata (AL)","Total","60 a 69 anos","1256","43","32","679","152","36","21","15","1","2","-","1","274","-"
"2701001","Boca da Mata (AL)","Total","70 anos ou mais","928","1","7","736","100","18","14","7","4","1","-","1","39","-"
"2701100","Branquinha (AL)","Total","10 a 14 anos","1295","36","5","23","1","-","-","-","-","-","-","-","1230","-"
"2701100","Branquinha (AL)","Total","15 a 19 anos","1241","51","23","66","12","-","-","-","-","-","-","-","1089","-"
"2701100","Branquinha (AL)","Total","15 a 17 anos","787","24","13","16","2","-","-","-","-","-","-","-","732","-"
"2701100","Branquinha (AL)","Total","18 ou 19 anos","454","27","10","50","10","-","-","-","-","-","-","-","357","-"
"2701100","Branquinha (AL)","Total","20 a 24 anos","986","82","41","243","40","6","1","-","-","-","-","-","573","-"
"2701100","Branquinha (AL)","Total","25 a 29 anos","895","109","58","231","79","12","3","2","-","-","-","-","401","-"
"2701100","Branquinha (AL)","Total","30 a 34 anos","721","80","75","225","72","13","4","2","-","-","-","-","250","-"
"2701100","Branquinha (AL)","Total","35 a 39 anos","611","66","59","196","63","6","3","-","-","-","-","-","218","-"
"2701100","Branquinha (AL)","Total","40 a 44 anos","529","45","41","179","50","7","6","3","1","-","-","-","197","-"
"2701100","Branquinha (AL)","Total","45 a 49 anos","441","47","34","166","39","6","4","3","-","-","-","-","142","-"
"2701100","Branquinha (AL)","Total","50 a 54 anos","452","46","19","168","40","4","4","2","-","-","-","-","169","-"
"2701100","Branquinha (AL)","Total","55 a 59 anos","350","22","12","167","34","1","4","2","-","1","-","-","107","-"
"2701100","Branquinha (AL)","Total","60 a 69 anos","500","11","10","315","53","7","2","1","-","-","-","-","101","-"
"2701100","Branquinha (AL)","Total","70 anos ou mais","303","3","1","248","13","-","1","-","-","-","-","-","37","-"
"2701209","Cacimbinhas (AL)","Total","10 a 14 anos","1169","36","8","9","-","-","-","-","-","-","-","-","1116","-"
"2701209","Cacimbinhas (AL)","Total","15 a 19 anos","1019","88","56","44","3","1","-","-","-","-","-","-","827","-"
"2701209","Cacimbinhas (AL)","Total","15 a 17 anos","661","51","28","18","-","-","-","-","-","-","-","-","564","-"
"2701209","Cacimbinhas (AL)","Total","18 ou 19 anos","358","37","28","26","3","1","-","-","-","-","-","-","263","-"
"2701209","Cacimbinhas (AL)","Total","20 a 24 anos","896","164","108","149","23","3","1","2","1","-","-","-","445","-"
"2701209","Cacimbinhas (AL)","Total","25 a 29 anos","793","177","139","173","46","10","7","6","-","-","-","1","234","-"
"2701209","Cacimbinhas (AL)","Total","30 a 34 anos","725","170","123","157","57","13","13","2","1","-","-","-","189","-"
"2701209","Cacimbinhas (AL)","Total","35 a 39 anos","595","120","100","150","52","13","9","4","-","-","-","-","147","-"
"2701209","Cacimbinhas (AL)","Total","40 a 44 anos","583","128","99","135","44","16","13","6","2","-","-","-","140","-"
"2701209","Cacimbinhas (AL)","Total","45 a 49 anos","519","121","69","121","36","16","13","9","-","-","-","-","134","-"
"2701209","Cacimbinhas (AL)","Total","50 a 54 anos","414","107","49","108","24","8","8","6","-","1","1","-","102","-"
"2701209","Cacimbinhas (AL)","Total","55 a 59 anos","371","42","39","162","32","4","2","8","1","-","-","-","81","-"
"2701209","Cacimbinhas (AL)","Total","60 a 69 anos","635","9","21","438","73","15","9","8","-","2","1","-","59","-"
"2701209","Cacimbinhas (AL)","Total","70 anos ou mais","555","1","3","436","83","2","3","4","1","1","-","-","21","-"
"2701308","Cajueiro (AL)","Total","10 a 14 anos","2436","36","14","15","1","1","-","-","-","-","-","-","2369","-"
"2701308","Cajueiro (AL)","Total","15 a 19 anos","2141","103","70","87","13","2","2","-","-","-","-","-","1864","-"
"2701308","Cajueiro (AL)","Total","15 a 17 anos","1292","43","27","15","-","-","1","-","-","-","-","-","1206","-"
"2701308","Cajueiro (AL)","Total","18 ou 19 anos","849","60","43","72","13","2","1","-","-","-","-","-","658","-"
"2701308","Cajueiro (AL)","Total","20 a 24 anos","1964","249","111","396","87","8","2","1","-","-","-","-","1110","-"
"2701308","Cajueiro (AL)","Total","25 a 29 anos","1826","218","170","530","173","22","9","4","-","-","-","-","700","-"
"2701308","Cajueiro (AL)","Total","30 a 34 anos","1425","163","165","433","190","39","22","1","1","-","-","-","411","-"
"2701308","Cajueiro (AL)","Total","35 a 39 anos","1250","151","125","409","141","38","24","4","2","1","-","-","355","-"
"2701308","Cajueiro (AL)","Total","40 a 44 anos","1133","117","95","350","168","44","37","7","1","1","-","-","313","-"
"2701308","Cajueiro (AL)","Total","45 a 49 anos","929","89","61","338","125","26","18","9","1","-","-","-","262","-"
"2701308","Cajueiro (AL)","Total","50 a 54 anos","746","60","39","266","89","30","22","10","1","-","-","-","229","-"
"2701308","Cajueiro (AL)","Total","55 a 59 anos","645","43","15","257","74","25","10","7","-","-","1","-","213","-"
"2701308","Cajueiro (AL)","Total","60 a 69 anos","930","25","16","570","83","24","17","11","-","-","-","-","184","-"
"2701308","Cajueiro (AL)","Total","70 anos ou mais","701","-","3","576","73","16","10","3","-","1","-","-","19","-"
"2701357","Campestre (AL)","Total","10 a 14 anos","876","32","6","7","-","-","-","-","-","-","-","-","831","-"
"2701357","Campestre (AL)","Total","15 a 19 anos","711","54","17","34","4","-","1","-","-","-","-","-","601","-"
"2701357","Campestre (AL)","Total","15 a 17 anos","451","29","9","7","1","-","-","-","-","-","-","-","405","-"
"2701357","Campestre (AL)","Total","18 ou 19 anos","260","25","8","27","3","-","1","-","-","-","-","-","196","-"
"2701357","Campestre (AL)","Total","20 a 24 anos","524","58","43","102","37","3","3","-","-","-","-","-","278","-"
"2701357","Campestre (AL)","Total","25 a 29 anos","527","77","68","131","59","17","9","2","-","-","-","-","164","-"
"2701357","Campestre (AL)","Total","30 a 34 anos","496","70","70","121","77","17","14","4","-","-","-","-","123","-"
"2701357","Campestre (AL)","Total","35 a 39 anos","447","59","62","112","95","11","11","7","-","-","-","-","90","-"
"2701357","Campestre (AL)","Total","40 a 44 anos","359","47","29","105","58","14","15","5","-","-","-","-","86","-"
"2701357","Campestre (AL)","Total","45 a 49 anos","297","30","33","84","48","8","8","6","-","-","-","-","80","-"
"2701357","Campestre (AL)","Total","50 a 54 anos","232","36","12","89","27","6","3","7","1","-","-","-","51","-"
"2701357","Campestre (AL)","Total","55 a 59 anos","194","18","8","64","32","10","5","3","-","1","-","-","53","-"
"2701357","Campestre (AL)","Total","60 a 69 anos","299","15","8","164","39","9","6","6","1","-","-","-","51","-"
"2701357","Campestre (AL)","Total","70 anos ou mais","271","2","2","226","28","4","3","1","-","-","-","-","5","-"
"2701407","Campo Alegre (AL)","Total","10 a 14 anos","5966","56","19","39","14","1","-","-","-","-","-","-","5837","-"
"2701407","Campo Alegre (AL)","Total","15 a 19 anos","5276","114","83","219","62","-","-","-","-","-","-","-","4798","-"
"2701407","Campo Alegre (AL)","Total","15 a 17 anos","3168","54","32","58","12","-","-","-","-","-","-","-","3012","-"
"2701407","Campo Alegre (AL)","Total","18 ou 19 anos","2108","60","51","161","50","-","-","-","-","-","-","-","1786","-"
"2701407","Campo Alegre (AL)","Total","20 a 24 anos","5651","241","205","967","399","42","9","2","-","-","-","-","3786","-"
"2701407","Campo Alegre (AL)","Total","25 a 29 anos","4946","245","274","1120","636","79","24","8","-","-","-","-","2560","-"
"2701407","Campo Alegre (AL)","Total","30 a 34 anos","4096","245","228","1016","710","92","35","12","2","-","-","-","1756","-"
"2701407","Campo Alegre (AL)","Total","35 a 39 anos","3266","171","208","848","566","98","38","15","2","2","-","-","1318","-"
"2701407","Campo Alegre (AL)","Total","40 a 44 anos","2655","153","121","727","468","107","40","19","1","3","1","-","1015","-"
"2701407","Campo Alegre (AL)","Total","45 a 49 anos","2076","125","89","603","351","68","31","22","4","-","-","-","783","-"
"2701407","Campo Alegre (AL)","Total","50 a 54 anos","1713","87","63","582","277","47","28","7","3","-","3","-","616","-"
"2701407","Campo Alegre (AL)","Total","55 a 59 anos","1438","75","54","546","185","30","13","6","-","1","1","-","527","-"
"2701407","Campo Alegre (AL)","Total","60 a 69 anos","2132","33","39","1227","217","35","20","9","1","-","-","2","549","-"
"2701407","Campo Alegre (AL)","Total","70 anos ou mais","1187","2","6","870","80","18","9","7","-","1","-","1","193","-"
"2701506","Campo Grande (AL)","Total","10 a 14 anos","1115","14","3","11","-","-","-","-","-","-","-","-","1087","-"
"2701506","Campo Grande (AL)","Total","15 a 19 anos","1007","44","23","21","5","-","-","-","-","-","-","-","914","-"
"2701506","Campo Grande (AL)","Total","15 a 17 anos","621","19","15","8","2","-","-","-","-","-","-","-","577","-"
"2701506","Campo Grande (AL)","Total","18 ou 19 anos","386","25","8","13","3","-","-","-","-","-","-","-","337","-"
"2701506","Campo Grande (AL)","Total","20 a 24 anos","861","125","59","98","12","2","4","1","-","-","-","-","560","-"
"2701506","Campo Grande (AL)","Total","25 a 29 anos","706","125","94","103","23","4","2","2","-","-","-","-","353","-"
"2701506","Campo Grande (AL)","Total","30 a 34 anos","627","113","105","127","45","11","6","1","-","-","1","-","218","-"
"2701506","Campo Grande (AL)","Total","35 a 39 anos","552","94","87","108","44","10","5","3","-","-","-","-","201","-"
"2701506","Campo Grande (AL)","Total","40 a 44 anos","510","83","71","123","35","8","6","4","1","-","-","-","179","-"
"2701506","Campo Grande (AL)","Total","45 a 49 anos","420","83","48","88","33","5","3","4","-","-","1","-","155","-"
"2701506","Campo Grande (AL)","Total","50 a 54 anos","343","59","35","91","18","3","1","5","-","-","1","-","130","-"
"2701506","Campo Grande (AL)","Total","55 a 59 anos","349","38","25","162","26","2","2","-","1","-","-","-","93","-"
"2701506","Campo Grande (AL)","Total","60 a 69 anos","463","10","8","355","31","3","3","4","-","1","-","-","48","-"
"2701506","Campo Grande (AL)","Total","70 anos ou mais","408","1","5","356","26","4","1","3","-","-","1","-","11","-"
"2701605","Canapi (AL)","Total","10 a 14 anos","2249","93","10","20","1","-","-","1","-","-","-","-","2124","-"
"2701605","Canapi (AL)","Total","15 a 19 anos","1890","188","64","48","12","-","-","-","-","-","-","-","1578","-"
