"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"Cód.","Município","Sexo","Grupo de idade","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"5103056","Cláudia (MT)","Total","50 a 54 anos","501","12","19","100","135","40","31","16","1","1","1","1","144","-"
"5103056","Cláudia (MT)","Total","55 a 59 anos","403","7","10","99","87","31","21","12","-","4","2","1","129","-"
"5103056","Cláudia (MT)","Total","60 a 69 anos","496","8","14","248","95","20","16","5","-","2","1","-","87","-"
"5103056","Cláudia (MT)","Total","70 anos ou mais","294","1","2","209","44","6","4","1","1","-","-","-","26","-"
"5103106","Cocalinho (MT)","Total","10 a 14 anos","503","64","30","13","2","-","-","-","-","-","-","-","394","-"
"5103106","Cocalinho (MT)","Total","15 a 19 anos","504","27","41","90","41","2","4","-","-","-","-","-","299","-"
"5103106","Cocalinho (MT)","Total","15 a 17 anos","301","18","28","44","11","-","3","-","-","-","-","-","197","-"
"5103106","Cocalinho (MT)","Total","18 ou 19 anos","203","9","13","46","30","2","1","-","-","-","-","-","102","-"
"5103106","Cocalinho (MT)","Total","20 a 24 anos","439","9","15","93","122","13","4","4","-","-","-","-","179","-"
"5103106","Cocalinho (MT)","Total","25 a 29 anos","458","17","16","80","146","29","12","7","-","1","-","-","150","-"
"5103106","Cocalinho (MT)","Total","30 a 34 anos","508","17","22","119","165","35","23","9","1","-","2","1","114","-"
"5103106","Cocalinho (MT)","Total","35 a 39 anos","429","24","15","75","117","42","23","7","3","-","1","-","122","-"
"5103106","Cocalinho (MT)","Total","40 a 44 anos","401","6","8","88","118","33","27","10","-","2","-","-","109","-"
"5103106","Cocalinho (MT)","Total","45 a 49 anos","338","4","11","81","85","27","18","13","5","-","1","-","93","-"
"5103106","Cocalinho (MT)","Total","50 a 54 anos","287","4","12","68","78","20","19","6","1","1","-","1","77","-"
"5103106","Cocalinho (MT)","Total","55 a 59 anos","231","6","6","67","39","16","10","10","3","2","-","-","72","-"
"5103106","Cocalinho (MT)","Total","60 a 69 anos","300","2","1","144","59","17","8","10","-","-","1","1","57","-"
"5103106","Cocalinho (MT)","Total","70 anos ou mais","156","-","-","105","25","6","2","2","-","-","-","-","16","-"
"5103205","Colíder (MT)","Total","10 a 14 anos","2709","137","67","44","11","-","1","-","-","-","-","-","2449","-"
"5103205","Colíder (MT)","Total","15 a 19 anos","3063","77","180","551","287","21","7","1","-","-","-","-","1939","-"
"5103205","Colíder (MT)","Total","15 a 17 anos","1923","71","135","229","53","6","2","-","-","-","-","-","1427","-"
"5103205","Colíder (MT)","Total","18 ou 19 anos","1140","6","45","322","234","15","5","1","-","-","-","-","512","-"
"5103205","Colíder (MT)","Total","20 a 24 anos","2619","26","59","730","811","132","55","24","3","-","-","-","779","-"
"5103205","Colíder (MT)","Total","25 a 29 anos","2632","30","54","577","880","259","151","91","14","3","1","4","568","-"
"5103205","Colíder (MT)","Total","30 a 34 anos","2476","28","71","468","773","288","181","100","13","9","5","3","537","-"
"5103205","Colíder (MT)","Total","35 a 39 anos","2453","23","68","537","683","257","183","102","10","13","5","2","570","-"
"5103205","Colíder (MT)","Total","40 a 44 anos","2287","28","67","479","649","258","198","93","11","14","3","4","483","-"
"5103205","Colíder (MT)","Total","45 a 49 anos","2122","23","77","468","508","185","186","120","8","13","2","6","526","-"
"5103205","Colíder (MT)","Total","50 a 54 anos","1528","17","57","369","339","129","105","70","13","8","4","5","412","-"
"5103205","Colíder (MT)","Total","55 a 59 anos","1226","12","29","439","229","72","84","48","12","6","4","6","285","-"
"5103205","Colíder (MT)","Total","60 a 69 anos","1774","11","20","981","298","81","57","39","-","7","3","5","272","-"
"5103205","Colíder (MT)","Total","70 anos ou mais","1402","3","2","883","273","34","30","17","3","-","1","1","155","-"
"5103254","Colniza (MT)","Total","10 a 14 anos","2834","139","36","31","8","-","1","-","-","-","-","-","2619","-"
"5103254","Colniza (MT)","Total","15 a 19 anos","2686","89","120","385","229","19","10","3","-","-","-","-","1831","-"
"5103254","Colniza (MT)","Total","15 a 17 anos","1735","73","97","182","79","6","3","1","-","-","-","-","1294","-"
"5103254","Colniza (MT)","Total","18 ou 19 anos","951","16","23","203","150","13","7","2","-","-","-","-","537","-"
"5103254","Colniza (MT)","Total","20 a 24 anos","2388","107","94","451","520","119","49","17","2","-","-","-","1029","-"
"5103254","Colniza (MT)","Total","25 a 29 anos","2426","160","137","430","588","178","89","32","7","3","1","-","801","-"
"5103254","Colniza (MT)","Total","30 a 34 anos","2324","152","180","414","512","187","110","49","5","4","3","1","707","-"
"5103254","Colniza (MT)","Total","35 a 39 anos","1989","124","139","374","407","126","98","63","7","7","1","1","642","-"
"5103254","Colniza (MT)","Total","40 a 44 anos","1654","91","107","337","304","102","84","59","4","9","1","-","556","-"
"5103254","Colniza (MT)","Total","45 a 49 anos","1476","77","104","295","235","73","66","31","5","4","3","-","583","-"
"5103254","Colniza (MT)","Total","50 a 54 anos","1152","61","70","241","167","59","36","30","7","5","1","1","474","-"
"5103254","Colniza (MT)","Total","55 a 59 anos","836","47","42","201","99","28","28","14","5","2","-","3","367","-"
"5103254","Colniza (MT)","Total","60 a 69 anos","917","19","36","445","97","17","23","12","3","2","1","-","262","-"
"5103254","Colniza (MT)","Total","70 anos ou mais","384","3","-","283","37","6","4","4","-","-","-","-","47","-"
"5103304","Comodoro (MT)","Total","10 a 14 anos","1828","55","35","25","4","-","-","-","-","-","-","-","1709","-"
"5103304","Comodoro (MT)","Total","15 a 19 anos","1738","53","103","312","141","7","3","1","-","-","1","-","1117","-"
"5103304","Comodoro (MT)","Total","15 a 17 anos","1094","25","74","147","40","1","-","-","-","-","1","-","806","-"
"5103304","Comodoro (MT)","Total","18 ou 19 anos","644","28","29","165","101","6","3","1","-","-","-","-","311","-"
"5103304","Comodoro (MT)","Total","20 a 24 anos","1679","64","69","332","488","112","54","12","1","2","-","-","545","-"
"5103304","Comodoro (MT)","Total","25 a 29 anos","1659","69","73","316","498","159","79","38","4","-","-","-","423","-"
"5103304","Comodoro (MT)","Total","30 a 34 anos","1533","56","71","307","434","165","100","32","7","6","4","1","350","-"
"5103304","Comodoro (MT)","Total","35 a 39 anos","1293","29","53","290","337","147","83","54","3","5","1","1","290","-"
"5103304","Comodoro (MT)","Total","40 a 44 anos","1155","25","38","239","299","123","88","57","8","11","3","2","262","-"
"5103304","Comodoro (MT)","Total","45 a 49 anos","1047","21","28","263","240","105","68","45","5","4","1","1","266","-"
"5103304","Comodoro (MT)","Total","50 a 54 anos","780","16","23","208","169","59","51","32","8","5","5","-","204","-"
"5103304","Comodoro (MT)","Total","55 a 59 anos","644","8","23","213","139","37","39","18","2","5","2","2","156","-"
"5103304","Comodoro (MT)","Total","60 a 69 anos","802","4","11","424","140","37","23","16","1","2","2","-","142","-"
"5103304","Comodoro (MT)","Total","70 anos ou mais","505","1","2","390","56","10","6","7","-","-","-","-","33","-"
"5103353","Confresa (MT)","Total","10 a 14 anos","2645","58","39","41","3","4","-","-","-","-","-","-","2500","-"
"5103353","Confresa (MT)","Total","15 a 19 anos","2454","30","122","382","110","13","5","1","-","-","-","-","1791","-"
"5103353","Confresa (MT)","Total","15 a 17 anos","1537","24","83","160","31","4","1","-","-","-","-","-","1234","-"
"5103353","Confresa (MT)","Total","18 ou 19 anos","917","6","39","222","79","9","4","1","-","-","-","-","557","-"
"5103353","Confresa (MT)","Total","20 a 24 anos","2254","54","95","552","433","89","33","10","2","-","-","-","986","-"
"5103353","Confresa (MT)","Total","25 a 29 anos","2247","62","120","560","469","152","71","53","3","4","2","-","751","-"
"5103353","Confresa (MT)","Total","30 a 34 anos","2176","71","151","511","472","125","93","48","4","5","1","3","692","-"
"5103353","Confresa (MT)","Total","35 a 39 anos","1871","65","91","500","350","122","104","51","5","4","2","2","575","-"
"5103353","Confresa (MT)","Total","40 a 44 anos","1629","37","82","439","328","120","84","38","7","7","-","2","485","-"
"5103353","Confresa (MT)","Total","45 a 49 anos","1335","32","69","324","227","67","73","44","8","4","-","2","485","-"
"5103353","Confresa (MT)","Total","50 a 54 anos","1093","25","68","312","156","46","38","30","4","3","1","4","406","-"
"5103353","Confresa (MT)","Total","55 a 59 anos","917","17","50","372","113","31","19","19","-","1","2","2","291","-"
"5103353","Confresa (MT)","Total","60 a 69 anos","1170","11","34","711","135","30","31","15","2","-","3","-","198","-"
"5103353","Confresa (MT)","Total","70 anos ou mais","591","-","3","471","45","2","5","5","-","-","1","-","59","-"
"5103361","Conquista D'Oeste (MT)","Total","10 a 14 anos","322","30","8","8","-","-","-","-","-","-","-","-","276","-"
"5103361","Conquista D'Oeste (MT)","Total","15 a 19 anos","358","15","21","59","36","5","1","-","-","-","-","-","221","-"
"5103361","Conquista D'Oeste (MT)","Total","15 a 17 anos","214","9","13","27","14","-","-","-","-","-","-","-","151","-"
"5103361","Conquista D'Oeste (MT)","Total","18 ou 19 anos","144","6","8","32","22","5","1","-","-","-","-","-","70","-"
"5103361","Conquista D'Oeste (MT)","Total","20 a 24 anos","328","7","6","59","89","30","16","5","-","-","-","-","116","-"
"5103361","Conquista D'Oeste (MT)","Total","25 a 29 anos","359","11","10","51","108","38","36","16","1","-","-","-","88","-"
"5103361","Conquista D'Oeste (MT)","Total","30 a 34 anos","265","7","4","34","76","36","23","15","-","-","1","-","69","-"
"5103361","Conquista D'Oeste (MT)","Total","35 a 39 anos","268","4","6","53","77","30","30","13","1","1","1","-","52","-"
"5103361","Conquista D'Oeste (MT)","Total","40 a 44 anos","212","5","5","43","59","30","17","13","-","-","-","-","40","-"
"5103361","Conquista D'Oeste (MT)","Total","45 a 49 anos","168","4","7","29","35","11","20","11","-","1","1","-","49","-"
"5103361","Conquista D'Oeste (MT)","Total","50 a 54 anos","136","-","2","31","35","12","10","10","1","-","-","-","35","-"
"5103361","Conquista D'Oeste (MT)","Total","55 a 59 anos","109","2","4","38","22","13","2","5","1","-","-","-","22","-"
"5103361","Conquista D'Oeste (MT)","Total","60 a 69 anos","159","-","2","80","29","8","7","7","2","-","2","-","22","-"
"5103361","Conquista D'Oeste (MT)","Total","70 anos ou mais","112","-","-","74","24","4","4","3","-","-","-","-","3","-"
"5103379","Cotriguaçu (MT)","Total","10 a 14 anos","1627","27","19","20","2","1","2","-","-","-","-","-","1556","-"
"5103379","Cotriguaçu (MT)","Total","15 a 19 anos","1472","37","80","163","116","9","2","-","-","1","-","-","1064","-"
"5103379","Cotriguaçu (MT)","Total","15 a 17 anos","896","25","51","61","33","1","2","-","-","-","-","-","723","-"
"5103379","Cotriguaçu (MT)","Total","18 ou 19 anos","576","12","29","102","83","8","-","-","-","1","-","-","341","-"
"5103379","Cotriguaçu (MT)","Total","20 a 24 anos","1324","64","70","237","257","59","11","5","-","1","-","-","620","-"
"5103379","Cotriguaçu (MT)","Total","25 a 29 anos","1333","87","98","202","288","101","39","25","3","4","-","-","486","-"
"5103379","Cotriguaçu (MT)","Total","30 a 34 anos","1283","79","120","234","242","88","63","29","4","-","-","2","422","-"
"5103379","Cotriguaçu (MT)","Total","35 a 39 anos","1159","66","88","229","224","105","49","23","-","1","1","2","371","-"
"5103379","Cotriguaçu (MT)","Total","40 a 44 anos","980","52","88","201","180","64","47","29","2","1","2","-","314","-"
"5103379","Cotriguaçu (MT)","Total","45 a 49 anos","803","39","72","212","142","40","28","18","-","2","1","-","249","-"
"5103379","Cotriguaçu (MT)","Total","50 a 54 anos","686","48","63","168","106","36","15","16","-","-","-","1","233","-"
"5103379","Cotriguaçu (MT)","Total","55 a 59 anos","467","21","37","159","68","17","14","6","-","2","-","-","143","-"
"5103379","Cotriguaçu (MT)","Total","60 a 69 anos","583","21","33","297","84","21","15","6","1","-","1","-","104","-"
"5103379","Cotriguaçu (MT)","Total","70 anos ou mais","229","4","6","152","34","1","6","-","-","-","-","-","26","-"
"5103403","Cuiabá (MT)","Total","10 a 14 anos","45449","1508","625","751","254","33","33","20","1","4","2","-","42218","-"
"5103403","Cuiabá (MT)","Total","15 a 19 anos","49082","637","1323","7300","4408","404","165","61","3","4","2","2","34773","-"
"5103403","Cuiabá (MT)","Total","15 a 17 anos","29263","545","1013","2811","994","75","48","15","-","2","1","1","23758","-"
"5103403","Cuiabá (MT)","Total","18 ou 19 anos","19819","92","310","4489","3414","329","117","46","3","2","1","1","11015","-"
"5103403","Cuiabá (MT)","Total","20 a 24 anos","55651","177","501","12104","16592","3545","1793","682","61","31","10","3","20152","-"
"5103403","Cuiabá (MT)","Total","25 a 29 anos","55210","190","445","9756","17299","6038","4585","2820","386","198","93","27","13373","-"
"5103403","Cuiabá (MT)","Total","30 a 34 anos","50824","189","476","8770","15122","5847","5060","3798","687","523","203","89","10060","-"
"5103403","Cuiabá (MT)","Total","35 a 39 anos","43333","146","384","7534","12373","5272","4335","3759","694","591","275","143","7827","-"
"5103403","Cuiabá (MT)","Total","40 a 44 anos","38848","117","375","6635","10376","4771","4141","3695","695","620","324","158","6941","-"
"5103403","Cuiabá (MT)","Total","45 a 49 anos","34897","87","347","5818","8292","4021","3767","4008","816","739","389","191","6422","-"
"5103403","Cuiabá (MT)","Total","50 a 54 anos","29585","107","306","4984","6329","3060","3376","3560","775","714","342","211","5821","-"
"5103403","Cuiabá (MT)","Total","55 a 59 anos","22426","70","238","3967","4176","2201","2485","2708","622","577","305","177","4900","-"
"5103403","Cuiabá (MT)","Total","60 a 69 anos","27111","66","231","7910","4316","2252","2449","2626","618","550","298","201","5594","-"
"5103403","Cuiabá (MT)","Total","70 anos ou mais","17706","10","23","8963","2233","1006","1050","1047","247","262","161","94","2610","-"
"5103437","Curvelândia (MT)","Total","10 a 14 anos","451","27","8","8","2","-","-","-","-","-","-","-","406","-"
"5103437","Curvelândia (MT)","Total","15 a 19 anos","434","20","43","63","27","1","-","-","-","-","-","-","280","-"
"5103437","Curvelândia (MT)","Total","15 a 17 anos","275","19","25","24","8","1","-","-","-","-","-","-","198","-"
"5103437","Curvelândia (MT)","Total","18 ou 19 anos","159","1","18","39","19","-","-","-","-","-","-","-","82","-"
"5103437","Curvelândia (MT)","Total","20 a 24 anos","391","17","14","109","82","11","2","2","-","-","-","-","154","-"
"5103437","Curvelândia (MT)","Total","25 a 29 anos","412","20","19","87","111","35","10","5","-","-","-","-","125","-"
"5103437","Curvelândia (MT)","Total","30 a 34 anos","390","23","25","88","114","19","23","5","1","-","-","-","92","-"
"5103437","Curvelândia (MT)","Total","35 a 39 anos","342","28","13","92","83","17","12","9","-","2","1","-","85","-"
"5103437","Curvelândia (MT)","Total","40 a 44 anos","346","16","24","101","69","21","20","10","-","-","-","1","84","-"
"5103437","Curvelândia (MT)","Total","45 a 49 anos","301","11","11","87","61","20","17","13","1","1","-","-","79","-"
"5103437","Curvelândia (MT)","Total","50 a 54 anos","263","14","10","73","48","9","15","5","1","1","-","-","87","-"
"5103437","Curvelândia (MT)","Total","55 a 59 anos","202","1","9","87","38","7","10","5","1","-","-","-","44","-"
"5103437","Curvelândia (MT)","Total","60 a 69 anos","290","-","6","188","57","8","10","3","1","1","-","-","16","-"
"5103437","Curvelândia (MT)","Total","70 anos ou mais","272","1","-","204","51","6","4","1","-","-","-","1","4","-"
"5103452","Denise (MT)","Total","10 a 14 anos","876","20","10","9","2","1","-","-","-","-","-","-","834","-"
"5103452","Denise (MT)","Total","15 a 19 anos","789","24","43","102","53","6","1","-","-","-","-","-","560","-"
"5103452","Denise (MT)","Total","15 a 17 anos","495","18","26","47","8","2","-","-","-","-","-","-","394","-"
"5103452","Denise (MT)","Total","18 ou 19 anos","294","6","17","55","45","4","1","-","-","-","-","-","166","-"
"5103452","Denise (MT)","Total","20 a 24 anos","742","23","16","116","237","69","18","-","-","-","-","-","263","-"
"5103452","Denise (MT)","Total","25 a 29 anos","825","43","51","104","190","124","58","10","-","-","-","-","245","-"
"5103452","Denise (MT)","Total","30 a 34 anos","831","33","37","119","234","117","80","26","1","-","-","1","183","-"
"5103452","Denise (MT)","Total","35 a 39 anos","702","26","24","94","187","97","80","37","2","-","-","-","155","-"
"5103452","Denise (MT)","Total","40 a 44 anos","570","14","24","94","152","76","68","17","2","1","-","-","122","-"
"5103452","Denise (MT)","Total","45 a 49 anos","434","14","11","84","110","39","40","16","1","1","-","-","118","-"
"5103452","Denise (MT)","Total","50 a 54 anos","320","11","9","53","57","46","29","16","-","4","-","-","95","-"
"5103452","Denise (MT)","Total","55 a 59 anos","251","4","7","70","52","17","22","10","-","1","-","1","67","-"
"5103452","Denise (MT)","Total","60 a 69 anos","346","3","7","157","65","19","10","13","4","4","3","-","61","-"
"5103452","Denise (MT)","Total","70 anos ou mais","247","-","-","165","47","14","3","3","-","-","-","-","15","-"
"5103502","Diamantino (MT)","Total","10 a 14 anos","1958","92","56","41","13","2","-","1","-","-","-","-","1753","-"
"5103502","Diamantino (MT)","Total","15 a 19 anos","1957","57","60","335","157","26","6","3","-","-","-","-","1313","-"
"5103502","Diamantino (MT)","Total","15 a 17 anos","1203","47","46","134","32","5","3","-","-","-","-","-","936","-"
"5103502","Diamantino (MT)","Total","18 ou 19 anos","754","10","14","201","125","21","3","3","-","-","-","-","377","-"
"5103502","Diamantino (MT)","Total","20 a 24 anos","1985","22","38","453","626","128","69","21","1","1","-","-","626","-"
"5103502","Diamantino (MT)","Total","25 a 29 anos","1832","19","35","358","533","226","140","64","10","1","1","2","443","-"
"5103502","Diamantino (MT)","Total","30 a 34 anos","1649","18","35","320","531","209","130","64","8","9","-","3","322","-"
"5103502","Diamantino (MT)","Total","35 a 39 anos","1592","14","40","319","467","180","164","84","6","10","1","2","305","-"
"5103502","Diamantino (MT)","Total","40 a 44 anos","1440","17","18","270","412","179","140","84","13","17","3","2","285","-"
"5103502","Diamantino (MT)","Total","45 a 49 anos","1189","15","14","251","284","157","104","75","10","8","2","4","265","-"
"5103502","Diamantino (MT)","Total","50 a 54 anos","966","10","27","185","246","99","101","63","8","5","6","3","213","-"
"5103502","Diamantino (MT)","Total","55 a 59 anos","800","9","19","217","182","68","52","54","6","6","2","2","183","-"
"5103502","Diamantino (MT)","Total","60 a 69 anos","956","5","13","450","195","57","56","45","6","5","-","2","122","-"
"5103502","Diamantino (MT)","Total","70 anos ou mais","606","1","2","428","77","28","12","10","2","-","1","-","45","-"
"5103601","Dom Aquino (MT)","Total","10 a 14 anos","704","31","15","7","2","-","1","-","-","-","-","-","648","-"
"5103601","Dom Aquino (MT)","Total","15 a 19 anos","664","32","33","82","38","5","-","-","-","-","-","-","474","-"
"5103601","Dom Aquino (MT)","Total","15 a 17 anos","434","25","24","36","8","2","-","-","-","-","-","-","339","-"
"5103601","Dom Aquino (MT)","Total","18 ou 19 anos","230","7","9","46","30","3","-","-","-","-","-","-","135","-"
"5103601","Dom Aquino (MT)","Total","20 a 24 anos","645","23","33","153","152","24","12","2","-","-","-","-","246","-"
"5103601","Dom Aquino (MT)","Total","25 a 29 anos","648","23","26","161","191","39","16","9","1","1","-","-","181","-"
"5103601","Dom Aquino (MT)","Total","30 a 34 anos","641","21","25","152","191","48","36","9","1","1","1","-","156","-"
"5103601","Dom Aquino (MT)","Total","35 a 39 anos","628","16","26","174","151","58","28","21","3","1","-","3","147","-"
"5103601","Dom Aquino (MT)","Total","40 a 44 anos","572","22","20","126","149","55","29","19","2","5","1","1","143","-"
"5103601","Dom Aquino (MT)","Total","45 a 49 anos","522","17","21","118","124","57","37","21","3","2","1","-","121","-"
"5103601","Dom Aquino (MT)","Total","50 a 54 anos","448","16","13","116","80","29","25","39","5","2","-","-","123","-"
"5103601","Dom Aquino (MT)","Total","55 a 59 anos","373","5","12","118","82","21","20","13","-","1","-","-","101","-"
"5103601","Dom Aquino (MT)","Total","60 a 69 anos","611","3","12","310","100","27","21","21","4","2","1","1","109","-"
"5103601","Dom Aquino (MT)","Total","70 anos ou mais","506","2","2","350","67","11","12","7","2","1","-","-","52","-"
"5103700","Feliz Natal (MT)","Total","10 a 14 anos","1277","58","19","22","5","1","-","-","-","-","-","-","1172","-"
"5103700","Feliz Natal (MT)","Total","15 a 19 anos","1072","27","61","137","123","10","-","-","-","-","-","-","714","-"
"5103700","Feliz Natal (MT)","Total","15 a 17 anos","671","24","42","64","27","3","-","-","-","-","-","-","511","-"
"5103700","Feliz Natal (MT)","Total","18 ou 19 anos","401","3","19","73","96","7","-","-","-","-","-","-","203","-"
"5103700","Feliz Natal (MT)","Total","20 a 24 anos","910","12","29","163","280","65","18","5","1","-","1","-","336","-"
"5103700","Feliz Natal (MT)","Total","25 a 29 anos","999","8","27","168","328","127","67","26","1","1","1","-","245","-"
"5103700","Feliz Natal (MT)","Total","30 a 34 anos","982","14","40","138","328","135","72","32","-","5","1","-","217","-"
"5103700","Feliz Natal (MT)","Total","35 a 39 anos","799","12","27","149","249","105","63","22","2","1","-","-","169","-"
"5103700","Feliz Natal (MT)","Total","40 a 44 anos","689","12","25","133","234","75","56","28","2","6","-","1","117","-"
"5103700","Feliz Natal (MT)","Total","45 a 49 anos","580","7","32","116","163","75","43","20","-","3","-","2","119","-"
"5103700","Feliz Natal (MT)","Total","50 a 54 anos","441","12","16","81","122","41","27","20","1","2","1","1","117","-"
"5103700","Feliz Natal (MT)","Total","55 a 59 anos","316","7","18","69","76","22","16","7","1","-","1","2","97","-"
"5103700","Feliz Natal (MT)","Total","60 a 69 anos","310","9","12","133","67","12","10","6","1","2","-","3","55","-"
"5103700","Feliz Natal (MT)","Total","70 anos ou mais","149","1","-","102","18","4","2","-","-","-","-","-","22","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","10 a 14 anos","343","42","10","7","-","-","-","-","-","-","-","-","284","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","15 a 19 anos","349","26","34","53","23","-","1","-","-","-","-","-","212","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","15 a 17 anos","218","17","23","25","8","-","1","-","-","-","-","-","144","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","18 ou 19 anos","131","9","11","28","15","-","-","-","-","-","-","-","68","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","20 a 24 anos","347","8","22","85","88","5","9","2","-","-","-","-","128","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","25 a 29 anos","286","16","11","66","74","19","6","8","-","1","-","-","85","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","30 a 34 anos","325","19","12","59","83","22","17","15","2","-","-","-","96","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","35 a 39 anos","278","11","15","66","69","32","16","3","-","-","-","-","66","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","40 a 44 anos","276","12","11","55","61","24","21","12","4","-","-","-","76","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","45 a 49 anos","210","6","8","43","39","18","22","12","-","-","-","-","62","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","50 a 54 anos","215","9","9","47","48","14","23","6","1","2","-","-","56","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","55 a 59 anos","157","2","5","62","29","9","12","2","-","-","-","-","36","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","60 a 69 anos","257","3","6","131","48","15","11","11","-","-","-","1","31","-"
"5103809","Figueirópolis D'Oeste (MT)","Total","70 anos ou mais","195","1","1","128","43","12","5","1","-","-","-","-","4","-"
"5103858","Gaúcha do Norte (MT)","Total","10 a 14 anos","676","20","7","9","1","1","-","-","-","-","-","-","638","-"
"5103858","Gaúcha do Norte (MT)","Total","15 a 19 anos","602","13","14","67","64","6","1","1","-","-","-","-","436","-"
"5103858","Gaúcha do Norte (MT)","Total","15 a 17 anos","363","11","8","30","15","2","-","-","-","-","-","-","297","-"
"5103858","Gaúcha do Norte (MT)","Total","18 ou 19 anos","239","2","6","37","49","4","1","1","-","-","-","-","139","-"
"5103858","Gaúcha do Norte (MT)","Total","20 a 24 anos","545","3","6","63","116","27","15","2","1","-","-","-","312","-"
"5103858","Gaúcha do Norte (MT)","Total","25 a 29 anos","586","3","3","57","156","67","28","14","1","1","-","-","256","-"
"5103858","Gaúcha do Norte (MT)","Total","30 a 34 anos","497","3","6","52","127","60","29","10","1","3","2","1","203","-"
"5103858","Gaúcha do Norte (MT)","Total","35 a 39 anos","434","-","5","55","107","60","29","19","1","3","1","-","154","-"
"5103858","Gaúcha do Norte (MT)","Total","40 a 44 anos","422","2","8","63","106","40","27","14","-","1","1","1","159","-"
"5103858","Gaúcha do Norte (MT)","Total","45 a 49 anos","329","-","6","32","70","36","18","15","3","1","1","1","146","-"
"5103858","Gaúcha do Norte (MT)","Total","50 a 54 anos","265","2","6","38","48","26","8","8","2","2","-","3","122","-"
"5103858","Gaúcha do Norte (MT)","Total","55 a 59 anos","193","2","1","35","31","14","15","1","-","2","-","-","92","-"
"5103858","Gaúcha do Norte (MT)","Total","60 a 69 anos","265","-","1","102","44","12","6","5","-","1","-","2","92","-"
"5103858","Gaúcha do Norte (MT)","Total","70 anos ou mais","136","1","-","59","17","2","2","2","1","-","-","-","52","-"
"5103908","General Carneiro (MT)","Total","10 a 14 anos","494","20","12","6","1","-","-","-","-","-","-","-","455","-"
"5103908","General Carneiro (MT)","Total","15 a 19 anos","491","21","12","39","18","2","-","-","-","-","-","-","399","-"
"5103908","General Carneiro (MT)","Total","15 a 17 anos","321","19","8","13","7","1","-","-","-","-","-","-","273","-"
"5103908","General Carneiro (MT)","Total","18 ou 19 anos","170","2","4","26","11","1","-","-","-","-","-","-","126","-"
"5103908","General Carneiro (MT)","Total","20 a 24 anos","376","24","11","55","59","12","8","1","-","-","-","-","206","-"
"5103908","General Carneiro (MT)","Total","25 a 29 anos","396","17","25","80","78","22","18","8","1","1","-","-","146","-"
"5103908","General Carneiro (MT)","Total","30 a 34 anos","366","16","30","75","94","33","16","7","2","-","-","-","93","-"
"5103908","General Carneiro (MT)","Total","35 a 39 anos","338","14","23","73","87","37","19","1","1","-","-","-","83","-"
"5103908","General Carneiro (MT)","Total","40 a 44 anos","313","5","20","84","70","24","9","5","-","-","-","-","96","-"
"5103908","General Carneiro (MT)","Total","45 a 49 anos","268","13","12","48","67","22","19","13","-","1","-","1","72","-"
"5103908","General Carneiro (MT)","Total","50 a 54 anos","235","6","15","52","48","15","14","12","2","-","-","-","71","-"
"5103908","General Carneiro (MT)","Total","55 a 59 anos","187","5","6","61","29","9","14","11","-","-","-","1","51","-"
"5103908","General Carneiro (MT)","Total","60 a 69 anos","299","3","6","153","32","13","15","8","-","-","-","-","69","-"
"5103908","General Carneiro (MT)","Total","70 anos ou mais","205","2","2","154","12","7","4","2","1","1","-","-","20","-"
"5103957","Glória D'Oeste (MT)","Total","10 a 14 anos","288","38","2","4","-","-","1","-","-","-","-","-","243","-"
"5103957","Glória D'Oeste (MT)","Total","15 a 19 anos","253","18","22","34","13","1","-","-","-","-","-","-","165","-"
"5103957","Glória D'Oeste (MT)","Total","15 a 17 anos","168","17","12","16","-","-","-","-","-","-","-","-","123","-"
