"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Bairro","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Bairro","Sexo","Grupo de idade","2010"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"4200200004","Siegel - Agrolândia (SC)","Total","60 a 69 anos","19","-","-","4","5","2","4","2","-","-","-","-","2","-"
"4200200004","Siegel - Agrolândia (SC)","Total","70 anos ou mais","16","-","-","8","4","1","2","-","-","1","-","-","-","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","10 a 14 anos","62","1","1","1","-","-","-","-","-","-","-","-","59","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","15 a 19 anos","62","-","1","7","25","1","-","-","-","-","-","-","28","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","15 a 17 anos","36","-","1","5","8","-","-","-","-","-","-","-","22","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","18 ou 19 anos","26","-","-","2","17","1","-","-","-","-","-","-","6","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","20 a 24 anos","83","1","-","9","49","12","3","-","-","-","-","-","9","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","25 a 29 anos","96","1","-","10","47","12","9","2","-","1","-","-","14","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","30 a 34 anos","79","1","-","4","42","12","8","5","-","-","-","-","7","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","35 a 39 anos","45","-","-","5","20","9","5","-","-","-","-","-","6","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","40 a 44 anos","55","-","-","3","30","10","4","1","-","-","-","-","7","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","45 a 49 anos","40","-","-","4","15","7","4","1","-","-","-","-","9","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","50 a 54 anos","45","-","2","5","20","5","3","1","1","-","-","-","8","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","55 a 59 anos","26","2","2","3","7","1","1","-","-","-","-","-","10","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","60 a 69 anos","43","2","-","7","10","3","1","-","-","-","1","-","19","-"
"4200200005","Ipiranga - Agrolândia (SC)","Total","70 anos ou mais","26","-","-","9","5","2","-","-","-","-","-","-","10","-"
"4200309001","Centro - Agronômica (SC)","Total","10 a 14 anos","79","-","1","2","2","-","-","-","-","-","-","-","74","-"
"4200309001","Centro - Agronômica (SC)","Total","15 a 19 anos","73","-","2","12","23","1","-","-","-","-","-","-","35","-"
"4200309001","Centro - Agronômica (SC)","Total","15 a 17 anos","42","-","2","8","3","-","-","-","-","-","-","-","29","-"
"4200309001","Centro - Agronômica (SC)","Total","18 ou 19 anos","31","-","-","4","20","1","-","-","-","-","-","-","6","-"
"4200309001","Centro - Agronômica (SC)","Total","20 a 24 anos","100","2","1","12","52","9","4","1","-","-","-","-","19","-"
"4200309001","Centro - Agronômica (SC)","Total","25 a 29 anos","78","-","-","10","27","17","11","3","-","-","-","-","10","-"
"4200309001","Centro - Agronômica (SC)","Total","30 a 34 anos","84","-","1","8","37","11","12","8","-","-","-","-","7","-"
"4200309001","Centro - Agronômica (SC)","Total","35 a 39 anos","70","-","-","7","30","18","7","5","-","-","-","-","3","-"
"4200309001","Centro - Agronômica (SC)","Total","40 a 44 anos","76","-","-","7","33","16","10","4","-","1","1","-","4","-"
"4200309001","Centro - Agronômica (SC)","Total","45 a 49 anos","83","-","-","12","31","18","7","4","1","-","-","-","10","-"
"4200309001","Centro - Agronômica (SC)","Total","50 a 54 anos","55","-","-","7","16","7","9","5","1","-","2","-","8","-"
"4200309001","Centro - Agronômica (SC)","Total","55 a 59 anos","42","-","-","11","11","4","11","1","-","-","-","-","4","-"
"4200309001","Centro - Agronômica (SC)","Total","60 a 69 anos","41","-","1","9","13","5","3","2","2","-","-","-","6","-"
"4200309001","Centro - Agronômica (SC)","Total","70 anos ou mais","47","-","2","18","21","3","1","1","1","-","-","-","-","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","10 a 14 anos","20","1","-","-","-","-","-","-","-","-","-","-","19","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","15 a 19 anos","16","-","1","4","5","1","-","-","-","-","-","-","5","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","15 a 17 anos","11","-","1","3","2","1","-","-","-","-","-","-","4","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","18 ou 19 anos","5","-","-","1","3","-","-","-","-","-","-","-","1","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","20 a 24 anos","11","-","-","1","8","1","1","-","-","-","-","-","-","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","25 a 29 anos","18","-","1","1","7","6","1","2","-","-","-","-","-","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","30 a 34 anos","21","-","-","1","8","4","3","-","-","-","-","-","5","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","35 a 39 anos","12","-","-","2","6","2","-","-","-","-","-","-","2","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","40 a 44 anos","9","-","-","-","7","2","-","-","-","-","-","-","-","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","45 a 49 anos","10","-","1","1","5","1","1","-","-","-","-","-","1","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","50 a 54 anos","5","-","-","-","3","-","1","-","1","-","-","-","-","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","55 a 59 anos","6","-","-","2","2","1","-","-","1","-","-","-","-","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","60 a 69 anos","9","-","-","2","2","-","-","1","-","-","-","-","4","-"
"4200309002","Arnoldo Cani - Agronômica (SC)","Total","70 anos ou mais","5","-","-","-","3","-","-","1","-","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","10 a 14 anos","13","-","1","1","-","-","-","-","-","-","-","-","11","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","15 a 19 anos","13","-","-","3","6","-","-","-","-","-","-","-","4","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","15 a 17 anos","6","-","-","2","1","-","-","-","-","-","-","-","3","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","18 ou 19 anos","7","-","-","1","5","-","-","-","-","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","20 a 24 anos","12","-","-","3","5","1","1","1","-","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","25 a 29 anos","8","-","-","-","6","1","1","-","-","-","-","-","-","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","30 a 34 anos","10","-","-","1","5","1","2","-","-","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","35 a 39 anos","17","-","-","1","6","3","2","1","1","-","-","-","3","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","40 a 44 anos","14","-","-","1","6","2","1","-","1","-","-","-","3","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","45 a 49 anos","16","-","-","1","6","2","1","-","1","-","-","-","5","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","50 a 54 anos","5","-","-","1","2","-","1","-","-","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","55 a 59 anos","6","-","-","-","3","-","-","1","1","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","60 a 69 anos","5","-","-","2","1","-","1","-","-","-","-","-","1","-"
"4200309003","Belo Horizonte - Agronômica (SC)","Total","70 anos ou mais","6","-","-","4","1","1","-","-","-","-","-","-","-","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","10 a 14 anos","13","-","1","-","-","-","-","-","-","-","-","-","12","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","15 a 19 anos","7","-","-","1","5","-","-","-","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","15 a 17 anos","2","-","-","1","-","-","-","-","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","18 ou 19 anos","5","-","-","-","5","-","-","-","-","-","-","-","-","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","20 a 24 anos","14","-","-","1","8","4","1","-","-","-","-","-","-","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","25 a 29 anos","5","-","-","-","2","3","-","-","-","-","-","-","-","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","30 a 34 anos","6","-","-","2","1","2","-","-","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","35 a 39 anos","12","1","-","2","3","2","1","-","-","-","-","-","3","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","40 a 44 anos","6","-","-","1","1","1","-","2","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","45 a 49 anos","7","-","-","1","-","1","3","1","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","50 a 54 anos","9","-","-","1","2","4","1","-","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","55 a 59 anos","5","-","-","2","2","1","-","-","-","-","-","-","-","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","60 a 69 anos","4","-","-","1","2","-","-","-","-","-","-","-","1","-"
"4200309004","Lauro Pamplona - Agronômica (SC)","Total","70 anos ou mais","12","-","-","5","3","1","1","1","-","-","-","-","1","-"
"4200309005","Primavera - Agronômica (SC)","Total","10 a 14 anos","17","-","-","-","-","-","-","-","-","-","-","-","17","-"
"4200309005","Primavera - Agronômica (SC)","Total","15 a 19 anos","26","-","-","4","3","-","-","-","-","-","-","-","19","-"
"4200309005","Primavera - Agronômica (SC)","Total","15 a 17 anos","16","-","-","3","-","-","-","-","-","-","-","-","13","-"
"4200309005","Primavera - Agronômica (SC)","Total","18 ou 19 anos","10","-","-","1","3","-","-","-","-","-","-","-","6","-"
"4200309005","Primavera - Agronômica (SC)","Total","20 a 24 anos","15","-","-","1","9","2","-","-","-","-","-","-","3","-"
"4200309005","Primavera - Agronômica (SC)","Total","25 a 29 anos","17","-","-","3","9","3","1","-","-","-","-","-","1","-"
"4200309005","Primavera - Agronômica (SC)","Total","30 a 34 anos","20","1","-","4","7","2","1","-","-","-","-","-","5","-"
"4200309005","Primavera - Agronômica (SC)","Total","35 a 39 anos","22","-","-","2","9","4","4","-","-","-","-","-","3","-"
"4200309005","Primavera - Agronômica (SC)","Total","40 a 44 anos","13","1","-","1","5","3","-","2","-","-","-","-","1","-"
"4200309005","Primavera - Agronômica (SC)","Total","45 a 49 anos","19","-","-","5","7","2","1","2","-","-","-","-","2","-"
"4200309005","Primavera - Agronômica (SC)","Total","50 a 54 anos","19","-","1","3","3","4","3","2","-","-","-","-","3","-"
"4200309005","Primavera - Agronômica (SC)","Total","55 a 59 anos","15","-","-","8","3","3","-","-","-","-","-","-","1","-"
"4200309005","Primavera - Agronômica (SC)","Total","60 a 69 anos","16","-","-","7","7","-","1","-","-","-","-","-","1","-"
"4200309005","Primavera - Agronômica (SC)","Total","70 anos ou mais","11","-","-","5","5","1","-","-","-","-","-","-","-","-"
"4200309006","Regis - Agronômica (SC)","Total","10 a 14 anos","14","-","-","-","-","-","-","-","-","-","-","-","14","-"
"4200309006","Regis - Agronômica (SC)","Total","15 a 19 anos","7","-","-","2","3","-","-","-","-","-","-","-","2","-"
"4200309006","Regis - Agronômica (SC)","Total","15 a 17 anos","4","-","-","2","-","-","-","-","-","-","-","-","2","-"
"4200309006","Regis - Agronômica (SC)","Total","18 ou 19 anos","3","-","-","-","3","-","-","-","-","-","-","-","-","-"
"4200309006","Regis - Agronômica (SC)","Total","20 a 24 anos","14","-","1","2","9","-","-","-","-","-","-","-","2","-"
"4200309006","Regis - Agronômica (SC)","Total","25 a 29 anos","9","-","-","1","5","2","-","-","-","-","-","-","1","-"
"4200309006","Regis - Agronômica (SC)","Total","30 a 34 anos","7","-","-","-","3","-","2","-","-","-","-","-","2","-"
"4200309006","Regis - Agronômica (SC)","Total","35 a 39 anos","6","-","-","-","1","1","1","1","-","-","-","-","2","-"
"4200309006","Regis - Agronômica (SC)","Total","40 a 44 anos","4","-","-","1","1","-","-","2","-","-","-","-","-","-"
"4200309006","Regis - Agronômica (SC)","Total","45 a 49 anos","12","-","-","4","4","2","2","-","-","-","-","-","-","-"
"4200309006","Regis - Agronômica (SC)","Total","50 a 54 anos","4","-","1","-","1","2","-","-","-","-","-","-","-","-"
"4200309006","Regis - Agronômica (SC)","Total","55 a 59 anos","6","-","1","1","1","-","2","-","-","-","-","-","1","-"
"4200309006","Regis - Agronômica (SC)","Total","60 a 69 anos","3","-","-","1","2","-","-","-","-","-","-","-","-","-"
"4200309006","Regis - Agronômica (SC)","Total","70 anos ou mais","8","-","-","5","2","-","1","-","-","-","-","-","-","-"
"4200309007","Mosquito - Agronômica (SC)","Total","10 a 14 anos","9","-","-","-","-","-","-","-","-","-","-","-","9","-"
"4200309007","Mosquito - Agronômica (SC)","Total","15 a 19 anos","14","-","1","1","2","-","-","1","-","-","-","-","9","-"
"4200309007","Mosquito - Agronômica (SC)","Total","15 a 17 anos","9","-","1","1","-","-","-","-","-","-","-","-","7","-"
"4200309007","Mosquito - Agronômica (SC)","Total","18 ou 19 anos","5","-","-","-","2","-","-","1","-","-","-","-","2","-"
"4200309007","Mosquito - Agronômica (SC)","Total","20 a 24 anos","9","-","-","1","4","-","1","-","-","-","-","-","3","-"
"4200309007","Mosquito - Agronômica (SC)","Total","25 a 29 anos","13","-","-","2","9","1","-","-","-","-","-","-","1","-"
"4200309007","Mosquito - Agronômica (SC)","Total","30 a 34 anos","13","-","-","-","7","5","1","-","-","-","-","-","-","-"
"4200309007","Mosquito - Agronômica (SC)","Total","35 a 39 anos","9","-","-","2","3","2","1","-","-","-","-","-","1","-"
"4200309007","Mosquito - Agronômica (SC)","Total","40 a 44 anos","4","-","-","-","1","1","2","-","-","-","-","-","-","-"
"4200309007","Mosquito - Agronômica (SC)","Total","45 a 49 anos","15","-","-","3","4","2","-","1","-","-","-","-","5","-"
"4200309007","Mosquito - Agronômica (SC)","Total","50 a 54 anos","8","-","-","-","1","3","1","2","-","-","-","-","1","-"
"4200309007","Mosquito - Agronômica (SC)","Total","55 a 59 anos","5","-","-","2","1","1","-","-","-","-","-","-","1","-"
"4200309007","Mosquito - Agronômica (SC)","Total","60 a 69 anos","8","-","-","6","2","-","-","-","-","-","-","-","-","-"
"4200309007","Mosquito - Agronômica (SC)","Total","70 anos ou mais","11","-","-","7","2","2","-","-","-","-","-","-","-","-"
"4201406001","Centro - Araranguá (SC)","Total","10 a 14 anos","144","1","3","2","-","-","-","-","-","-","-","-","138","-"
"4201406001","Centro - Araranguá (SC)","Total","15 a 19 anos","162","1","1","9","22","2","-","-","-","-","-","-","127","-"
"4201406001","Centro - Araranguá (SC)","Total","15 a 17 anos","97","1","1","4","2","1","-","-","-","-","-","-","88","-"
"4201406001","Centro - Araranguá (SC)","Total","18 ou 19 anos","65","-","-","5","20","1","-","-","-","-","-","-","39","-"
"4201406001","Centro - Araranguá (SC)","Total","20 a 24 anos","212","-","-","27","62","23","13","5","1","-","-","-","81","-"
"4201406001","Centro - Araranguá (SC)","Total","25 a 29 anos","245","-","-","16","52","35","55","32","6","2","1","1","45","-"
"4201406001","Centro - Araranguá (SC)","Total","30 a 34 anos","173","-","-","11","37","31","23","31","12","1","3","1","23","-"
"4201406001","Centro - Araranguá (SC)","Total","35 a 39 anos","172","-","-","1","28","34","30","42","13","1","2","-","21","-"
"4201406001","Centro - Araranguá (SC)","Total","40 a 44 anos","170","-","1","8","31","27","37","32","8","2","3","1","20","-"
"4201406001","Centro - Araranguá (SC)","Total","45 a 49 anos","180","-","-","8","24","23","31","43","6","5","2","2","36","-"
"4201406001","Centro - Araranguá (SC)","Total","50 a 54 anos","177","-","-","7","25","20","27","41","8","6","9","-","34","-"
"4201406001","Centro - Araranguá (SC)","Total","55 a 59 anos","165","-","-","10","13","25","21","46","7","6","4","2","31","-"
"4201406001","Centro - Araranguá (SC)","Total","60 a 69 anos","200","-","-","18","30","35","39","34","10","5","2","1","26","-"
"4201406001","Centro - Araranguá (SC)","Total","70 anos ou mais","192","-","-","33","39","21","34","30","3","6","3","-","23","-"
"4201406002","Vila São José - Araranguá (SC)","Total","10 a 14 anos","209","7","6","4","2","1","1","-","-","-","-","-","188","-"
"4201406002","Vila São José - Araranguá (SC)","Total","15 a 19 anos","216","4","6","42","31","4","-","-","-","-","-","-","129","-"
"4201406002","Vila São José - Araranguá (SC)","Total","15 a 17 anos","125","3","5","21","8","-","-","-","-","-","-","-","88","-"
"4201406002","Vila São José - Araranguá (SC)","Total","18 ou 19 anos","91","1","1","21","23","4","-","-","-","-","-","-","41","-"
"4201406002","Vila São José - Araranguá (SC)","Total","20 a 24 anos","194","1","2","30","83","19","10","2","-","1","-","-","46","-"
"4201406002","Vila São José - Araranguá (SC)","Total","25 a 29 anos","178","-","1","19","61","30","18","9","2","1","-","-","37","-"
"4201406002","Vila São José - Araranguá (SC)","Total","30 a 34 anos","187","1","-","21","50","27","43","12","1","-","-","1","31","-"
"4201406002","Vila São José - Araranguá (SC)","Total","35 a 39 anos","170","1","1","23","56","27","18","14","1","1","-","-","28","-"
"4201406002","Vila São José - Araranguá (SC)","Total","40 a 44 anos","187","1","1","28","44","29","27","23","-","2","1","-","31","-"
"4201406002","Vila São José - Araranguá (SC)","Total","45 a 49 anos","224","1","2","21","53","38","29","24","6","-","3","1","46","-"
"4201406002","Vila São José - Araranguá (SC)","Total","50 a 54 anos","186","1","2","26","49","19","18","30","2","4","-","-","35","-"
"4201406002","Vila São José - Araranguá (SC)","Total","55 a 59 anos","115","1","4","13","21","17","18","9","8","2","1","1","20","-"
"4201406002","Vila São José - Araranguá (SC)","Total","60 a 69 anos","162","-","1","42","31","25","23","7","1","3","1","1","27","-"
"4201406002","Vila São José - Araranguá (SC)","Total","70 anos ou mais","113","-","-","44","31","11","6","8","2","-","-","-","11","-"
"4201406003","Coloninha - Araranguá (SC)","Total","10 a 14 anos","791","24","26","15","4","-","-","-","-","-","-","-","722","-"
"4201406003","Coloninha - Araranguá (SC)","Total","15 a 19 anos","785","6","24","158","137","9","1","1","-","-","-","-","449","-"
"4201406003","Coloninha - Araranguá (SC)","Total","15 a 17 anos","501","5","22","83","41","-","-","1","-","-","-","-","349","-"
"4201406003","Coloninha - Araranguá (SC)","Total","18 ou 19 anos","284","1","2","75","96","9","1","-","-","-","-","-","100","-"
"4201406003","Coloninha - Araranguá (SC)","Total","20 a 24 anos","801","2","5","142","366","58","22","-","-","-","-","-","206","-"
"4201406003","Coloninha - Araranguá (SC)","Total","25 a 29 anos","828","6","13","123","361","117","76","25","2","-","-","-","105","-"
"4201406003","Coloninha - Araranguá (SC)","Total","30 a 34 anos","731","3","11","93","273","131","82","34","6","2","1","-","95","-"
"4201406003","Coloninha - Araranguá (SC)","Total","35 a 39 anos","722","4","13","98","266","110","75","46","7","2","3","-","98","-"
"4201406003","Coloninha - Araranguá (SC)","Total","40 a 44 anos","683","9","10","74","236","114","85","48","4","3","-","-","100","-"
"4201406003","Coloninha - Araranguá (SC)","Total","45 a 49 anos","628","2","7","111","195","91","72","41","1","5","-","3","100","-"
