"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"Cód.","Município","Sexo","Grupo de idade","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4112751","Jesuítas (PR)","Total","15 a 19 anos","723","29","48","152","60","-","1","1","-","-","-","-","432","-"
"4112751","Jesuítas (PR)","Total","15 a 17 anos","443","25","29","55","16","-","1","-","-","-","-","-","317","-"
"4112751","Jesuítas (PR)","Total","18 ou 19 anos","280","4","19","97","44","-","-","1","-","-","-","-","115","-"
"4112751","Jesuítas (PR)","Total","20 a 24 anos","566","10","24","220","144","17","12","1","1","-","-","-","137","-"
"4112751","Jesuítas (PR)","Total","25 a 29 anos","582","20","32","154","170","47","29","7","-","2","-","-","121","-"
"4112751","Jesuítas (PR)","Total","30 a 34 anos","585","16","62","185","146","32","20","14","2","2","-","-","106","-"
"4112751","Jesuítas (PR)","Total","35 a 39 anos","703","33","76","224","157","40","25","10","2","2","-","-","134","-"
"4112751","Jesuítas (PR)","Total","40 a 44 anos","715","29","74","229","171","33","29","26","2","-","-","-","122","-"
"4112751","Jesuítas (PR)","Total","45 a 49 anos","677","37","75","224","121","48","23","25","3","1","-","-","120","-"
"4112751","Jesuítas (PR)","Total","50 a 54 anos","568","28","69","172","84","33","21","22","1","-","-","-","138","-"
"4112751","Jesuítas (PR)","Total","55 a 59 anos","510","24","35","199","92","23","25","21","-","1","-","1","89","-"
"4112751","Jesuítas (PR)","Total","60 a 69 anos","863","5","13","497","176","33","21","9","5","1","-","-","103","-"
"4112751","Jesuítas (PR)","Total","70 anos ou mais","756","2","1","453","194","17","9","7","-","-","-","-","73","-"
"4112801","Joaquim Távora (PR)","Total","10 a 14 anos","876","29","18","17","1","-","-","-","-","-","-","-","811","-"
"4112801","Joaquim Távora (PR)","Total","15 a 19 anos","913","17","48","230","116","4","-","1","-","-","-","-","497","-"
"4112801","Joaquim Távora (PR)","Total","15 a 17 anos","564","15","38","106","25","-","-","-","-","-","-","-","380","-"
"4112801","Joaquim Távora (PR)","Total","18 ou 19 anos","349","2","10","124","91","4","-","1","-","-","-","-","117","-"
"4112801","Joaquim Távora (PR)","Total","20 a 24 anos","949","10","9","333","321","26","4","3","1","1","-","-","241","-"
"4112801","Joaquim Távora (PR)","Total","25 a 29 anos","860","7","21","263","293","57","38","16","4","2","-","2","157","-"
"4112801","Joaquim Távora (PR)","Total","30 a 34 anos","816","16","22","210","280","61","63","14","2","1","-","1","146","-"
"4112801","Joaquim Távora (PR)","Total","35 a 39 anos","733","3","19","202","242","49","43","26","4","3","-","-","142","-"
"4112801","Joaquim Távora (PR)","Total","40 a 44 anos","733","7","19","207","223","54","42","28","3","1","2","-","147","-"
"4112801","Joaquim Távora (PR)","Total","45 a 49 anos","731","7","21","237","184","63","40","31","3","4","1","-","140","-"
"4112801","Joaquim Távora (PR)","Total","50 a 54 anos","609","5","19","192","133","51","25","36","2","2","1","-","143","-"
"4112801","Joaquim Távora (PR)","Total","55 a 59 anos","548","4","8","220","112","38","34","22","4","5","1","-","100","-"
"4112801","Joaquim Távora (PR)","Total","60 a 69 anos","845","4","8","444","165","51","54","27","1","4","3","1","83","-"
"4112801","Joaquim Távora (PR)","Total","70 anos ou mais","672","2","-","434","137","29","21","17","6","2","1","1","22","-"
"4112900","Jundiaí do Sul (PR)","Total","10 a 14 anos","321","39","10","4","3","-","-","-","-","-","-","-","265","-"
"4112900","Jundiaí do Sul (PR)","Total","15 a 19 anos","297","25","22","55","11","-","-","-","-","-","-","-","184","-"
"4112900","Jundiaí do Sul (PR)","Total","15 a 17 anos","195","20","14","21","2","-","-","-","-","-","-","-","138","-"
"4112900","Jundiaí do Sul (PR)","Total","18 ou 19 anos","102","5","8","34","9","-","-","-","-","-","-","-","46","-"
"4112900","Jundiaí do Sul (PR)","Total","20 a 24 anos","239","6","13","70","29","9","3","1","-","-","-","-","108","-"
"4112900","Jundiaí do Sul (PR)","Total","25 a 29 anos","192","15","18","50","37","2","4","-","-","1","-","-","65","-"
"4112900","Jundiaí do Sul (PR)","Total","30 a 34 anos","223","10","23","57","44","15","6","7","2","-","-","-","59","-"
"4112900","Jundiaí do Sul (PR)","Total","35 a 39 anos","221","14","30","67","36","16","3","1","-","1","-","-","53","-"
"4112900","Jundiaí do Sul (PR)","Total","40 a 44 anos","275","16","19","86","50","14","8","6","1","1","1","-","73","-"
"4112900","Jundiaí do Sul (PR)","Total","45 a 49 anos","243","12","22","67","56","12","11","5","2","-","-","-","56","-"
"4112900","Jundiaí do Sul (PR)","Total","50 a 54 anos","238","16","20","75","33","15","9","9","1","-","-","-","60","-"
"4112900","Jundiaí do Sul (PR)","Total","55 a 59 anos","183","5","14","69","32","11","11","3","-","-","-","-","38","-"
"4112900","Jundiaí do Sul (PR)","Total","60 a 69 anos","273","3","5","150","43","15","8","5","3","1","1","1","38","-"
"4112900","Jundiaí do Sul (PR)","Total","70 anos ou mais","235","1","-","158","32","12","8","9","-","1","-","-","14","-"
"4112959","Juranda (PR)","Total","10 a 14 anos","672","42","14","12","-","-","-","-","-","-","-","-","604","-"
"4112959","Juranda (PR)","Total","15 a 19 anos","658","29","40","114","40","1","1","-","-","-","-","-","433","-"
"4112959","Juranda (PR)","Total","15 a 17 anos","404","25","25","40","5","-","1","-","-","-","-","-","308","-"
"4112959","Juranda (PR)","Total","18 ou 19 anos","254","4","15","74","35","1","-","-","-","-","-","-","125","-"
"4112959","Juranda (PR)","Total","20 a 24 anos","581","18","29","178","127","20","5","2","1","-","-","-","201","-"
"4112959","Juranda (PR)","Total","25 a 29 anos","586","15","36","159","179","33","17","15","-","-","-","-","132","-"
"4112959","Juranda (PR)","Total","30 a 34 anos","581","15","30","172","151","45","23","11","1","-","-","-","133","-"
"4112959","Juranda (PR)","Total","35 a 39 anos","594","26","33","165","157","45","29","14","2","-","-","-","123","-"
"4112959","Juranda (PR)","Total","40 a 44 anos","621","19","40","172","171","37","26","20","1","-","1","-","134","-"
"4112959","Juranda (PR)","Total","45 a 49 anos","592","21","33","156","134","47","38","22","5","1","1","-","134","-"
"4112959","Juranda (PR)","Total","50 a 54 anos","464","12","25","125","95","29","22","21","3","1","2","2","127","-"
"4112959","Juranda (PR)","Total","55 a 59 anos","360","5","10","157","76","19","17","11","1","-","-","-","64","-"
"4112959","Juranda (PR)","Total","60 a 69 anos","500","3","6","272","119","26","19","15","3","1","1","1","34","-"
"4112959","Juranda (PR)","Total","70 anos ou mais","429","-","2","267","112","22","6","6","1","-","1","-","12","-"
"4113007","Jussara (PR)","Total","10 a 14 anos","528","18","8","11","7","-","-","-","-","-","-","-","484","-"
"4113007","Jussara (PR)","Total","15 a 19 anos","598","14","33","85","106","4","1","-","-","-","-","-","355","-"
"4113007","Jussara (PR)","Total","15 a 17 anos","366","10","25","42","22","-","-","-","-","-","-","-","267","-"
"4113007","Jussara (PR)","Total","18 ou 19 anos","232","4","8","43","84","4","1","-","-","-","-","-","88","-"
"4113007","Jussara (PR)","Total","20 a 24 anos","537","9","3","85","265","38","12","2","1","-","-","-","122","-"
"4113007","Jussara (PR)","Total","25 a 29 anos","500","6","6","77","233","54","22","5","-","1","-","-","96","-"
"4113007","Jussara (PR)","Total","30 a 34 anos","510","4","15","82","225","69","35","11","1","-","-","-","68","-"
"4113007","Jussara (PR)","Total","35 a 39 anos","512","4","5","79","214","57","45","13","1","1","-","-","93","-"
"4113007","Jussara (PR)","Total","40 a 44 anos","523","6","16","82","205","67","40","17","3","-","-","-","87","-"
"4113007","Jussara (PR)","Total","45 a 49 anos","453","4","7","86","156","57","30","18","-","-","1","-","94","-"
"4113007","Jussara (PR)","Total","50 a 54 anos","370","2","5","85","122","31","24","19","-","-","-","1","81","-"
"4113007","Jussara (PR)","Total","55 a 59 anos","272","5","4","74","70","25","8","14","-","-","-","1","71","-"
"4113007","Jussara (PR)","Total","60 a 69 anos","483","2","7","195","97","32","29","20","1","-","-","2","98","-"
"4113007","Jussara (PR)","Total","70 anos ou mais","389","1","1","226","76","14","6","4","-","-","3","1","57","-"
"4113106","Kaloré (PR)","Total","10 a 14 anos","325","83","12","5","-","1","-","-","-","-","-","-","224","-"
"4113106","Kaloré (PR)","Total","15 a 19 anos","386","37","36","80","19","3","-","-","-","-","-","-","211","-"
"4113106","Kaloré (PR)","Total","15 a 17 anos","236","34","24","28","7","1","-","-","-","-","-","-","142","-"
"4113106","Kaloré (PR)","Total","18 ou 19 anos","150","3","12","52","12","2","-","-","-","-","-","-","69","-"
"4113106","Kaloré (PR)","Total","20 a 24 anos","315","8","23","132","59","5","1","-","-","-","-","-","87","-"
"4113106","Kaloré (PR)","Total","25 a 29 anos","278","13","20","86","74","15","12","3","1","-","-","-","54","-"
"4113106","Kaloré (PR)","Total","30 a 34 anos","287","7","25","104","68","13","19","1","-","-","-","-","50","-"
"4113106","Kaloré (PR)","Total","35 a 39 anos","317","13","21","109","84","18","13","7","-","-","-","-","52","-"
"4113106","Kaloré (PR)","Total","40 a 44 anos","359","6","22","139","70","17","14","7","1","1","-","-","82","-"
"4113106","Kaloré (PR)","Total","45 a 49 anos","344","10","24","119","77","19","10","15","2","-","-","-","68","-"
"4113106","Kaloré (PR)","Total","50 a 54 anos","290","4","21","122","46","10","15","9","2","-","-","-","61","-"
"4113106","Kaloré (PR)","Total","55 a 59 anos","266","4","6","145","46","14","12","7","2","1","-","-","29","-"
"4113106","Kaloré (PR)","Total","60 a 69 anos","431","-","4","276","83","27","15","7","-","-","1","-","18","-"
"4113106","Kaloré (PR)","Total","70 anos ou mais","430","-","2","326","78","10","5","2","-","-","-","-","7","-"
"4113205","Lapa (PR)","Total","10 a 14 anos","4119","189","50","56","18","3","1","1","-","-","-","-","3801","-"
"4113205","Lapa (PR)","Total","15 a 19 anos","3918","120","133","544","329","17","5","-","-","-","-","-","2770","-"
"4113205","Lapa (PR)","Total","15 a 17 anos","2416","85","88","166","72","7","-","-","-","-","-","-","1998","-"
"4113205","Lapa (PR)","Total","18 ou 19 anos","1502","35","45","378","257","10","5","-","-","-","-","-","772","-"
"4113205","Lapa (PR)","Total","20 a 24 anos","3753","72","118","912","1110","173","78","23","2","1","-","-","1264","-"
"4113205","Lapa (PR)","Total","25 a 29 anos","3725","69","127","806","1166","302","171","65","3","5","2","2","1007","-"
"4113205","Lapa (PR)","Total","30 a 34 anos","3575","72","125","770","1162","306","204","74","14","8","5","-","835","-"
"4113205","Lapa (PR)","Total","35 a 39 anos","3393","66","154","785","1049","278","188","93","13","3","3","2","759","-"
"4113205","Lapa (PR)","Total","40 a 44 anos","3194","57","175","715","908","266","215","141","16","12","5","4","680","-"
"4113205","Lapa (PR)","Total","45 a 49 anos","2963","66","135","727","723","243","199","115","13","13","4","5","720","-"
"4113205","Lapa (PR)","Total","50 a 54 anos","2515","64","101","655","550","207","169","120","16","12","4","3","614","-"
"4113205","Lapa (PR)","Total","55 a 59 anos","2101","44","75","733","420","159","139","86","11","10","3","2","419","-"
"4113205","Lapa (PR)","Total","60 a 69 anos","2869","27","30","1455","534","197","154","116","25","15","5","5","306","-"
"4113205","Lapa (PR)","Total","70 anos ou mais","2091","3","3","1157","537","137","106","64","10","3","3","5","63","-"
"4113254","Laranjal (PR)","Total","10 a 14 anos","798","31","5","9","-","-","-","-","-","-","-","-","753","-"
"4113254","Laranjal (PR)","Total","15 a 19 anos","724","49","45","65","15","-","-","-","-","-","-","-","550","-"
"4113254","Laranjal (PR)","Total","15 a 17 anos","473","26","21","29","3","-","-","-","-","-","-","-","394","-"
"4113254","Laranjal (PR)","Total","18 ou 19 anos","251","23","24","36","12","-","-","-","-","-","-","-","156","-"
"4113254","Laranjal (PR)","Total","20 a 24 anos","488","62","49","106","45","10","5","1","-","-","-","-","210","-"
"4113254","Laranjal (PR)","Total","25 a 29 anos","463","45","76","117","60","7","8","5","-","-","-","-","145","-"
"4113254","Laranjal (PR)","Total","30 a 34 anos","452","42","68","116","76","16","18","1","-","-","-","-","115","-"
"4113254","Laranjal (PR)","Total","35 a 39 anos","401","41","58","122","58","17","9","6","1","-","-","-","89","-"
"4113254","Laranjal (PR)","Total","40 a 44 anos","367","39","50","92","50","15","13","9","1","1","-","-","97","-"
"4113254","Laranjal (PR)","Total","45 a 49 anos","385","39","42","113","51","5","12","9","1","-","-","-","113","-"
"4113254","Laranjal (PR)","Total","50 a 54 anos","270","21","35","89","29","5","6","5","-","1","1","-","78","-"
"4113254","Laranjal (PR)","Total","55 a 59 anos","244","12","23","112","32","5","4","2","-","-","-","-","54","-"
"4113254","Laranjal (PR)","Total","60 a 69 anos","334","6","7","233","43","7","2","7","-","-","-","1","28","-"
"4113254","Laranjal (PR)","Total","70 anos ou mais","207","-","1","141","42","5","3","-","-","-","-","-","15","-"
"4113304","Laranjeiras do Sul (PR)","Total","10 a 14 anos","3022","161","44","33","12","-","-","-","-","1","-","-","2771","-"
"4113304","Laranjeiras do Sul (PR)","Total","15 a 19 anos","3067","101","176","473","197","18","6","1","-","-","-","1","2094","-"
"4113304","Laranjeiras do Sul (PR)","Total","15 a 17 anos","1963","71","104","188","56","5","3","-","-","-","-","-","1536","-"
"4113304","Laranjeiras do Sul (PR)","Total","18 ou 19 anos","1104","30","72","285","141","13","3","1","-","-","-","1","558","-"
"4113304","Laranjeiras do Sul (PR)","Total","20 a 24 anos","2522","84","124","669","648","136","53","13","-","-","1","1","793","-"
"4113304","Laranjeiras do Sul (PR)","Total","25 a 29 anos","2377","63","115","510","683","219","182","64","6","3","-","1","531","-"
"4113304","Laranjeiras do Sul (PR)","Total","30 a 34 anos","2264","60","130","503","549","221","207","111","13","8","1","3","458","-"
"4113304","Laranjeiras do Sul (PR)","Total","35 a 39 anos","2158","65","148","500","515","192","207","84","9","8","7","2","421","-"
"4113304","Laranjeiras do Sul (PR)","Total","40 a 44 anos","2140","61","138","510","534","174","174","120","14","6","7","2","400","-"
"4113304","Laranjeiras do Sul (PR)","Total","45 a 49 anos","1907","40","104","474","425","145","171","124","13","6","6","6","393","-"
"4113304","Laranjeiras do Sul (PR)","Total","50 a 54 anos","1700","39","123","437","333","132","104","87","9","4","6","2","424","-"
"4113304","Laranjeiras do Sul (PR)","Total","55 a 59 anos","1406","25","65","465","273","93","93","67","9","8","5","-","303","-"
"4113304","Laranjeiras do Sul (PR)","Total","60 a 69 anos","1912","22","25","892","348","108","76","74","9","6","3","3","346","-"
"4113304","Laranjeiras do Sul (PR)","Total","70 anos ou mais","1583","5","8","956","304","61","47","35","4","2","5","1","155","-"
"4113403","Leópolis (PR)","Total","10 a 14 anos","347","40","18","5","-","-","-","-","-","-","-","-","284","-"
"4113403","Leópolis (PR)","Total","15 a 19 anos","354","22","18","48","25","1","-","1","-","-","-","-","239","-"
"4113403","Leópolis (PR)","Total","15 a 17 anos","221","16","12","20","3","-","-","-","-","-","-","-","170","-"
"4113403","Leópolis (PR)","Total","18 ou 19 anos","133","6","6","28","22","1","-","1","-","-","-","-","69","-"
"4113403","Leópolis (PR)","Total","20 a 24 anos","329","3","18","83","97","11","-","-","-","-","-","-","117","-"
"4113403","Leópolis (PR)","Total","25 a 29 anos","313","5","9","82","100","21","11","5","-","-","-","-","80","-"
"4113403","Leópolis (PR)","Total","30 a 34 anos","302","9","6","80","103","17","12","4","-","1","-","-","70","-"
"4113403","Leópolis (PR)","Total","35 a 39 anos","266","8","12","69","72","17","16","6","-","-","-","-","66","-"
"4113403","Leópolis (PR)","Total","40 a 44 anos","289","5","12","80","75","26","26","12","2","-","-","-","51","-"
"4113403","Leópolis (PR)","Total","45 a 49 anos","278","2","9","77","87","15","8","12","4","-","-","-","64","-"
"4113403","Leópolis (PR)","Total","50 a 54 anos","273","1","9","89","70","17","11","6","2","-","-","-","68","-"
"4113403","Leópolis (PR)","Total","55 a 59 anos","266","1","9","119","61","15","12","7","1","-","-","-","41","-"
"4113403","Leópolis (PR)","Total","60 a 69 anos","344","-","3","213","59","22","18","11","2","-","-","-","16","-"
"4113403","Leópolis (PR)","Total","70 anos ou mais","268","-","-","189","42","11","6","10","-","-","-","-","10","-"
"4113429","Lidianópolis (PR)","Total","10 a 14 anos","280","4","6","4","-","-","1","-","-","-","-","-","265","-"
"4113429","Lidianópolis (PR)","Total","15 a 19 anos","359","13","31","49","12","-","-","-","-","-","-","-","254","-"
"4113429","Lidianópolis (PR)","Total","15 a 17 anos","229","6","16","19","5","-","-","-","-","-","-","-","183","-"
"4113429","Lidianópolis (PR)","Total","18 ou 19 anos","130","7","15","30","7","-","-","-","-","-","-","-","71","-"
"4113429","Lidianópolis (PR)","Total","20 a 24 anos","253","17","18","79","41","5","4","2","-","-","-","-","87","-"
"4113429","Lidianópolis (PR)","Total","25 a 29 anos","237","10","21","67","56","15","7","1","-","-","-","-","60","-"
"4113429","Lidianópolis (PR)","Total","30 a 34 anos","240","17","21","70","52","15","13","1","1","-","-","1","49","-"
"4113429","Lidianópolis (PR)","Total","35 a 39 anos","282","13","27","101","39","17","11","3","-","1","-","-","70","-"
"4113429","Lidianópolis (PR)","Total","40 a 44 anos","357","8","31","127","68","21","15","11","3","-","-","-","73","-"
"4113429","Lidianópolis (PR)","Total","45 a 49 anos","276","11","35","85","53","13","6","11","-","-","-","-","62","-"
"4113429","Lidianópolis (PR)","Total","50 a 54 anos","262","14","17","84","53","11","12","9","2","-","-","-","60","-"
"4113429","Lidianópolis (PR)","Total","55 a 59 anos","236","14","19","104","41","6","8","4","-","1","-","-","39","-"
"4113429","Lidianópolis (PR)","Total","60 a 69 anos","397","2","8","233","81","19","11","5","-","-","-","-","38","-"
"4113429","Lidianópolis (PR)","Total","70 anos ou mais","313","-","4","215","66","6","5","1","-","1","1","-","14","-"
"4113452","Lindoeste (PR)","Total","10 a 14 anos","532","43","10","11","3","-","-","-","-","-","-","-","465","-"
"4113452","Lindoeste (PR)","Total","15 a 19 anos","527","30","25","66","43","2","-","-","-","-","-","-","361","-"
"4113452","Lindoeste (PR)","Total","15 a 17 anos","359","25","17","33","7","-","-","-","-","-","-","-","277","-"
"4113452","Lindoeste (PR)","Total","18 ou 19 anos","168","5","8","33","36","2","-","-","-","-","-","-","84","-"
"4113452","Lindoeste (PR)","Total","20 a 24 anos","353","9","10","79","118","9","4","2","-","-","-","-","122","-"
"4113452","Lindoeste (PR)","Total","25 a 29 anos","315","16","16","76","88","15","7","1","-","1","-","-","95","-"
"4113452","Lindoeste (PR)","Total","30 a 34 anos","351","17","31","68","88","24","11","4","-","-","-","1","107","-"
"4113452","Lindoeste (PR)","Total","35 a 39 anos","391","13","23","77","105","34","21","6","1","-","-","-","111","-"
"4113452","Lindoeste (PR)","Total","40 a 44 anos","400","17","27","89","94","28","16","6","1","-","-","1","121","-"
"4113452","Lindoeste (PR)","Total","45 a 49 anos","360","16","33","82","70","17","18","12","1","1","1","-","109","-"
"4113452","Lindoeste (PR)","Total","50 a 54 anos","317","13","35","68","55","15","10","3","-","1","-","-","117","-"
"4113452","Lindoeste (PR)","Total","55 a 59 anos","306","7","24","111","46","11","5","5","-","1","-","-","96","-"
"4113452","Lindoeste (PR)","Total","60 a 69 anos","462","4","13","277","73","18","12","3","-","-","1","-","61","-"
"4113452","Lindoeste (PR)","Total","70 anos ou mais","300","1","3","231","44","3","5","2","-","-","1","-","10","-"
"4113502","Loanda (PR)","Total","10 a 14 anos","1776","128","56","53","5","1","2","-","-","-","-","-","1531","-"
"4113502","Loanda (PR)","Total","15 a 19 anos","1857","46","93","506","246","8","2","-","-","-","-","-","956","-"
"4113502","Loanda (PR)","Total","15 a 17 anos","1136","40","80","250","81","1","1","-","-","-","-","-","683","-"
"4113502","Loanda (PR)","Total","18 ou 19 anos","721","6","13","256","165","7","1","-","-","-","-","-","273","-"
"4113502","Loanda (PR)","Total","20 a 24 anos","1832","16","33","563","634","78","33","11","1","-","1","-","462","-"
"4113502","Loanda (PR)","Total","25 a 29 anos","1733","13","32","414","649","166","68","30","3","2","1","-","355","-"
"4113502","Loanda (PR)","Total","30 a 34 anos","1595","19","35","343","589","145","112","62","2","2","2","3","281","-"
"4113502","Loanda (PR)","Total","35 a 39 anos","1671","17","44","414","553","164","117","75","5","8","4","-","270","-"
"4113502","Loanda (PR)","Total","40 a 44 anos","1582","15","29","411","512","143","120","90","5","5","1","1","250","-"
"4113502","Loanda (PR)","Total","45 a 49 anos","1411","13","42","378","403","109","117","69","8","4","4","3","261","-"
"4113502","Loanda (PR)","Total","50 a 54 anos","1223","14","32","331","290","109","84","78","8","6","5","1","265","-"
"4113502","Loanda (PR)","Total","55 a 59 anos","952","5","21","352","203","78","58","47","10","7","5","1","165","-"
"4113502","Loanda (PR)","Total","60 a 69 anos","1432","3","9","745","310","86","69","64","8","8","6","1","123","-"
"4113502","Loanda (PR)","Total","70 anos ou mais","1237","2","4","748","281","52","54","31","6","5","2","9","43","-"
"4113601","Lobato (PR)","Total","10 a 14 anos","370","8","11","6","2","-","-","-","-","-","-","-","343","-"
"4113601","Lobato (PR)","Total","15 a 19 anos","363","5","14","91","47","-","1","-","-","-","-","-","205","-"
"4113601","Lobato (PR)","Total","15 a 17 anos","235","5","10","46","7","-","-","-","-","-","-","-","167","-"
"4113601","Lobato (PR)","Total","18 ou 19 anos","128","-","4","45","40","-","1","-","-","-","-","-","38","-"
"4113601","Lobato (PR)","Total","20 a 24 anos","336","3","11","82","131","20","11","-","-","-","-","-","78","-"
"4113601","Lobato (PR)","Total","25 a 29 anos","372","1","9","69","141","54","19","5","1","1","-","-","72","-"
"4113601","Lobato (PR)","Total","30 a 34 anos","353","3","5","64","145","55","21","10","1","1","-","-","48","-"
"4113601","Lobato (PR)","Total","35 a 39 anos","353","2","8","63","133","51","22","5","2","1","-","-","66","-"
"4113601","Lobato (PR)","Total","40 a 44 anos","347","4","12","70","129","37","24","12","-","1","-","2","56","-"
"4113601","Lobato (PR)","Total","45 a 49 anos","363","3","9","60","140","38","29","7","4","-","-","1","72","-"
"4113601","Lobato (PR)","Total","50 a 54 anos","268","-","10","50","80","28","22","14","2","1","-","-","61","-"
"4113601","Lobato (PR)","Total","55 a 59 anos","206","3","3","46","61","23","14","13","-","1","-","-","42","-"
"4113601","Lobato (PR)","Total","60 a 69 anos","264","2","1","121","47","18","14","11","2","-","-","-","48","-"
"4113601","Lobato (PR)","Total","70 anos ou mais","245","-","-","133","45","12","7","5","1","-","-","3","39","-"
"4113700","Londrina (PR)","Total","10 a 14 anos","39559","639","510","585","243","42","13","8","1","1","-","-","37517","-"
"4113700","Londrina (PR)","Total","15 a 19 anos","41665","365","937","6215","6119","404","130","32","5","-","-","-","27458","-"
"4113700","Londrina (PR)","Total","15 a 17 anos","24533","272","687","2828","1462","79","39","9","2","-","-","-","19155","-"
"4113700","Londrina (PR)","Total","18 ou 19 anos","17132","93","250","3387","4657","325","91","23","3","-","-","-","8303","-"
"4113700","Londrina (PR)","Total","20 a 24 anos","45226","185","431","7639","17673","3457","1457","435","38","17","6","5","13883","-"
"4113700","Londrina (PR)","Total","25 a 29 anos","44244","213","344","5391","16575","6113","4251","1991","233","124","53","19","8937","-"
"4113700","Londrina (PR)","Total","30 a 34 anos","41246","187","424","4731","13993","5839","4746","2973","404","304","102","64","7479","-"
"4113700","Londrina (PR)","Total","35 a 39 anos","36355","204","351","4366","11573","5034","4322","3042","504","399","185","99","6276","-"
"4113700","Londrina (PR)","Total","40 a 44 anos","36973","207","429","4640","11027","4883","4344","3357","594","500","216","139","6637","-"
"4113700","Londrina (PR)","Total","45 a 49 anos","34964","181","402","4491","9421","4214","4128","3830","668","585","254","182","6608","-"
"4113700","Londrina (PR)","Total","50 a 54 anos","30532","159","412","4300","7577","3453","3454","3143","609","594","246","156","6429","-"
"4113700","Londrina (PR)","Total","55 a 59 anos","25745","169","373","4284","5548","2780","2793","2546","570","488","252","137","5805","-"
"4113700","Londrina (PR)","Total","60 a 69 anos","35968","134","373","9887","6907","3632","3488","2977","594","553","296","170","6957","-"
"4113700","Londrina (PR)","Total","70 anos ou mais","28508","28","69","13353","5084","2167","1925","1454","275","272","141","105","3635","-"
"4113734","Luiziana (PR)","Total","10 a 14 anos","682","32","13","13","-","-","-","-","-","-","-","-","624","-"
"4113734","Luiziana (PR)","Total","15 a 19 anos","685","37","36","93","47","3","-","-","-","-","-","-","469","-"
"4113734","Luiziana (PR)","Total","15 a 17 anos","431","23","20","39","11","-","-","-","-","-","-","-","338","-"
"4113734","Luiziana (PR)","Total","18 ou 19 anos","254","14","16","54","36","3","-","-","-","-","-","-","131","-"
"4113734","Luiziana (PR)","Total","20 a 24 anos","634","32","36","150","158","19","3","2","-","-","-","-","234","-"
"4113734","Luiziana (PR)","Total","25 a 29 anos","571","42","34","136","172","26","14","3","1","-","-","-","143","-"
"4113734","Luiziana (PR)","Total","30 a 34 anos","533","26","29","132","155","34","18","15","2","-","-","-","122","-"
"4113734","Luiziana (PR)","Total","35 a 39 anos","520","35","25","119","149","36","22","7","-","-","-","-","127","-"
"4113734","Luiziana (PR)","Total","40 a 44 anos","527","22","28","118","147","31","22","20","1","1","-","-","137","-"
"4113734","Luiziana (PR)","Total","45 a 49 anos","489","25","13","122","120","27","23","25","1","1","-","1","131","-"
"4113734","Luiziana (PR)","Total","50 a 54 anos","385","25","18","97","82","21","16","12","2","1","-","2","109","-"
"4113734","Luiziana (PR)","Total","55 a 59 anos","314","12","12","134","51","17","10","4","1","1","2","-","70","-"
"4113734","Luiziana (PR)","Total","60 a 69 anos","470","3","6","280","85","19","14","12","2","1","-","1","47","-"
"4113734","Luiziana (PR)","Total","70 anos ou mais","347","1","2","263","56","7","8","2","-","-","-","-","8","-"
"4113759","Lunardelli (PR)","Total","10 a 14 anos","456","48","7","10","1","-","-","-","-","-","-","-","390","-"
"4113759","Lunardelli (PR)","Total","15 a 19 anos","421","32","44","73","12","1","1","-","-","-","-","-","258","-"
"4113759","Lunardelli (PR)","Total","15 a 17 anos","275","20","28","30","4","-","-","-","-","-","-","-","193","-"
"4113759","Lunardelli (PR)","Total","18 ou 19 anos","146","12","16","43","8","1","1","-","-","-","-","-","65","-"
"4113759","Lunardelli (PR)","Total","20 a 24 anos","348","21","27","112","65","6","4","-","-","-","-","-","113","-"
"4113759","Lunardelli (PR)","Total","25 a 29 anos","331","21","28","106","70","9","7","3","-","-","-","-","87","-"
"4113759","Lunardelli (PR)","Total","30 a 34 anos","328","14","22","111","81","14","9","5","1","-","-","-","71","-"
"4113759","Lunardelli (PR)","Total","35 a 39 anos","362","17","23","124","73","12","21","4","-","-","-","-","88","-"
"4113759","Lunardelli (PR)","Total","40 a 44 anos","402","17","30","140","89","19","24","13","-","-","-","-","70","-"
"4113759","Lunardelli (PR)","Total","45 a 49 anos","394","17","31","141","75","18","22","13","-","-","-","-","77","-"
"4113759","Lunardelli (PR)","Total","50 a 54 anos","355","20","27","125","60","14","20","6","1","-","-","-","82","-"
"4113759","Lunardelli (PR)","Total","55 a 59 anos","269","9","12","131","42","13","14","4","1","-","-","-","43","-"
