"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Bairro","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Bairro","Sexo","Grupo de idade","2010"
"Cód.","Bairro","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"4101002006","Industrial I - Ampére (PR)","Total","30 a 34 anos","1","-","-","-","-","1","-","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","35 a 39 anos","4","-","-","1","-","1","2","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","40 a 44 anos","2","-","-","1","-","1","-","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","45 a 49 anos","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","50 a 54 anos","1","-","-","1","-","-","-","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","55 a 59 anos","1","-","-","1","-","-","-","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","60 a 69 anos","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4101002006","Industrial I - Ampére (PR)","Total","70 anos ou mais","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4101002007","Colina Verde - Ampére (PR)","Total","10 a 14 anos","19","1","-","1","-","-","-","-","-","-","-","-","17","-"
"4101002007","Colina Verde - Ampére (PR)","Total","15 a 19 anos","25","-","-","8","9","-","-","-","-","-","-","-","8","-"
"4101002007","Colina Verde - Ampére (PR)","Total","15 a 17 anos","12","-","-","3","4","-","-","-","-","-","-","-","5","-"
"4101002007","Colina Verde - Ampére (PR)","Total","18 ou 19 anos","13","-","-","5","5","-","-","-","-","-","-","-","3","-"
"4101002007","Colina Verde - Ampére (PR)","Total","20 a 24 anos","19","-","1","5","7","2","-","-","-","-","-","-","4","-"
"4101002007","Colina Verde - Ampére (PR)","Total","25 a 29 anos","6","-","-","1","4","-","-","-","-","-","-","-","1","-"
"4101002007","Colina Verde - Ampére (PR)","Total","30 a 34 anos","20","-","-","8","5","2","1","-","-","-","-","-","4","-"
"4101002007","Colina Verde - Ampére (PR)","Total","35 a 39 anos","27","-","-","12","11","1","-","-","-","-","-","-","3","-"
"4101002007","Colina Verde - Ampére (PR)","Total","40 a 44 anos","9","-","1","3","2","1","-","-","-","-","-","-","2","-"
"4101002007","Colina Verde - Ampére (PR)","Total","45 a 49 anos","11","-","1","3","5","-","-","-","-","-","-","-","2","-"
"4101002007","Colina Verde - Ampére (PR)","Total","50 a 54 anos","8","-","-","6","-","1","-","-","-","-","-","-","1","-"
"4101002007","Colina Verde - Ampére (PR)","Total","55 a 59 anos","9","-","-","7","2","-","-","-","-","-","-","-","-","-"
"4101002007","Colina Verde - Ampére (PR)","Total","60 a 69 anos","18","-","-","12","3","-","-","-","-","-","-","-","3","-"
"4101002007","Colina Verde - Ampére (PR)","Total","70 anos ou mais","7","-","-","4","3","-","-","-","-","-","-","-","-","-"
"4101002008","Floresta - Ampére (PR)","Total","10 a 14 anos","38","6","1","-","-","-","-","-","-","-","-","-","31","-"
"4101002008","Floresta - Ampére (PR)","Total","15 a 19 anos","33","1","-","11","2","-","-","-","-","-","-","-","19","-"
"4101002008","Floresta - Ampére (PR)","Total","15 a 17 anos","20","1","-","3","1","-","-","-","-","-","-","-","15","-"
"4101002008","Floresta - Ampére (PR)","Total","18 ou 19 anos","13","-","-","8","1","-","-","-","-","-","-","-","4","-"
"4101002008","Floresta - Ampére (PR)","Total","20 a 24 anos","38","-","-","11","16","2","1","-","-","-","-","-","8","-"
"4101002008","Floresta - Ampére (PR)","Total","25 a 29 anos","25","-","-","13","7","1","-","-","-","-","-","-","4","-"
"4101002008","Floresta - Ampére (PR)","Total","30 a 34 anos","15","-","-","2","8","1","1","-","-","-","-","-","3","-"
"4101002008","Floresta - Ampére (PR)","Total","35 a 39 anos","16","-","-","6","3","2","2","-","-","-","-","-","3","-"
"4101002008","Floresta - Ampére (PR)","Total","40 a 44 anos","17","-","-","12","2","-","-","-","-","-","-","-","3","-"
"4101002008","Floresta - Ampére (PR)","Total","45 a 49 anos","27","-","1","15","7","-","1","1","-","-","-","-","2","-"
"4101002008","Floresta - Ampére (PR)","Total","50 a 54 anos","18","1","1","5","7","1","-","-","-","-","-","-","3","-"
"4101002008","Floresta - Ampére (PR)","Total","55 a 59 anos","18","-","2","10","3","1","-","-","-","-","-","-","2","-"
"4101002008","Floresta - Ampére (PR)","Total","60 a 69 anos","11","-","-","6","3","-","-","-","-","-","-","-","2","-"
"4101002008","Floresta - Ampére (PR)","Total","70 anos ou mais","8","-","-","5","1","-","-","-","-","-","-","-","2","-"
"4101002009","Esperança - Ampére (PR)","Total","10 a 14 anos","82","8","-","2","-","-","-","-","-","-","-","-","72","-"
"4101002009","Esperança - Ampére (PR)","Total","15 a 19 anos","64","3","2","14","6","-","-","-","-","-","-","-","39","-"
"4101002009","Esperança - Ampére (PR)","Total","15 a 17 anos","35","1","2","7","2","-","-","-","-","-","-","-","23","-"
"4101002009","Esperança - Ampére (PR)","Total","18 ou 19 anos","29","2","-","7","4","-","-","-","-","-","-","-","16","-"
"4101002009","Esperança - Ampére (PR)","Total","20 a 24 anos","62","1","1","18","19","-","-","-","-","-","-","-","23","-"
"4101002009","Esperança - Ampére (PR)","Total","25 a 29 anos","49","1","3","21","15","-","1","-","-","-","-","-","8","-"
"4101002009","Esperança - Ampére (PR)","Total","30 a 34 anos","28","1","1","7","10","-","-","-","-","-","-","-","9","-"
"4101002009","Esperança - Ampére (PR)","Total","35 a 39 anos","28","1","2","12","4","-","-","-","-","-","-","-","9","-"
"4101002009","Esperança - Ampére (PR)","Total","40 a 44 anos","31","1","3","13","3","-","-","-","-","-","-","-","11","-"
"4101002009","Esperança - Ampére (PR)","Total","45 a 49 anos","35","3","2","15","4","-","-","-","-","-","-","-","11","-"
"4101002009","Esperança - Ampére (PR)","Total","50 a 54 anos","27","2","3","9","3","-","-","-","-","-","-","-","10","-"
"4101002009","Esperança - Ampére (PR)","Total","55 a 59 anos","19","-","1","5","2","-","1","-","-","-","-","-","10","-"
"4101002009","Esperança - Ampére (PR)","Total","60 a 69 anos","23","-","-","16","1","-","-","-","-","-","-","-","6","-"
"4101002009","Esperança - Ampére (PR)","Total","70 anos ou mais","15","-","-","8","5","-","-","-","-","-","-","-","2","-"
"4101002010","Industrial II - Ampére (PR)","Total","10 a 14 anos","7","-","-","-","-","-","-","-","-","-","-","-","7","-"
"4101002010","Industrial II - Ampére (PR)","Total","15 a 19 anos","5","-","-","1","2","-","-","-","-","-","-","-","2","-"
"4101002010","Industrial II - Ampére (PR)","Total","15 a 17 anos","2","-","-","-","-","-","-","-","-","-","-","-","2","-"
"4101002010","Industrial II - Ampére (PR)","Total","18 ou 19 anos","3","-","-","1","2","-","-","-","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","20 a 24 anos","8","-","-","1","5","1","-","1","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","25 a 29 anos","7","-","-","1","4","1","-","1","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","30 a 34 anos","6","-","-","-","1","2","1","1","-","-","-","-","1","-"
"4101002010","Industrial II - Ampére (PR)","Total","35 a 39 anos","3","-","-","-","1","1","-","1","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","40 a 44 anos","2","-","-","-","-","1","-","-","-","-","-","-","1","-"
"4101002010","Industrial II - Ampére (PR)","Total","45 a 49 anos","2","-","-","1","1","-","-","-","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","50 a 54 anos","1","-","1","-","-","-","-","-","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","55 a 59 anos","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","60 a 69 anos","2","-","-","-","2","-","-","-","-","-","-","-","-","-"
"4101002010","Industrial II - Ampére (PR)","Total","70 anos ou mais","1","-","-","-","1","-","-","-","-","-","-","-","-","-"
"4101804001","São Miguel - Araucária (PR)","Total","10 a 14 anos","29","-","-","1","-","-","-","-","-","-","-","-","28","-"
"4101804001","São Miguel - Araucária (PR)","Total","15 a 19 anos","28","-","-","3","5","1","-","-","-","-","-","-","19","-"
"4101804001","São Miguel - Araucária (PR)","Total","15 a 17 anos","18","-","-","3","2","-","-","-","-","-","-","-","13","-"
"4101804001","São Miguel - Araucária (PR)","Total","18 ou 19 anos","10","-","-","-","3","1","-","-","-","-","-","-","6","-"
"4101804001","São Miguel - Araucária (PR)","Total","20 a 24 anos","36","-","-","4","14","5","2","-","-","-","-","-","11","-"
"4101804001","São Miguel - Araucária (PR)","Total","25 a 29 anos","24","-","-","3","8","4","2","-","-","-","-","-","7","-"
"4101804001","São Miguel - Araucária (PR)","Total","30 a 34 anos","25","-","-","2","17","5","-","1","-","-","-","-","-","-"
"4101804001","São Miguel - Araucária (PR)","Total","35 a 39 anos","18","-","-","2","7","2","-","1","-","-","-","-","6","-"
"4101804001","São Miguel - Araucária (PR)","Total","40 a 44 anos","30","-","-","6","10","-","3","4","-","-","-","-","7","-"
"4101804001","São Miguel - Araucária (PR)","Total","45 a 49 anos","29","-","-","6","13","-","4","1","-","-","-","-","5","-"
"4101804001","São Miguel - Araucária (PR)","Total","50 a 54 anos","33","-","-","4","13","3","3","5","1","-","-","-","4","-"
"4101804001","São Miguel - Araucária (PR)","Total","55 a 59 anos","27","-","-","7","7","3","1","1","1","-","-","-","7","-"
"4101804001","São Miguel - Araucária (PR)","Total","60 a 69 anos","21","-","-","8","6","1","3","-","-","1","-","-","2","-"
"4101804001","São Miguel - Araucária (PR)","Total","70 anos ou mais","57","-","-","28","23","4","2","-","-","-","-","-","-","-"
"4101804002","Bariguí - Araucária (PR)","Total","10 a 14 anos","81","1","1","3","-","-","-","-","-","-","-","-","76","-"
"4101804002","Bariguí - Araucária (PR)","Total","15 a 19 anos","101","-","-","10","21","3","1","-","-","-","-","-","66","-"
"4101804002","Bariguí - Araucária (PR)","Total","15 a 17 anos","52","-","-","7","2","1","-","-","-","-","-","-","42","-"
"4101804002","Bariguí - Araucária (PR)","Total","18 ou 19 anos","49","-","-","3","19","2","1","-","-","-","-","-","24","-"
"4101804002","Bariguí - Araucária (PR)","Total","20 a 24 anos","86","-","-","7","36","16","3","-","-","1","-","-","23","-"
"4101804002","Bariguí - Araucária (PR)","Total","25 a 29 anos","85","-","-","3","36","16","11","4","-","-","-","-","15","-"
"4101804002","Bariguí - Araucária (PR)","Total","30 a 34 anos","83","-","-","6","25","18","17","2","1","-","-","-","14","-"
"4101804002","Bariguí - Araucária (PR)","Total","35 a 39 anos","76","1","-","4","27","21","9","1","1","-","-","-","12","-"
"4101804002","Bariguí - Araucária (PR)","Total","40 a 44 anos","91","-","2","6","22","25","15","6","1","-","-","-","14","-"
"4101804002","Bariguí - Araucária (PR)","Total","45 a 49 anos","55","-","-","7","11","8","8","5","-","-","-","-","16","-"
"4101804002","Bariguí - Araucária (PR)","Total","50 a 54 anos","63","-","1","5","15","11","6","9","1","-","-","-","15","-"
"4101804002","Bariguí - Araucária (PR)","Total","55 a 59 anos","53","-","-","7","10","9","6","1","-","1","-","-","19","-"
"4101804002","Bariguí - Araucária (PR)","Total","60 a 69 anos","66","1","-","21","15","12","6","1","-","-","-","-","10","-"
"4101804002","Bariguí - Araucária (PR)","Total","70 anos ou mais","44","-","-","21","6","6","6","2","-","-","-","-","3","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","10 a 14 anos","410","6","2","8","-","-","-","-","-","-","-","-","394","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","15 a 19 anos","435","6","5","51","72","6","1","-","-","-","-","-","294","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","15 a 17 anos","278","3","4","33","13","1","-","-","-","-","-","-","224","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","18 ou 19 anos","157","3","1","18","59","5","1","-","-","-","-","-","70","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","20 a 24 anos","440","3","3","53","186","52","15","3","-","-","-","-","125","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","25 a 29 anos","450","4","2","37","183","83","39","10","-","-","-","-","92","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","30 a 34 anos","441","2","2","40","157","77","62","22","-","-","-","1","78","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","35 a 39 anos","360","-","3","33","116","78","38","15","-","-","-","-","77","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","40 a 44 anos","294","-","5","33","100","48","41","9","4","-","1","-","53","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","45 a 49 anos","272","4","5","38","87","51","22","12","-","2","-","-","51","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","50 a 54 anos","215","2","1","31","67","29","19","11","1","1","-","1","52","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","55 a 59 anos","165","5","3","21","46","21","18","8","1","-","-","-","42","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","60 a 69 anos","222","4","-","64","59","27","19","3","2","1","1","-","42","-"
"4101804003","Thomaz Coelho - Araucária (PR)","Total","70 anos ou mais","153","-","-","86","30","14","5","3","1","-","-","-","14","-"
"4101804004","Capela Velha - Araucária (PR)","Total","10 a 14 anos","2444","67","47","42","25","-","-","-","-","-","-","-","2263","-"
"4101804004","Capela Velha - Araucária (PR)","Total","15 a 19 anos","2521","28","52","379","512","49","14","1","-","-","-","-","1486","-"
"4101804004","Capela Velha - Araucária (PR)","Total","15 a 17 anos","1471","23","39","202","129","7","3","-","-","-","-","-","1068","-"
"4101804004","Capela Velha - Araucária (PR)","Total","18 ou 19 anos","1050","5","13","177","383","42","11","1","-","-","-","-","418","-"
"4101804004","Capela Velha - Araucária (PR)","Total","20 a 24 anos","2568","15","13","299","1164","284","88","12","-","-","-","-","693","-"
"4101804004","Capela Velha - Araucária (PR)","Total","25 a 29 anos","2431","19","14","267","981","389","180","46","1","-","-","1","533","-"
"4101804004","Capela Velha - Araucária (PR)","Total","30 a 34 anos","2118","16","23","213","830","358","221","49","5","2","1","1","399","-"
"4101804004","Capela Velha - Araucária (PR)","Total","35 a 39 anos","2004","10","20","259","785","340","188","41","3","1","-","-","357","-"
"4101804004","Capela Velha - Araucária (PR)","Total","40 a 44 anos","1745","17","23","232","651","272","162","62","5","2","-","3","316","-"
"4101804004","Capela Velha - Araucária (PR)","Total","45 a 49 anos","1558","9","21","211","567","223","146","44","4","-","-","-","333","-"
"4101804004","Capela Velha - Araucária (PR)","Total","50 a 54 anos","1204","13","15","195","378","168","101","30","4","1","1","-","298","-"
"4101804004","Capela Velha - Araucária (PR)","Total","55 a 59 anos","835","8","17","151","257","110","60","22","2","1","-","2","205","-"
"4101804004","Capela Velha - Araucária (PR)","Total","60 a 69 anos","881","9","17","303","220","79","38","15","-","-","-","-","200","-"
"4101804004","Capela Velha - Araucária (PR)","Total","70 anos ou mais","513","1","1","335","79","19","10","4","-","-","-","-","64","-"
"4101804005","Chapada - Araucária (PR)","Total","10 a 14 anos","41","1","-","3","2","-","-","-","-","-","-","-","35","-"
"4101804005","Chapada - Araucária (PR)","Total","15 a 19 anos","57","-","1","12","9","2","-","-","-","-","-","-","33","-"
"4101804005","Chapada - Araucária (PR)","Total","15 a 17 anos","37","-","1","11","2","2","-","-","-","-","-","-","21","-"
"4101804005","Chapada - Araucária (PR)","Total","18 ou 19 anos","20","-","-","1","7","-","-","-","-","-","-","-","12","-"
"4101804005","Chapada - Araucária (PR)","Total","20 a 24 anos","52","-","-","15","18","5","1","1","-","-","-","-","12","-"
"4101804005","Chapada - Araucária (PR)","Total","25 a 29 anos","78","-","-","17","37","14","4","-","-","-","-","-","6","-"
"4101804005","Chapada - Araucária (PR)","Total","30 a 34 anos","42","-","1","5","18","8","-","1","-","-","-","-","9","-"
"4101804005","Chapada - Araucária (PR)","Total","35 a 39 anos","49","1","1","7","25","3","3","1","-","-","-","-","8","-"
"4101804005","Chapada - Araucária (PR)","Total","40 a 44 anos","42","-","-","9","15","7","3","-","-","-","-","-","8","-"
"4101804005","Chapada - Araucária (PR)","Total","45 a 49 anos","25","-","1","4","8","4","3","1","-","1","-","-","3","-"
"4101804005","Chapada - Araucária (PR)","Total","50 a 54 anos","29","-","2","8","8","3","2","-","-","-","-","-","6","-"
"4101804005","Chapada - Araucária (PR)","Total","55 a 59 anos","17","-","-","6","1","2","2","-","-","-","-","-","6","-"
