Cod Mun,Municípios,geometry,[616]Total,[1384]Total,[1384]Até 1/2 salário mínimo,[1384]Mais de 1/2 a 1 salário mínimo,[1384]Mais de 1 a 2 salários mínimos,[1384]Mais de 2 a 5 salários mínimos,[1384]Mais de 5 a 10 salários mínimos,[1384]Mais de 10 a 20 salários mínimos,[1384]Mais de 20 salários mínimos,[1384]Sem rendimento,[1384]Sem declaração,[1394-o]Alugado,[1394-o]Cedido,[1394-o]Outra condição,[1394-o]Próprio,[1394-o]Total,[1394-b]Total,[1394-b]Tinham banheiro de uso exclusivo do domicílio - 1 banheiro,[1394-b]Tinham banheiro de uso exclusivo do domicílio - 2 banheiros,[1394-b]Tinham banheiro de uso exclusivo do domicílio - 3 banheiros,[1394-b]Tinham banheiro de uso exclusivo do domicílio - 4 banheiros ou mais,[1394-b]Tinham sanitário,[1394-b]Não tinham banheiro nem sanitário,[1552-65]Total de pessoas com 65 anos ou mais,[1552-18]Total de pessoas com 18 anos ou menos,[2009]1 dormitório,[2009]2 dormitórios,[2009]3 dormitórios,[2009]4 dormitórios,[2009]5 dormitórios,[2009]6 dormitórios ou mais,[2009]Total,[2031]Total,[2031]Empregado - com carteira de trabalho assinada,[2031]Empregado - militar e funcionário público estatutário,[2031]Empregado - outro sem carteira de trabalho assinada,[2031]Não remunerado em ajuda a membro do domicílio,[2031]Trabalhador na produção para o próprio consumo,[2031]Empregador,[2031]Conta própria,[3219]Total,[3219]1 morador,[3219]2 moradores,[3219]3 moradores,[3219]4 moradores,[3219]5 moradores,[3219]6 moradores,[3219]7 moradores,[3219]8 moradores,[3219]9 moradores,[3219]10 moradores,[3219]11 moradores,[3219]12 moradores,[3219]13 moradores,[3219]14 moradores ou mais,[3219-tipo]Total,[3219-tipo]Casa,[3219-tipo]Casa de vila ou em condomínio,[3219-tipo]Apartamento,"[3219-tipo]Habitação em casa de cômodos, cortiço ou cabeça de porco",[3219-tipo]Oca ou maloca,[3277]Até 1/4 de salário mínimo_10 a 14 anos,[3277]Até 1/4 de salário mínimo_15 a 17 anos,[3277]Até 1/4 de salário mínimo_15 a 19 anos,[3277]Até 1/4 de salário mínimo_18 ou 19 anos,[3277]Até 1/4 de salário mínimo_20 a 24 anos,[3277]Até 1/4 de salário mínimo_25 a 29 anos,[3277]Até 1/4 de salário mínimo_30 a 34 anos,[3277]Até 1/4 de salário mínimo_35 a 39 anos,[3277]Até 1/4 de salário mínimo_40 a 44 anos,[3277]Até 1/4 de salário mínimo_45 a 49 anos,[3277]Até 1/4 de salário mínimo_50 a 54 anos,[3277]Até 1/4 de salário mínimo_55 a 59 anos,[3277]Até 1/4 de salário mínimo_60 a 69 anos,[3277]Até 1/4 de salário mínimo_70 anos ou mais,[3277]Mais de 1 a 2 salários mínimos_10 a 14 anos,[3277]Mais de 1 a 2 salários mínimos_15 a 17 anos,[3277]Mais de 1 a 2 salários mínimos_15 a 19 anos,[3277]Mais de 1 a 2 salários mínimos_18 ou 19 anos,[3277]Mais de 1 a 2 salários mínimos_20 a 24 anos,[3277]Mais de 1 a 2 salários mínimos_25 a 29 anos,[3277]Mais de 1 a 2 salários mínimos_30 a 34 anos,[3277]Mais de 1 a 2 salários mínimos_35 a 39 anos,[3277]Mais de 1 a 2 salários mínimos_40 a 44 anos,[3277]Mais de 1 a 2 salários mínimos_45 a 49 anos,[3277]Mais de 1 a 2 salários mínimos_50 a 54 anos,[3277]Mais de 1 a 2 salários mínimos_55 a 59 anos,[3277]Mais de 1 a 2 salários mínimos_60 a 69 anos,[3277]Mais de 1 a 2 salários mínimos_70 anos ou mais,[3277]Mais de 1/2 a 1 salário mínimo_10 a 14 anos,[3277]Mais de 1/2 a 1 salário mínimo_15 a 17 anos,[3277]Mais de 1/2 a 1 salário mínimo_15 a 19 anos,[3277]Mais de 1/2 a 1 salário mínimo_18 ou 19 anos,[3277]Mais de 1/2 a 1 salário mínimo_20 a 24 anos,[3277]Mais de 1/2 a 1 salário mínimo_25 a 29 anos,[3277]Mais de 1/2 a 1 salário mínimo_30 a 34 anos,[3277]Mais de 1/2 a 1 salário mínimo_35 a 39 anos,[3277]Mais de 1/2 a 1 salário mínimo_40 a 44 anos,[3277]Mais de 1/2 a 1 salário mínimo_45 a 49 anos,[3277]Mais de 1/2 a 1 salário mínimo_50 a 54 anos,[3277]Mais de 1/2 a 1 salário mínimo_55 a 59 anos,[3277]Mais de 1/2 a 1 salário mínimo_60 a 69 anos,[3277]Mais de 1/2 a 1 salário mínimo_70 anos ou mais,[3277]Mais de 1/4 a 1/2 salário mínimo_10 a 14 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_15 a 17 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_15 a 19 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_18 ou 19 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_20 a 24 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_25 a 29 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_30 a 34 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_35 a 39 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_40 a 44 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_45 a 49 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_50 a 54 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_55 a 59 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_60 a 69 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_70 anos ou mais,[3277]Mais de 10 a 15 salários mínimos_10 a 14 anos,[3277]Mais de 10 a 15 salários mínimos_15 a 17 anos,[3277]Mais de 10 a 15 salários mínimos_15 a 19 anos,[3277]Mais de 10 a 15 salários mínimos_18 ou 19 anos,[3277]Mais de 10 a 15 salários mínimos_20 a 24 anos,[3277]Mais de 10 a 15 salários mínimos_25 a 29 anos,[3277]Mais de 10 a 15 salários mínimos_30 a 34 anos,[3277]Mais de 10 a 15 salários mínimos_35 a 39 anos,[3277]Mais de 10 a 15 salários mínimos_40 a 44 anos,[3277]Mais de 10 a 15 salários mínimos_45 a 49 anos,[3277]Mais de 10 a 15 salários mínimos_50 a 54 anos,[3277]Mais de 10 a 15 salários mínimos_55 a 59 anos,[3277]Mais de 10 a 15 salários mínimos_60 a 69 anos,[3277]Mais de 10 a 15 salários mínimos_70 anos ou mais,[3277]Mais de 15 a 20 salários mínimos_10 a 14 anos,[3277]Mais de 15 a 20 salários mínimos_15 a 17 anos,[3277]Mais de 15 a 20 salários mínimos_15 a 19 anos,[3277]Mais de 15 a 20 salários mínimos_18 ou 19 anos,[3277]Mais de 15 a 20 salários mínimos_20 a 24 anos,[3277]Mais de 15 a 20 salários mínimos_25 a 29 anos,[3277]Mais de 15 a 20 salários mínimos_30 a 34 anos,[3277]Mais de 15 a 20 salários mínimos_35 a 39 anos,[3277]Mais de 15 a 20 salários mínimos_40 a 44 anos,[3277]Mais de 15 a 20 salários mínimos_45 a 49 anos,[3277]Mais de 15 a 20 salários mínimos_50 a 54 anos,[3277]Mais de 15 a 20 salários mínimos_55 a 59 anos,[3277]Mais de 15 a 20 salários mínimos_60 a 69 anos,[3277]Mais de 15 a 20 salários mínimos_70 anos ou mais,[3277]Mais de 2 a 3 salários mínimos_10 a 14 anos,[3277]Mais de 2 a 3 salários mínimos_15 a 17 anos,[3277]Mais de 2 a 3 salários mínimos_15 a 19 anos,[3277]Mais de 2 a 3 salários mínimos_18 ou 19 anos,[3277]Mais de 2 a 3 salários mínimos_20 a 24 anos,[3277]Mais de 2 a 3 salários mínimos_25 a 29 anos,[3277]Mais de 2 a 3 salários mínimos_30 a 34 anos,[3277]Mais de 2 a 3 salários mínimos_35 a 39 anos,[3277]Mais de 2 a 3 salários mínimos_40 a 44 anos,[3277]Mais de 2 a 3 salários mínimos_45 a 49 anos,[3277]Mais de 2 a 3 salários mínimos_50 a 54 anos,[3277]Mais de 2 a 3 salários mínimos_55 a 59 anos,[3277]Mais de 2 a 3 salários mínimos_60 a 69 anos,[3277]Mais de 2 a 3 salários mínimos_70 anos ou mais,[3277]Mais de 20 a 30 salários mínimos_10 a 14 anos,[3277]Mais de 20 a 30 salários mínimos_15 a 17 anos,[3277]Mais de 20 a 30 salários mínimos_15 a 19 anos,[3277]Mais de 20 a 30 salários mínimos_18 ou 19 anos,[3277]Mais de 20 a 30 salários mínimos_20 a 24 anos,[3277]Mais de 20 a 30 salários mínimos_25 a 29 anos,[3277]Mais de 20 a 30 salários mínimos_30 a 34 anos,[3277]Mais de 20 a 30 salários mínimos_35 a 39 anos,[3277]Mais de 20 a 30 salários mínimos_40 a 44 anos,[3277]Mais de 20 a 30 salários mínimos_45 a 49 anos,[3277]Mais de 20 a 30 salários mínimos_50 a 54 anos,[3277]Mais de 20 a 30 salários mínimos_55 a 59 anos,[3277]Mais de 20 a 30 salários mínimos_60 a 69 anos,[3277]Mais de 20 a 30 salários mínimos_70 anos ou mais,[3277]Mais de 3 a 5 salários mínimos_10 a 14 anos,[3277]Mais de 3 a 5 salários mínimos_15 a 17 anos,[3277]Mais de 3 a 5 salários mínimos_15 a 19 anos,[3277]Mais de 3 a 5 salários mínimos_18 ou 19 anos,[3277]Mais de 3 a 5 salários mínimos_20 a 24 anos,[3277]Mais de 3 a 5 salários mínimos_25 a 29 anos,[3277]Mais de 3 a 5 salários mínimos_30 a 34 anos,[3277]Mais de 3 a 5 salários mínimos_35 a 39 anos,[3277]Mais de 3 a 5 salários mínimos_40 a 44 anos,[3277]Mais de 3 a 5 salários mínimos_45 a 49 anos,[3277]Mais de 3 a 5 salários mínimos_50 a 54 anos,[3277]Mais de 3 a 5 salários mínimos_55 a 59 anos,[3277]Mais de 3 a 5 salários mínimos_60 a 69 anos,[3277]Mais de 3 a 5 salários mínimos_70 anos ou mais,[3277]Mais de 30 salários mínimos_10 a 14 anos,[3277]Mais de 30 salários mínimos_15 a 17 anos,[3277]Mais de 30 salários mínimos_15 a 19 anos,[3277]Mais de 30 salários mínimos_18 ou 19 anos,[3277]Mais de 30 salários mínimos_20 a 24 anos,[3277]Mais de 30 salários mínimos_25 a 29 anos,[3277]Mais de 30 salários mínimos_30 a 34 anos,[3277]Mais de 30 salários mínimos_35 a 39 anos,[3277]Mais de 30 salários mínimos_40 a 44 anos,[3277]Mais de 30 salários mínimos_45 a 49 anos,[3277]Mais de 30 salários mínimos_50 a 54 anos,[3277]Mais de 30 salários mínimos_55 a 59 anos,[3277]Mais de 30 salários mínimos_60 a 69 anos,[3277]Mais de 30 salários mínimos_70 anos ou mais,[3277]Mais de 5 a 10 salários mínimos_10 a 14 anos,[3277]Mais de 5 a 10 salários mínimos_15 a 17 anos,[3277]Mais de 5 a 10 salários mínimos_15 a 19 anos,[3277]Mais de 5 a 10 salários mínimos_18 ou 19 anos,[3277]Mais de 5 a 10 salários mínimos_20 a 24 anos,[3277]Mais de 5 a 10 salários mínimos_25 a 29 anos,[3277]Mais de 5 a 10 salários mínimos_30 a 34 anos,[3277]Mais de 5 a 10 salários mínimos_35 a 39 anos,[3277]Mais de 5 a 10 salários mínimos_40 a 44 anos,[3277]Mais de 5 a 10 salários mínimos_45 a 49 anos,[3277]Mais de 5 a 10 salários mínimos_50 a 54 anos,[3277]Mais de 5 a 10 salários mínimos_55 a 59 anos,[3277]Mais de 5 a 10 salários mínimos_60 a 69 anos,[3277]Mais de 5 a 10 salários mínimos_70 anos ou mais,[3277]Sem declaração_10 a 14 anos,[3277]Sem declaração_15 a 17 anos,[3277]Sem declaração_15 a 19 anos,[3277]Sem declaração_18 ou 19 anos,[3277]Sem declaração_20 a 24 anos,[3277]Sem declaração_25 a 29 anos,[3277]Sem declaração_30 a 34 anos,[3277]Sem declaração_35 a 39 anos,[3277]Sem declaração_40 a 44 anos,[3277]Sem declaração_45 a 49 anos,[3277]Sem declaração_50 a 54 anos,[3277]Sem declaração_55 a 59 anos,[3277]Sem declaração_60 a 69 anos,[3277]Sem declaração_70 anos ou mais,[3277]Sem rendimento_10 a 14 anos,[3277]Sem rendimento_15 a 17 anos,[3277]Sem rendimento_15 a 19 anos,[3277]Sem rendimento_18 ou 19 anos,[3277]Sem rendimento_20 a 24 anos,[3277]Sem rendimento_25 a 29 anos,[3277]Sem rendimento_30 a 34 anos,[3277]Sem rendimento_35 a 39 anos,[3277]Sem rendimento_40 a 44 anos,[3277]Sem rendimento_45 a 49 anos,[3277]Sem rendimento_50 a 54 anos,[3277]Sem rendimento_55 a 59 anos,[3277]Sem rendimento_60 a 69 anos,[3277]Sem rendimento_70 anos ou mais,[3277]Total_10 a 14 anos,[3277]Total_15 a 17 anos,[3277]Total_15 a 19 anos,[3277]Total_18 ou 19 anos,[3277]Total_20 a 24 anos,[3277]Total_25 a 29 anos,[3277]Total_30 a 34 anos,[3277]Total_35 a 39 anos,[3277]Total_40 a 44 anos,[3277]Total_45 a 49 anos,[3277]Total_50 a 54 anos,[3277]Total_55 a 59 anos,[3277]Total_60 a 69 anos,[3277]Total_70 anos ou mais,[3573]Total,[3603]Total,[3603]Município de residência,[3603]Município de residência - no domicílio de residência,[3603]Município de residência - fora do domicílio de residência,[3603]Outro município,[3603]País estrangeiro,[3603]Mais de um município ou país,[3604]Até cinco minutos,[3604]De seis minutos até meia hora,[3604]Mais de meia hora até uma hora,[3604]Mais de uma hora até duas horas,Score
2600054,Abreu e Lima (PE),"POLYGON ((-34.89650777799929 -7.917864894871139, -34.896276 -7.918082, -34.895827999999995 -7.918704, -34.89567299999999 -7.919188999999999, -34.895467999999994 -7.919763999999999, -34.895403 -7.920134999999998, -34.89541024159689 -7.92024486032374, -34.895444 -7.920757, -34.895883999999995 -7.922046, -34.896007 -7.9223659999999985, -34.896463999999995 -7.923654999999998, -34.896546 -7.923829999999999, -34.89690999999999 -7.924804999999999, -34.897756 -7.927337999999999, -34.89816599999999 -7.928130999999999, -34.898489 -7.928531999999999, -34.89880799999999 -7.928901999999999, -34.89913899999999 -7.9292929999999995, -34.89954856895079 -7.9297124032334985, -34.900541347301996 -7.929858220571958, -34.901792434893494 -7.930294469604679, -34.90317620962739 -7.9312213001225, -34.904210341675594 -7.932283094682049, -34.9053879764587 -7.934278437043709, -34.90539698715439 -7.934293704444979, -34.9061391435652 -7.935186903665059, -34.906397087625095 -7.935497344199899, -34.90717132525509 -7.935900009353469, -34.90853189994739 -7.9360407274402185, -34.9100375645576 -7.935843657281978, -34.9125462878212 -7.934397895179249, -34.9125540942002 -7.9336298540996, -34.912578134684196 -7.931264598804779, -34.91288757402049 -7.929900781946479, -34.9132947235082 -7.929113569213749, -34.91404627044339 -7.9281868586172894, -34.914798815605096 -7.927599998419639, -34.9157561420441 -7.927116423065179, -34.91731600341889 -7.926943057372309, -34.918181974565 -7.926965230554879, -34.9183374263321 -7.9270260902649685, -34.9185197446715 -7.92709746829741, -34.920354546063294 -7.92834285213015, -34.9207415927616 -7.928605562689869, -34.9211450239482 -7.928879394331609, -34.92178043800969 -7.929310685916009, -34.922862297745894 -7.929906908535429, -34.923583832834595 -7.93000690977445, -34.92474117115229 -7.9295485764684095, -34.9253067963507 -7.9293245755317585, -34.9259508198017 -7.929069527035578, -34.92611850669509 -7.929003119065639, -34.927419563514704 -7.928241786669709, -34.92816805734189 -7.927550945216888, -34.9282392014467 -7.92748528095232, -34.9285934073464 -7.926874188367249, -34.9287170863867 -7.9266607217592995, -34.92864483590439 -7.925873205970468, -34.92908903624709 -7.92556380571633, -34.93024704959039 -7.92517114542615, -34.93032543763029 -7.925144565533369, -34.93047787862899 -7.925092875691348, -34.9321936932261 -7.92484724188375, -34.9338406075877 -7.924941889158099, -34.935196475279795 -7.925280435397529, -34.9360156062714 -7.92548496399456, -34.936441157834494 -7.92559121984989, -34.9386872226041 -7.926152039158229, -34.939927630911 -7.925880594559919, -34.94165052465959 -7.925296220272848, -34.94325969963039 -7.92446916089091, -34.94767218382019 -7.9210944375071595, -34.949178809749 -7.920265425256488, -34.950020023915286 -7.920006636973769, -34.9522352782116 -7.920138687425689, -34.954552854524295 -7.920428799050178, -34.957775369738 -7.92003713151769, -34.95887046374469 -7.919518083466029, -34.95910088110439 -7.919296860317068, -34.959254607005604 -7.919149268451699, -34.95965914279219 -7.918760874622789, -34.96044789447389 -7.91692387215414, -34.96083032215459 -7.916033198181799, -34.961004021097594 -7.915886735536079, -34.96123891420349 -7.915688674078879, -34.961892148769095 -7.915583054603379, -34.9650860114094 -7.916593389755009, -34.967681515124696 -7.91714779687203, -34.97063682317079 -7.9175435289070695, -34.9806836489698 -7.919499416788289, -34.985596498889294 -7.920197010434299, -34.986539970737 -7.920154561944738, -34.9882149200795 -7.920079372480428, -34.99744780633729 -7.9189918095482295, -35.00782029062539 -7.916597553690639, -35.0115658494137 -7.91630956008879, -35.01828786869309 -7.915792708357609, -35.0206546471977 -7.91602196622941, -35.0223905064676 -7.916920310440899, -35.0238406546852 -7.91821502919011, -35.024738774757495 -7.91951082559865, -35.024950202044295 -7.920469589473649, -35.024879611698694 -7.92190066875936, -35.0248058745195 -7.923395543858138, -35.024951892041 -7.925004899055329, -35.025054994820195 -7.9252554872632395, -35.025209157172796 -7.9256301742306, -35.025233513126594 -7.9256893706448395, -35.025373779914105 -7.9258189654129385, -35.0257492534642 -7.926165871537409, -35.026540254244594 -7.926504869218059, -35.02747867281089 -7.9266789151356996, -35.0279828702928 -7.926772427259769, -35.0280898425095 -7.926779348205059, -35.031899210634194 -7.927025808727459, -35.03277312811099 -7.925895459893759, -35.03496195014209 -7.923064377445348, -35.0376699628187 -7.91956175957613, -35.037961743351886 -7.919184362631729, -35.04021390819619 -7.916660831640449, -35.04221303921979 -7.9147437239377485, -35.0445386152488 -7.91166421295595, -35.0460188015542 -7.910293959081288, -35.0476818960162 -7.909105879358979, -35.0484475623893 -7.908762422657199, -35.05071579544649 -7.907744956209569, -35.062673563788096 -7.90551924492104, -35.063304492581096 -7.9051298832478984, -35.06360932144379 -7.90494018766171, -35.0640353240384 -7.9046750854297585, -35.0643043704075 -7.904316586418739, -35.0643669317021 -7.904103878017258, -35.06443574912609 -7.903634668308129, -35.06437318783149 -7.902683736630959, -35.0643297842677 -7.90243778310257, -35.06431688266639 -7.90236467402875, -35.064310626536994 -7.902001818520349, -35.0643231387959 -7.90170152430651, -35.064448261384996 -7.90135118105702, -35.064585896233 -7.90113221652609, -35.065477689805704 -7.899979662905949, -35.066159686815695 -7.899098250270999, -35.06625009032879 -7.8990348998997995, -35.06643383408519 -7.898906141240088, -35.06689507751159 -7.89880831331382, -35.07050240729619 -7.899487250475589, -35.07390204375909 -7.899585273454589, -35.07655357871329 -7.897991834878759, -35.0787982265432 -7.896247738387139, -35.08336721404439 -7.89185583906869, -35.091719241796994 -7.887143199286109, -35.09582225898579 -7.886219669064859, -35.096692085673 -7.885274898853039, -35.097423703506095 -7.884480245452249, -35.098263450467 -7.882973571335349, -35.103568281904 -7.873452443920648, -35.1102866128511 -7.863851980914699, -35.110922582844 -7.862116498986779, -35.110855347964204 -7.86072061899084, -35.11083195158349 -7.860234880934549, -35.110991396145394 -7.859904329903898, -35.112106739689395 -7.857592065668159, -35.11700292963501 -7.854178531762219, -35.117669526152994 -7.85381235565416, -35.1194335780817 -7.85284332318504, -35.12222357113089 -7.851742438519729, -35.123182210756895 -7.850381345460979, -35.1231764128664 -7.8493408012154795, -35.123364351014786 -7.848640959983179, -35.14006313198149 -7.7944527375343196, -35.13495368527279 -7.799320658208039, -35.130634002813295 -7.803964002167229, -35.12723612780809 -7.80876472159342, -35.1253794113062 -7.8105750358927395, -35.12444941426379 -7.81090069166309, -35.1234581331901 -7.810963458556209, -35.1218934250592 -7.81143850156751, -35.121509238594086 -7.811555139994649, -35.11970712959959 -7.812580814197039, -35.118509126094295 -7.814783160794509, -35.116803619751195 -7.816676170398718, -35.116162085051 -7.817296619772659, -35.11467942445509 -7.818087507995379, -35.11216755537349 -7.819890353477849, -35.10748225197729 -7.823709525837659, -35.10602477731919 -7.825145585574859, -35.101571101232395 -7.830626891039168, -35.1005741251833 -7.8296636923206595, -35.1002250342121 -7.82932588124512, -35.09998806478089 -7.828686205163109, -35.09998568403459 -7.82813467333248, -35.1017330994671 -7.825291216196719, -35.102138766477495 -7.824475300767238, -35.102567550393104 -7.823105492003469, -35.1025290536668 -7.821245978506649, -35.101914024184 -7.815828327857659, -35.1001490948976 -7.808536709544368, -35.1002329251632 -7.807691654918228, -35.100533363410094 -7.806775052045529, -35.10169041273029 -7.8049645709058595, -35.1027648282445 -7.80397341602057, -35.10470855577029 -7.802536385192369, -35.104065167473294 -7.801988591754579, -35.1033081122839 -7.8019917105988394, -35.10152069377949 -7.802975834977609, -35.0992867174523 -7.804701131097708, -35.09381349523609 -7.8060381150739, -35.091990732345096 -7.80553904504664, -35.0908246909752 -7.80539851602852, -35.08995095759249 -7.805431860015329, -35.08931057519 -7.80563829171882, -35.0885521537129 -7.805612111221979, -35.0880273255557 -7.80538370625689, -35.087586434549394 -7.804892618060759, -35.086679048848794 -7.804284681030019, -35.085951836610604 -7.8041730824325395, -35.084569158322495 -7.80451375649713, -35.0835768546403 -7.804228580310159, -35.083138897068395 -7.80425894264701, -35.08055011356859 -7.8055523654428285, -35.0758062482965 -7.80720592913379, -35.0731801207925 -7.8083645199927805, -35.07053696378479 -7.810120912909529, -35.07010319073619 -7.811111544205909, -35.069611220803296 -7.811696069148299, -35.068375033408 -7.811716503368979, -35.0541057375452 -7.880037624693349, -35.02347458732589 -7.888006320303029, -35.02325676152999 -7.888063061959089, -34.998999546051294 -7.89436814850569, -34.99688702235619 -7.8949172488235195, -34.977235897453795 -7.900025091615978, -34.93796902602389 -7.893881027919338, -34.9307827815508 -7.892755953114859, -34.930175648077096 -7.8922937515252, -34.929873765068194 -7.89190310390306, -34.92936844080319 -7.89124706956188, -34.928060096138594 -7.890124670253519, -34.926580852754796 -7.889503784893529, -34.9252235729346 -7.888647035491399, -34.923242959654104 -7.886924090781809, -34.9218575956223 -7.88642914378004, -34.918114307249496 -7.886038241426229, -34.9139076927696 -7.886934179363829, -34.9131536142157 -7.887252537189148, -34.912148217670094 -7.887319758048699, -34.9114715023252 -7.887118449230899, -34.91079478698039 -7.886917140413109, -34.9105904355974 -7.886909526475529, -34.9096475588766 -7.886874395788439, -34.90862424678119 -7.887012912965879, -34.9084113739098 -7.88704146216128, -34.907869783921996 -7.88663579951184, -34.90762597556919 -7.886453181766768, -34.907549328915294 -7.886445631219599, -34.9074506048176 -7.886435905798859, -34.907248292682 -7.886415975805219, -34.9070418928177 -7.886395643124899, -34.906893233072395 -7.88638099848794, -34.905988515413 -7.88629187374446, -34.90586213471019 -7.886279423840779, -34.90535266118519 -7.886229235036838, -34.90467384709139 -7.88616236430501, -34.9043236971293 -7.886127870642559, -34.904282179273295 -7.886123780672358, -34.90428212254969 -7.8861237750844495, -34.9042363607272 -7.886119267036399, -34.90398646992219 -7.886094650015089, -34.9039412992602 -7.88609020020291, -34.90318613588609 -7.886015808218499, -34.902561997978694 -7.88595432369865, -34.90216037843729 -7.8859147597106585, -34.9014322951748 -7.886106357700939, -34.90105439162289 -7.886288583178638, -34.9003480292903 -7.886629191815018, -34.9001697346789 -7.886636923169759, -34.89679040192419 -7.886762709539379, -34.8936197570594 -7.887062234075049, -34.8910367351249 -7.88758449973874, -34.88817083815019 -7.8877178352822686, -34.8867334966544 -7.88879156741654, -34.884191459567504 -7.889215143329389, -34.884106516595594 -7.88932128395728, -34.88184545666809 -7.8921730009491995, -34.880237932033396 -7.89281630075037, -34.877787796124096 -7.8921301528960885, -34.8735572742588 -7.892095219251329, -34.870677511591595 -7.891033557983908, -34.868171578678 -7.89090863195025, -34.86623613540689 -7.8911181233886385, -34.8658287711512 -7.894556865487429, -34.86524783416279 -7.89613418657213, -34.8609864127794 -7.8972206430295895, -34.8607539334557 -7.89870494584614, -34.8627548206062 -7.901706836638999, -34.8631692297794 -7.9039776041367595, -34.861852919258496 -7.9058188964412395, -34.861198485753505 -7.90762029281958, -34.8609686746466 -7.90973009161327, -34.86200445070659 -7.910566925714189, -34.865369171904504 -7.911379733860368, -34.8657200283366 -7.911464489461009, -34.8667215745666 -7.911346737059869, -34.8673902246811 -7.910653449701529, -34.86986828836601 -7.910167462796279, -34.871689277481195 -7.909809902537468, -34.8727210908925 -7.90998942115594, -34.87459963894189 -7.910972710525968, -34.8756317459475 -7.911298093095748, -34.8805116484195 -7.913459351336359, -34.88136128071679 -7.91374678810465, -34.8826860457566 -7.913742567992699, -34.883312195626786 -7.914033166078369, -34.88415782184249 -7.914138539935548, -34.8849303285255 -7.914026242412449, -34.8855172386811 -7.91365620856552, -34.88628464941439 -7.9126625358214895, -34.88661665487139 -7.9124401508894096, -34.88698136861379 -7.912255220739709, -34.88745901499139 -7.912252797146699, -34.8885439923082 -7.911642688593059, -34.88968275234569 -7.911674113940029, -34.8903824425271 -7.911926714618819, -34.8913763930709 -7.912766098206319, -34.89336523107619 -7.9129047885923285, -34.89402985767889 -7.913340344830349, -34.89428887571529 -7.91407575966287, -34.89476993816599 -7.914438998620819, -34.894993007301494 -7.914805622520388, -34.894978171289395 -7.915667292291539, -34.895200573045585 -7.916142858388259, -34.89597551383069 -7.91694873972061, -34.89650777799929 -7.917864894871139))",1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,137
