Cod Mun,Municípios,[616]Situação do domicílio,[616]Grupo de idade,[616]Total,[1384]Total,[1384]Até 1/2 salário mínimo,[1384]Mais de 1/2 a 1 salário mínimo,[1384]Mais de 1 a 2 salários mínimos,[1384]Mais de 2 a 5 salários mínimos,[1384]Mais de 5 a 10 salários mínimos,[1384]Mais de 10 a 20 salários mínimos,[1384]Mais de 20 salários mínimos,[1384]Sem rendimento,[1384]Sem declaração,[1394]Outra condição,[1394]Próprio,[1394]Total_x,[1394]Condição de ocupação do domicílio,[1394]Tipo de esgotamento sanitário,[1394]Total_y,[1394]Tinham banheiro de uso exclusivo do domicílio - 1 banheiro,[1394]Tinham banheiro de uso exclusivo do domicílio - 2 banheiros,[1394]Tinham banheiro de uso exclusivo do domicílio - 3 banheiros,[1394]Tinham banheiro de uso exclusivo do domicílio - 4 banheiros ou mais,[1394]Tinham sanitário,[1394]Não tinham banheiro nem sanitário,[1552]Unnamed: 2_x,[1552]Unnamed: 2_y,[2009]3 dormitórios,[2009]4 dormitórios,[2009]5 dormitórios,[2009]6 dormitórios ou mais,[2009]Total,[2031]Total,[2031]Empregado - com carteira de trabalho assinada,[2031]Empregado - militar e funcionário público estatutário,[2031]Empregado - outro sem carteira de trabalho assinada,[2031]Não remunerado em ajuda a membro do domicílio,[2031]Trabalhador na produção para o próprio consumo,[2031]Empregador,[2031]Conta própria,[3219]Condição de ocupação do domicílio_x,[3219]Existência de banheiro ou sanitário e esgotamento sanitário_x,[3219]Total_x,[3219]Total.1,[3219]Total.2,[3219]Total.3,[3219]Total.4,[3219]Total.5,[3219]Total.6,[3219]Total.7,[3219]Total.8,[3219]Total.9,[3219]Total.10,[3219]Total.11,[3219]Total.12,[3219]Total.13,[3219]Total.14,[3219]Condição de ocupação do domicílio_y,[3219]Existência de banheiro ou sanitário e esgotamento sanitário_y,[3219]Total_y,[3219]Casa,[3219]Casa de vila ou em condomínio,[3219]Apartamento,"[3219]Habitação em casa de cômodos, cortiço ou cabeça de porco",[3219]Oca ou maloca,[3277]Até 1/4 de salário mínimo_10 a 14 anos,[3277]Até 1/4 de salário mínimo_15 a 17 anos,[3277]Até 1/4 de salário mínimo_15 a 19 anos,[3277]Até 1/4 de salário mínimo_18 ou 19 anos,[3277]Até 1/4 de salário mínimo_20 a 24 anos,[3277]Até 1/4 de salário mínimo_25 a 29 anos,[3277]Até 1/4 de salário mínimo_30 a 34 anos,[3277]Até 1/4 de salário mínimo_35 a 39 anos,[3277]Até 1/4 de salário mínimo_40 a 44 anos,[3277]Até 1/4 de salário mínimo_45 a 49 anos,[3277]Até 1/4 de salário mínimo_50 a 54 anos,[3277]Até 1/4 de salário mínimo_55 a 59 anos,[3277]Até 1/4 de salário mínimo_60 a 69 anos,[3277]Até 1/4 de salário mínimo_70 anos ou mais,[3277]Mais de 1 a 2 salários mínimos_10 a 14 anos,[3277]Mais de 1 a 2 salários mínimos_15 a 17 anos,[3277]Mais de 1 a 2 salários mínimos_15 a 19 anos,[3277]Mais de 1 a 2 salários mínimos_18 ou 19 anos,[3277]Mais de 1 a 2 salários mínimos_20 a 24 anos,[3277]Mais de 1 a 2 salários mínimos_25 a 29 anos,[3277]Mais de 1 a 2 salários mínimos_30 a 34 anos,[3277]Mais de 1 a 2 salários mínimos_35 a 39 anos,[3277]Mais de 1 a 2 salários mínimos_40 a 44 anos,[3277]Mais de 1 a 2 salários mínimos_45 a 49 anos,[3277]Mais de 1 a 2 salários mínimos_50 a 54 anos,[3277]Mais de 1 a 2 salários mínimos_55 a 59 anos,[3277]Mais de 1 a 2 salários mínimos_60 a 69 anos,[3277]Mais de 1 a 2 salários mínimos_70 anos ou mais,[3277]Mais de 1/2 a 1 salário mínimo_10 a 14 anos,[3277]Mais de 1/2 a 1 salário mínimo_15 a 17 anos,[3277]Mais de 1/2 a 1 salário mínimo_15 a 19 anos,[3277]Mais de 1/2 a 1 salário mínimo_18 ou 19 anos,[3277]Mais de 1/2 a 1 salário mínimo_20 a 24 anos,[3277]Mais de 1/2 a 1 salário mínimo_25 a 29 anos,[3277]Mais de 1/2 a 1 salário mínimo_30 a 34 anos,[3277]Mais de 1/2 a 1 salário mínimo_35 a 39 anos,[3277]Mais de 1/2 a 1 salário mínimo_40 a 44 anos,[3277]Mais de 1/2 a 1 salário mínimo_45 a 49 anos,[3277]Mais de 1/2 a 1 salário mínimo_50 a 54 anos,[3277]Mais de 1/2 a 1 salário mínimo_55 a 59 anos,[3277]Mais de 1/2 a 1 salário mínimo_60 a 69 anos,[3277]Mais de 1/2 a 1 salário mínimo_70 anos ou mais,[3277]Mais de 1/4 a 1/2 salário mínimo_10 a 14 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_15 a 17 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_15 a 19 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_18 ou 19 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_20 a 24 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_25 a 29 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_30 a 34 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_35 a 39 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_40 a 44 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_45 a 49 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_50 a 54 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_55 a 59 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_60 a 69 anos,[3277]Mais de 1/4 a 1/2 salário mínimo_70 anos ou mais,[3277]Mais de 10 a 15 salários mínimos_10 a 14 anos,[3277]Mais de 10 a 15 salários mínimos_15 a 17 anos,[3277]Mais de 10 a 15 salários mínimos_15 a 19 anos,[3277]Mais de 10 a 15 salários mínimos_18 ou 19 anos,[3277]Mais de 10 a 15 salários mínimos_20 a 24 anos,[3277]Mais de 10 a 15 salários mínimos_25 a 29 anos,[3277]Mais de 10 a 15 salários mínimos_30 a 34 anos,[3277]Mais de 10 a 15 salários mínimos_35 a 39 anos,[3277]Mais de 10 a 15 salários mínimos_40 a 44 anos,[3277]Mais de 10 a 15 salários mínimos_45 a 49 anos,[3277]Mais de 10 a 15 salários mínimos_50 a 54 anos,[3277]Mais de 10 a 15 salários mínimos_55 a 59 anos,[3277]Mais de 10 a 15 salários mínimos_60 a 69 anos,[3277]Mais de 10 a 15 salários mínimos_70 anos ou mais,[3277]Mais de 15 a 20 salários mínimos_10 a 14 anos,[3277]Mais de 15 a 20 salários mínimos_15 a 17 anos,[3277]Mais de 15 a 20 salários mínimos_15 a 19 anos,[3277]Mais de 15 a 20 salários mínimos_18 ou 19 anos,[3277]Mais de 15 a 20 salários mínimos_20 a 24 anos,[3277]Mais de 15 a 20 salários mínimos_25 a 29 anos,[3277]Mais de 15 a 20 salários mínimos_30 a 34 anos,[3277]Mais de 15 a 20 salários mínimos_35 a 39 anos,[3277]Mais de 15 a 20 salários mínimos_40 a 44 anos,[3277]Mais de 15 a 20 salários mínimos_45 a 49 anos,[3277]Mais de 15 a 20 salários mínimos_50 a 54 anos,[3277]Mais de 15 a 20 salários mínimos_55 a 59 anos,[3277]Mais de 15 a 20 salários mínimos_60 a 69 anos,[3277]Mais de 15 a 20 salários mínimos_70 anos ou mais,[3277]Mais de 2 a 3 salários mínimos_10 a 14 anos,[3277]Mais de 2 a 3 salários mínimos_15 a 17 anos,[3277]Mais de 2 a 3 salários mínimos_15 a 19 anos,[3277]Mais de 2 a 3 salários mínimos_18 ou 19 anos,[3277]Mais de 2 a 3 salários mínimos_20 a 24 anos,[3277]Mais de 2 a 3 salários mínimos_25 a 29 anos,[3277]Mais de 2 a 3 salários mínimos_30 a 34 anos,[3277]Mais de 2 a 3 salários mínimos_35 a 39 anos,[3277]Mais de 2 a 3 salários mínimos_40 a 44 anos,[3277]Mais de 2 a 3 salários mínimos_45 a 49 anos,[3277]Mais de 2 a 3 salários mínimos_50 a 54 anos,[3277]Mais de 2 a 3 salários mínimos_55 a 59 anos,[3277]Mais de 2 a 3 salários mínimos_60 a 69 anos,[3277]Mais de 2 a 3 salários mínimos_70 anos ou mais,[3277]Mais de 20 a 30 salários mínimos_10 a 14 anos,[3277]Mais de 20 a 30 salários mínimos_15 a 17 anos,[3277]Mais de 20 a 30 salários mínimos_15 a 19 anos,[3277]Mais de 20 a 30 salários mínimos_18 ou 19 anos,[3277]Mais de 20 a 30 salários mínimos_20 a 24 anos,[3277]Mais de 20 a 30 salários mínimos_25 a 29 anos,[3277]Mais de 20 a 30 salários mínimos_30 a 34 anos,[3277]Mais de 20 a 30 salários mínimos_35 a 39 anos,[3277]Mais de 20 a 30 salários mínimos_40 a 44 anos,[3277]Mais de 20 a 30 salários mínimos_45 a 49 anos,[3277]Mais de 20 a 30 salários mínimos_50 a 54 anos,[3277]Mais de 20 a 30 salários mínimos_55 a 59 anos,[3277]Mais de 20 a 30 salários mínimos_60 a 69 anos,[3277]Mais de 20 a 30 salários mínimos_70 anos ou mais,[3277]Mais de 3 a 5 salários mínimos_10 a 14 anos,[3277]Mais de 3 a 5 salários mínimos_15 a 17 anos,[3277]Mais de 3 a 5 salários mínimos_15 a 19 anos,[3277]Mais de 3 a 5 salários mínimos_18 ou 19 anos,[3277]Mais de 3 a 5 salários mínimos_20 a 24 anos,[3277]Mais de 3 a 5 salários mínimos_25 a 29 anos,[3277]Mais de 3 a 5 salários mínimos_30 a 34 anos,[3277]Mais de 3 a 5 salários mínimos_35 a 39 anos,[3277]Mais de 3 a 5 salários mínimos_40 a 44 anos,[3277]Mais de 3 a 5 salários mínimos_45 a 49 anos,[3277]Mais de 3 a 5 salários mínimos_50 a 54 anos,[3277]Mais de 3 a 5 salários mínimos_55 a 59 anos,[3277]Mais de 3 a 5 salários mínimos_60 a 69 anos,[3277]Mais de 3 a 5 salários mínimos_70 anos ou mais,[3277]Mais de 30 salários mínimos_10 a 14 anos,[3277]Mais de 30 salários mínimos_15 a 17 anos,[3277]Mais de 30 salários mínimos_15 a 19 anos,[3277]Mais de 30 salários mínimos_18 ou 19 anos,[3277]Mais de 30 salários mínimos_20 a 24 anos,[3277]Mais de 30 salários mínimos_25 a 29 anos,[3277]Mais de 30 salários mínimos_30 a 34 anos,[3277]Mais de 30 salários mínimos_35 a 39 anos,[3277]Mais de 30 salários mínimos_40 a 44 anos,[3277]Mais de 30 salários mínimos_45 a 49 anos,[3277]Mais de 30 salários mínimos_50 a 54 anos,[3277]Mais de 30 salários mínimos_55 a 59 anos,[3277]Mais de 30 salários mínimos_60 a 69 anos,[3277]Mais de 30 salários mínimos_70 anos ou mais,[3277]Mais de 5 a 10 salários mínimos_10 a 14 anos,[3277]Mais de 5 a 10 salários mínimos_15 a 17 anos,[3277]Mais de 5 a 10 salários mínimos_15 a 19 anos,[3277]Mais de 5 a 10 salários mínimos_18 ou 19 anos,[3277]Mais de 5 a 10 salários mínimos_20 a 24 anos,[3277]Mais de 5 a 10 salários mínimos_25 a 29 anos,[3277]Mais de 5 a 10 salários mínimos_30 a 34 anos,[3277]Mais de 5 a 10 salários mínimos_35 a 39 anos,[3277]Mais de 5 a 10 salários mínimos_40 a 44 anos,[3277]Mais de 5 a 10 salários mínimos_45 a 49 anos,[3277]Mais de 5 a 10 salários mínimos_50 a 54 anos,[3277]Mais de 5 a 10 salários mínimos_55 a 59 anos,[3277]Mais de 5 a 10 salários mínimos_60 a 69 anos,[3277]Mais de 5 a 10 salários mínimos_70 anos ou mais,[3277]Sem declaração_10 a 14 anos,[3277]Sem declaração_15 a 17 anos,[3277]Sem declaração_15 a 19 anos,[3277]Sem declaração_18 ou 19 anos,[3277]Sem declaração_20 a 24 anos,[3277]Sem declaração_25 a 29 anos,[3277]Sem declaração_30 a 34 anos,[3277]Sem declaração_35 a 39 anos,[3277]Sem declaração_40 a 44 anos,[3277]Sem declaração_45 a 49 anos,[3277]Sem declaração_50 a 54 anos,[3277]Sem declaração_55 a 59 anos,[3277]Sem declaração_60 a 69 anos,[3277]Sem declaração_70 anos ou mais,[3277]Sem rendimento_10 a 14 anos,[3277]Sem rendimento_15 a 17 anos,[3277]Sem rendimento_15 a 19 anos,[3277]Sem rendimento_18 ou 19 anos,[3277]Sem rendimento_20 a 24 anos,[3277]Sem rendimento_25 a 29 anos,[3277]Sem rendimento_30 a 34 anos,[3277]Sem rendimento_35 a 39 anos,[3277]Sem rendimento_40 a 44 anos,[3277]Sem rendimento_45 a 49 anos,[3277]Sem rendimento_50 a 54 anos,[3277]Sem rendimento_55 a 59 anos,[3277]Sem rendimento_60 a 69 anos,[3277]Sem rendimento_70 anos ou mais,[3277]Total_10 a 14 anos,[3277]Total_15 a 17 anos,[3277]Total_15 a 19 anos,[3277]Total_18 ou 19 anos,[3277]Total_20 a 24 anos,[3277]Total_25 a 29 anos,[3277]Total_30 a 34 anos,[3277]Total_35 a 39 anos,[3277]Total_40 a 44 anos,[3277]Total_45 a 49 anos,[3277]Total_50 a 54 anos,[3277]Total_55 a 59 anos,[3277]Total_60 a 69 anos,[3277]Total_70 anos ou mais,[3573]Naturalidade em relação ao município,[3573]Grupo de idade,[3573]Total,[3603]Classes de rendimento nominal mensal domiciliar per capita,[3603]Total,[3603]Total.1,[3603]Total.2,[3603]Total.3,[3603]Total.4,[3603]Total.5,[3603]Total.6,[3604]Grupos de horas habitualmente trabalhadas por semana no trabalho principal,[3604]Total,[3604]Total.1,[3604]Total.2,[3604]Total.3,[3604]Total.4,geometry,Centroides
2300101,Abaiara (CE),Total,Total,3759.0,8650.0,2299.0,2361.0,458.0,133.0,21,2,3,3373.0,-,,,,Total,Total,2784,1742,156,26,10,547,303,972.0,3849.0,,,,,,3406.0,607.0,33,1765.0,65,122,4,809.0,Total,Total,2784,223,484,663,603,400,197,111,51,24,17,7,2,-,2,Total,Total,2784.0,2784.0,-,-,-,-,27,45,90,45,176,187,168,137,127,104,100,63,5,3,1,1,7,6,41,36,38,45,39,27,20,36,71,97,4,23,68,45,166,187,183,171,126,125,121,134,569,507,8,21,64,43,147,175,212,160,127,76,67,55,17,4,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,9,9,18,8,10,9,8,5,6,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,6,4,7,4,12,2,1,5,3,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,1,1,4,3,2,3,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1097,581,817,236,441,258,192,127,125,85,113,67,39,12,1137,671,1046,375,978,859,808,669,560,442,435,365,716,635,Total,Total,354,Total,3406.0,2881.0,348.0,2533.0,510,-,15,Total,624.0,1682.0,252.0,74,-,"POLYGON ((-39.0824566557438 -7.295769153836179, -39.083474351503796 -7.292257424598759, -39.0870695590105 -7.288539085972619, -39.08977758098369 -7.284955133812769, -39.0910468403264 -7.283126384243859, -39.09094277023249 -7.282113238629369, -39.09056934754089 -7.281499966174319, -39.08786160184049 -7.280975982228689, -39.08520070263549 -7.280057836676919, -39.083239359803 -7.27795754700173, -39.0830148352635 -7.273596181555918, -39.0823601470902 -7.2724575388014685, -39.08217481140119 -7.270271209056158, -39.08333948365329 -7.26891652588408, -39.085945245507006 -7.267287648355159, -39.08992331072369 -7.2661595160336, -39.090389602191195 -7.26248561899096, -39.091042618729404 -7.260824826784178, -39.09119535310789 -7.260669433290959, -39.0911955219607 -7.26066926149837, -39.09195671706249 -7.259894813944019, -39.0919671608538 -7.2597191992004895, -39.0895450743655 -7.2607601315142585, -39.08784406908879 -7.26223844271045, -39.0835486083722 -7.265332881787129, -39.07875735708909 -7.268262373312249, -39.074668157213594 -7.270366732000429, -39.071710259599186 -7.273178620962259, -39.06558096873489 -7.281819760934729, -39.061666800846695 -7.284735399540208, -39.0542104715432 -7.288939775793949, -39.05069866021179 -7.29045706562226, -39.04718684888029 -7.29197435545057, -39.04107345721329 -7.2935540860212384, -39.03896877513759 -7.294097946254249, -39.0388043098028 -7.294140444908239, -39.03873893973149 -7.294157336857209, -39.038683121734394 -7.29416990514795, -39.038284484654795 -7.294259664490369, -39.038096673279 -7.294300679250769, -39.036734521976086 -7.294626840115249, -39.03637938489629 -7.294765283383649, -39.035769499471996 -7.29525547166859, -39.03559658552669 -7.2954353776703496, -39.03559630736079 -7.295435667084259, -39.03510590911439 -7.295945895380919, -39.03463377592179 -7.29644197735869, -39.0342606009626 -7.296209908793029, -39.0290460744159 -7.298918290796889, -39.01551434305679 -7.301949439133169, -39.004823268705195 -7.305324456401539, -39.00313664212979 -7.30690965854045, -38.999643278432345 -7.311945068258408, -38.99951589508383 -7.312128681362147, -38.9963182690326 -7.31673780846349, -38.9963182589148 -7.31673782304752, -38.9963181181639 -7.31673802592881, -38.996149914734886 -7.31698047797631, -38.99303999166689 -7.323095436319349, -38.99212739681049 -7.32436471678729, -38.992127374830886 -7.324364747357569, -38.9921273528513 -7.324364777927849, -38.9895446059589 -7.3279569855337385, -38.9880013335728 -7.33173397699392, -38.98540153812799 -7.33530961983643, -38.98339555908329 -7.342507544644159, -38.97864534242049 -7.366139795355389, -38.9768207333222 -7.370950328075558, -38.9716794286971 -7.38958102234111, -38.968926124125886 -7.393022653055189, -38.9668125243643 -7.39535612626157, -38.9655975426452 -7.396455753040879, -38.963534228856886 -7.39900887337382, -38.9635156402058 -7.39954455507038, -38.9629581573753 -7.40058907009511, -38.96295800521159 -7.40058935519307, -38.9629350539129 -7.400632357371949, -38.9630998572527 -7.403174067617099, -38.9636643804926 -7.4046159283210695, -38.964291284262686 -7.4056696368528385, -38.965515364784395 -7.40884902130405, -38.96591159468359 -7.409680888082219, -38.96616211970969 -7.410741598765, -38.968299200028085 -7.414480870609079, -38.968977206649 -7.419284520458149, -38.97029982446699 -7.426376259345519, -38.97029989083859 -7.426376255905009, -38.980707522495194 -7.425836755233499, -39.006412628284 -7.424504278999519, -39.00885441209209 -7.4243777041890695, -39.02972989728329 -7.423295581122989, -39.0385252431157 -7.422839656553469, -39.04307178201759 -7.42260397749876, -39.0783911867716 -7.420773124600519, -39.080444861049 -7.41897819095559, -39.083013750359 -7.41382485014047, -39.083849376551 -7.40802996111001, -39.084399496338605 -7.4070503153938265, -39.08577879239479 -7.404594084036718, -39.08649324663719 -7.401473796206119, -39.0860277417558 -7.3984290784717395, -39.088106021979286 -7.39406962233795, -39.09004212931269 -7.390985784157749, -39.08902392302289 -7.386649019254488, -39.09062656433079 -7.383415325448599, -39.09062662833189 -7.383415196311718, -39.09137860763259 -7.3818979068256, -39.091819837408295 -7.377454716739749, -39.094987745415295 -7.372804470680078, -39.09598705922599 -7.36878362425637, -39.09488056138869 -7.3661305356965805, -39.095444589097895 -7.364131253836488, -39.0954446482438 -7.364131044184939, -39.10113826942229 -7.343949139367108, -39.10117313325679 -7.343316076382049, -39.10125326724689 -7.3418609907948795, -39.101253273133395 -7.3418608839073585, -39.1020163325056 -7.3280051318893396, -39.10016509794909 -7.3226137292872195, -39.096751338492794 -7.31880498673687, -39.09593255422669 -7.3185219652049, -39.095340166415795 -7.31831720002716, -39.090063240319594 -7.314512822997068, -39.08824168692189 -7.3121960882383785, -39.0862792801925 -7.310799241407638, -39.08506333878019 -7.309757236704709, -39.085063269605996 -7.309757177425679, -39.083011623207696 -7.307999490289559, -39.082403405175796 -7.305681407394509, -39.081934896490694 -7.3018342309679785, -39.081560573373594 -7.300259803475129, -39.081560883042 -7.298860167192549, -39.0824566557438 -7.295769153836179))",POINT (-39.03753839591732 -7.35990681440754)
